id,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
47111,24.04,50.09,44.54,64.44,11.79,22.97,41.68,53.24,38.65,38.4,34.53,50.61,12.16,30.24,54.14,2.76,19.71,31.01,31.43,-11.56,4.67,4.73,25.99,41.92,53.7
47113,-37.34,-32.92,-46.89,-30.72,-61.19,-66.29,-65.57,-52.06,-23.74,-8.67,-11.83,4.41,1.66,115.55,48.01,-6.59,2.5,19.45,21.22,3.97,4.5,6.13,12.51,7.03,8.91
47115,10.49,17.2,1.71,17.66,-22.28,-20.16,-19.94,-19.96,-18.26,-13.7,2.49,-7.96,-16.1,112.88,30.52,-21.59,-8.33,4.74,2.69,-23.11,-22.07,-7.71,2.73,19.59,22.28
47117,-55.81,-41.41,-64.6,0,-76.27,-77.81,-77.86,-76.75,-55.13,-43.12,-44.79,-35.42,-49.7,130.32,24.37,-44.82,-29.93,7.52,3.11,-24.39,-21.05,-10.71,10.39,21.57,28.93
47119,-49.52,-31.95,-54.66,-45.68,-72.29,-76.58,-75.1,-72.9,-19.77,-34.52,-39.25,-22.81,-25.24,132.52,36.95,-23.97,-8.78,12.84,14.32,-12.5,-7.92,3.43,17.06,21.41,26.91
47121,5.83,12.48,6.67,9.94,-19.6,-14.54,-21.62,-15.48,-2.52,5.91,5.39,13.08,0.48,14.18,31.38,-12.44,12.05,21.64,17.87,-9.13,-8.36,7.14,21.9,33.63,39.63
47123,7.15,16.52,5.38,23.88,-32.38,-8.06,-11.71,0.57,4.67,10.68,17.34,19.12,2.94,20.49,32.28,-0.31,14.77,22.31,22.66,5.16,3.52,16.82,30.63,38.33,45.04
47125,-32.62,-17.89,-34.17,-3.4,-54.94,-59.23,-58.62,-61.55,-59.13,-38.11,-48.07,-49.51,-56.68,10.7,15.45,-34.62,-14.83,14.08,15.8,-4.77,-4.06,2.12,17.46,7.87,10.31
47127,-82.1,-69.34,-83.98,-52.19,-86.14,-74.91,-77.7,-67.68,-38.15,-40,-53.38,-46.34,-59.32,135.77,25.3,-53.18,-27.71,3.27,3.59,-22.84,-4.49,1.65,21.05,38.25,48.16
47129,37.58,46.62,39.39,53.72,9.2,-2.62,-10.36,7.62,2.27,26.45,26.76,17.25,-3.02,20.4,39.08,-20.33,14.54,15.41,13.97,-14.29,-13.09,3.62,20.07,40.28,45.26
47131,-68.05,-55.16,-72.64,-51.9,-79.82,-79.88,-77.82,-71.08,-61.68,-26.43,-37.13,-5.42,-33.86,124.21,43.15,-40.87,-3.25,14.35,11.53,-13.1,-16.61,0.9,17.07,34.09,44.67
47133,-18.62,4.28,-25.52,3.9,-54.05,-26.06,-26.71,-21.51,-31.6,-20.54,-22.36,-13.12,-47.66,-8.29,10.41,-55.12,-27.99,-14.39,-14.51,-42.58,-33.89,-21.77,-6.78,13.32,25.7
47135,-15.64,3.82,-29.5,-26.36,-58.57,-61.75,-52.46,-33.16,-42.16,-22.01,-20.34,-24.81,-47.38,12.86,-1.98,-51.79,-27.69,-16.23,-17.05,-40.46,-29.21,-16.92,-1.81,8.9,22.36
47137,9.04,19.22,2.5,32.01,-2.19,17.59,11.93,28.8,19.69,29.42,27.31,34.11,12.44,32.19,45.28,1.95,26.69,27.59,27.56,-2.11,7,15.27,21.44,34.89,40.77
47139,7.18,13.42,3.99,26.87,-21.48,-12.99,-73.06,-85.42,3.92,11.26,16.44,17.46,-11.26,8.81,22.64,-28.11,-1.13,13.57,5.1,-21.67,-11.32,5.95,17.91,32.96,37.17
47141,-24.87,-16.84,-24.51,-14.18,-38.68,-36.85,-30.53,-22.34,-22.56,-12.54,-12.35,-2.33,-35.64,1.47,23,-34.67,-12.53,9.41,18.06,-13.31,-4.57,2.06,19.18,26.95,37.07
47143,7.33,12.01,-0.04,30.58,-3.36,-5.59,-9.41,8.64,4.34,9.29,12.97,21.09,1.74,3.2,47.74,-3.95,20.52,33.63,32.78,5.52,5.52,22.29,32.89,46.24,48.86
47145,32.5,40.4,32.6,58.92,11.08,5.53,-2.99,15.74,16.09,20.26,14.94,13.65,-3.14,16.19,42.57,-12.7,25.43,28.25,24.84,-5.21,-3.42,8.3,24.69,36.23,41.28
47147,-46.97,-43.66,-73.83,-28.94,-82.4,-73.33,-73.48,-66.13,-64.11,-46.82,-52.77,-38.65,-52.6,119.81,16.08,-49.85,-34.34,-2.76,-1.46,-20.45,-10.97,-2.85,21.59,31.09,35.58
47149,-44.98,-28.84,-51.14,-19.36,-72.92,-74.76,-68.38,-68.3,-51.57,-35.75,-40.63,-17.05,-40.18,116.92,31.02,-30.04,-14.64,25.06,24.85,-4.68,3.39,9.79,24.35,19.07,24.72
47151,70.84,82.65,64.49,83.31,29.43,41.62,20.25,39.59,34.53,47.64,58.81,49.94,9.04,34.25,59.85,3.64,26.7,26.14,22.68,4.38,2.48,9.25,18.65,47.34,54.96
47153,-16.75,-3.4,-20.28,-12.48,-45.35,-40.65,-42.76,-34.22,-35.47,-24.37,-11.32,-13.72,-18.2,115.66,33.28,-23.5,0.1,17.98,16.14,-10.48,-6.28,13.4,19.37,34.82,39.82
47155,80.79,87.3,76.94,85.12,54.8,56.18,58.92,74.66,70.12,74.34,73.48,70.46,38.98,60.22,74.6,30.6,49.35,56.94,52.95,23.49,22.6,33.61,43.66,48.08,54.83
47157,-41.13,-29.74,-27.42,-20.17,-70.75,-93.24,-77.37,-63.46,13.9,-4.82,2.69,0.52,-5.18,-1.94,32.61,-6.88,-6.19,1.12,2.49,-10.38,-13.28,-14.45,-15.59,-27.4,-26.05
47159,-39.98,-22.78,-41.21,-11.31,-54.8,-53.78,-54.92,-40.58,-35.05,-29.82,-39.77,-19.95,-46.04,18.9,17.31,-47.14,-34.7,-15.2,-8.19,-50.81,-32.28,-34.02,-3.9,20.29,28.57
47161,-47.86,-46.76,-66.65,-51.58,-78.21,-69.77,-75.29,-70.24,-67.65,-54.16,-57.87,-53.27,-69.42,10.63,-15.92,-65.01,-38.85,-25.47,-20.54,-40.09,-35.23,-21.83,-3.31,8.83,17.48
47163,-18.82,-9.26,-18.95,12.66,-27.52,-28.35,-26.98,-9.25,-4.25,13.59,14.32,20.28,-4.82,25.64,45.66,-2.71,7.18,36.39,30.6,13.8,16.21,21.76,36.59,41.34,47.16
47165,-59.05,-48.48,-70.32,-41.7,-81.59,-71.72,-62,-60.8,-57.83,-43.3,-55.06,-31.15,-45.18,118.64,35.79,-26.82,-8.51,22.88,24.92,-4.71,3.84,10.86,30.21,34.83,41.9
47167,-73.67,-50.59,-78.05,-62.86,-89.21,-95.16,-90.42,-85.69,-35.72,-60.14,-63.61,-34.21,-10.86,134.04,47.61,-25.77,-6.33,20.76,22.46,8.06,6.57,22.78,31.37,36.47,39.61
47169,-52.04,-24.9,-65.1,-54.39,-85.67,-82.6,-81.46,-79.67,-73.56,-65.13,-66,-53.69,-72.2,-2.82,10.08,-61.01,-44.39,-18.66,-10.31,-48.09,-37.29,-34.5,-16.83,6.58,12.81
47171,61.92,64.97,52.63,68.79,33.74,35.24,30.48,43.78,37.85,49.61,56.01,50.26,15.46,47.58,64.1,11.85,33.33,42.7,34.09,15.03,17.22,18.88,35.59,40.2,44.02
47173,58.44,72.03,59.64,66.88,18.51,29.8,25.76,47.58,50.56,51.56,59.9,51.94,23.74,48.74,53.7,4.92,25.77,23.93,19.05,-3.81,-3.29,10.91,24.16,41.23,48.03
47175,-44.72,-21.99,-48.44,-0.58,-50.06,-46.66,-39.32,-28.66,-34.56,-25.83,-22.3,-17.69,-49.4,116.13,25.95,-51.25,-27.56,-5.99,-1.01,-37.21,-30.43,-19.24,-3.79,20.17,22.22
47177,-49.28,-32.41,-46.21,-9.2,-69.26,-61.01,-61.55,-49.93,-48.43,-30.04,-34.34,-7.48,-48.26,122.91,24.55,-47.2,-23.64,-0.02,-1.27,-28.21,-18.59,-13.91,4.83,21.16,25.03
47179,19.55,36.48,27.22,52,4.85,3.66,13.86,22.88,26.24,39.07,43.13,40.35,1.72,34.98,52.01,2.82,19.37,39.24,31.88,14.47,16.36,20.58,32.86,33.48,38.48
47181,51.34,59.78,51.13,63.88,32.89,27.98,38.59,55.14,39.73,41.44,41.79,51.16,36.12,29.27,61.26,15.65,33.7,36.85,38.15,20.64,24.54,28.48,34.22,49.23,56.33
47183,-34.2,-23.08,-46.11,-29.5,-65.41,-55.23,-50.23,-36.5,-36.96,-15.88,-26.59,-11.65,-31.58,117.79,46.65,-38.47,-2.06,15.31,14.64,-7.51,-9.23,4.53,16.52,31.11,40.99
47185,-40.44,-20.38,-42.88,-13.48,-66.13,-15.77,-54.61,-33.36,-40.41,-25.44,-27.45,-12.06,-42.72,13.49,23.07,-46.89,-23.43,-2.32,1.6,-28.05,-16.49,-7.85,11.82,28.31,37.22
47187,-54.27,-35.86,-72.23,-39.42,-81.51,-81.17,-72.34,-62.85,-33.95,-27.36,-35.34,-24.52,-30.42,121.39,46.76,-1.86,13.19,44.19,45.04,22.3,27.48,34.5,44.84,39.4,46.46
47189,-50.18,-16.99,-55.1,-21.6,-65.07,-70.62,-64.25,-53.94,-48.5,-34.86,-39.17,-17.77,-39.68,124.17,34.38,-38.02,-19.26,20.63,22.75,-6.02,0.55,6.36,30.7,36.57,41.5
48001,-55.4,-51.75,15.79,1.88,-88.5,-85.65,-76.86,-70.79,-39.3,14.49,21.27,4.96,-20.04,-2.65,31.66,-13.66,7.12,28.96,12.32,1.91,5.71,31.79,42,43.55,52.12
48003,-95.95,-78.32,-74.65,45.06,-93.26,-87.91,-88.84,-69.56,-74.72,-6.65,7.72,-7.95,14.52,2.43,60.54,8.89,40.99,65.22,46.05,28.03,29.47,55.04,69.66,65.37,63.45
48005,-72.27,-54.49,-81.03,-31.18,-89,-83.94,-82.49,-57.41,-53.27,-13.88,4.88,-15,16.92,15.88,58.16,-14.77,-1.18,23.63,7.92,-2.27,1.74,24.81,33.95,34.95,43.9
48007,-73.46,-49.74,-43.16,2.88,-74.35,-52.71,-58.34,-49.28,-26.71,23.77,27.93,-8.92,-45.4,-5.38,8.35,-3.61,25.28,43.78,25.06,8.57,10.82,33.38,42.39,37.71,42.77
48009,-63.04,-43.41,-65.98,-3.96,-88.15,-83.76,-74.65,-70.58,-75.9,-15.14,-12.75,-32.67,-20.56,-28.51,55,-23.86,10.95,38.97,10.5,6.96,20.22,48.99,60.17,65.41,73.85
48011,-76.16,-63.98,-57.56,-8.26,-85.52,-92.6,-83.06,-61.38,-72.18,13.76,-6.26,14.3,1.04,14.13,53.17,-0.68,35.31,53.48,39.04,27.53,33.12,66.31,65.74,73.54,78.07
48013,-63.71,-45.11,-40.75,13.12,-82.75,-74.72,-64.17,-40.51,-43.59,0.54,9.43,-16.79,-2.68,-14.06,50.18,-30.4,4.53,19.58,1.26,0.41,-1.7,17.76,26.53,10.54,18.3
48015,-17.47,1.03,-59.11,-64.04,-90.15,-69.73,-0.14,-21.89,0.28,34.42,34.51,6.77,-13.04,15.44,35.18,7.41,32,42.89,26.97,22.02,24.37,46.1,51.3,50.89,60.2
48017,0,0,-41.2,48.56,-77.97,-60.13,-52.69,-40.13,-60.67,3.65,-18.74,5.11,11.02,13.84,65.38,-3.84,38,46.56,24.88,26.68,26.14,52.68,56.26,40.41,48.07
48019,-49.07,-10.15,1.84,49.28,-41.96,-24.68,-34.09,8.11,11.04,58.01,52.45,27.16,-0.66,17.06,50.16,13.41,44.02,60.46,45.87,21.36,40.84,57.57,59.43,50.39,58.87
48021,-41.12,-27.88,-64.22,-28.7,-88.9,-84.43,-66.42,-67.46,-64.1,-34.26,-24.05,-40.64,10.26,-24.08,59.97,-33.38,-10.84,15.11,-14.28,-8.79,-3.09,18.23,14.91,8.17,17.03
48023,-79.43,-57.39,-75.41,-22.98,-92.57,-87.76,-84.56,-81.95,-84.78,-12.99,-18.8,-25.41,-17.5,-18.81,38.62,-25.92,-3.69,12.57,-11.55,-17.78,-4.55,31.35,42.8,54.53,64.7
48025,-56.32,-28.39,-2.07,6.53,-60.43,-41.26,-29.96,-19,-26.96,23.1,10.86,-7.04,39.5,-17.36,63.82,-10.96,7.12,18.95,0.04,-4.94,-10.84,7.61,14.53,10.13,11.47
48027,-78.21,-51.18,-59.65,4.45,-82.39,-85.25,-75.2,-69.2,-71.1,-32.19,-38.17,-39.54,14.88,-29.26,50.12,-7.21,12.95,39.75,24.46,11.35,13.51,31.91,31.32,9.75,16.27
48029,-11.99,11.55,-3.81,-0.45,-66.46,-46.61,-35.18,-18.92,-14.74,13.03,16.86,-8.16,-18.7,-12.1,53.68,-9.36,7.08,19.47,5.18,-0.89,-5.16,7.38,10.46,-5.55,-4.51
48031,-44.41,-2.81,-24.95,6.58,-80.91,-54.16,-33.32,-20.7,-32.25,13.72,12.77,-19.58,13.88,-0.41,61.86,4.7,27.81,47.17,24.57,15.41,26.87,52.19,43.85,39.5,48.62
48033,-91.21,-80.95,-79.16,14.62,-94.38,-78.23,-79,-65.91,-79.39,-7.14,-30.71,-15.57,14.32,-10.36,63.77,-21.54,35.66,39.53,25.11,20.63,30.24,62.61,69.08,76.45,80.44
48035,-76.06,-38.87,-70.63,10.52,-84.32,-73.27,-67.61,-59.91,-60.96,1.07,-0.49,-5.65,-14.18,-11.22,30.32,-21.34,8.77,31.37,12.82,1.96,6.85,41.58,51.7,51.86,61.42
48037,-57.97,-35.42,-60.82,-14.86,-81.11,-82.56,-72.43,-70.27,-47.69,-23.22,-5.83,-21.53,15.98,13.56,43.85,-12.85,10.15,28.75,11.18,-0.16,-3.1,21.98,29.36,37.93,41.44
48039,-26.16,1.96,-21.61,18.78,-65.19,-65.42,-65.03,-61.02,-31.68,-0.16,14.21,1.47,1.42,-2.68,49.1,-5.36,19.69,35.44,17.93,11.93,20.47,35.69,37.27,29.57,34.14
48041,-57.65,-46.23,-76.64,-33.41,-85.44,-96.32,-73.98,-66.14,-34.83,5.26,17.53,-12.92,14.66,3.47,56.79,18.94,26.89,47.4,32.41,18.49,21,43.68,39.53,28.91,35.26
48043,-63.56,-24.5,-50.6,19.45,-73.76,-69.01,-60.58,-52.87,-46.83,28.56,27.04,1.37,-5.72,-8.04,43.48,5.37,7.78,17.04,4.2,-7.88,-5.94,14.47,6.68,-2.95,5.46
48045,-89.51,-67.17,-72.27,-5.46,-91.39,-85.98,-70.92,-64.62,-75.46,15.3,-28.87,-3.33,-35.2,-10.11,35.34,-48.08,0.09,6.59,-10.5,-7.31,0.9,41.45,52.9,49.64,65.67
48047,-22.76,-54.88,-54.48,-34.96,-74.89,-51.35,-53.6,-41.1,-63.34,-32.17,-15.94,-54.44,6.44,-52.61,68.1,-62.44,-51.25,-49.97,-64.52,-60.32,-72.59,-53.39,-36.57,-51.58,-57.39
48049,-79.27,-53.81,-77.49,1.02,-84.44,-79.03,-74.3,-56.32,-61.53,10.17,6.82,-2.86,-6.74,-11.65,52.73,-10.84,14.27,34.95,17.64,8.31,20.24,50.09,63.97,61.23,71.64
48051,-63.27,-42.26,-82.8,-64.26,-90.53,-83.14,-72.39,-76.2,-74.4,-37.98,-18.97,-57.08,-10.16,-24.12,46.43,-43.67,-14.58,8.79,-15.79,-8.72,-4.95,22.28,31.68,37.42,45.94
48053,-75.42,-43.62,-70.29,33.41,-85.86,-86.8,-80.6,-69.55,-71.77,-5.96,-10,-19.52,17.24,-10.48,63.34,-15.69,4.06,32.69,8.17,5.87,14.67,43.3,46.43,44.11,54.59
48055,-67.97,-46.98,-64.17,-0.92,-83.82,-84.23,-68.28,-56.89,-59.98,-16.9,-17.96,-29.54,-1.48,-28.99,49.76,-23.85,-4.46,11.82,-13.27,-12.52,-9.23,14.26,11.94,6.04,11.11
48057,-55.88,-47.78,-55.98,-5.9,-77.76,-75.93,-71.97,-53.49,-23.59,26.69,28.24,-10.07,-18.96,-17.57,42.02,-20.87,4.24,26.25,-2.01,1.33,1.29,14.6,25.79,20.02,26.08
48059,-78.95,-49.09,-70.4,2.04,-86.7,-75.03,-76.29,-70.57,-71.73,-2.42,-2.51,-10.5,-15.24,-16.66,32.7,-17.08,6.51,45.88,17.68,8.33,17.34,50.69,61.35,61.69,69.79
48061,-48.95,-0.6,-26.16,5.06,-59.66,-45.42,-28.25,-5.81,-17.61,29.9,14.85,-9.83,-30.78,-13.44,21.99,-21.04,-2.5,5.61,-12.08,-15.77,-29.13,-8.72,1.16,-28.67,-31.05
48063,-53.42,-38.23,-70.55,-12.88,-90.07,-84.66,-73.99,-58.26,-36.16,-23.48,-4.68,-19.73,-27.52,-6.83,36.91,-30.84,-14.4,7.7,-5.27,-18.07,-11.58,13.11,19.37,23.3,33.52
48065,-59.9,-34,-32.04,20.15,-73.54,-82.23,-63.7,-43.67,-50.62,15.67,4.16,15.7,-41.36,11.43,17.38,-9.67,29.98,48.74,33.86,26.89,36.63,63.31,66.75,71.88,77.72
48067,-34.16,-3.44,-35.13,-12.42,-86.66,-87.14,-74.64,-62.13,-42.62,-11.62,10.63,-11.57,-38.1,14.72,37.25,-16.02,-5.48,13.81,-5.65,-12.67,-14.99,15.22,22.85,40.43,49.53
48069,-42.46,-14.19,-40.92,-9.24,-86.32,-86.34,-63.3,-51.21,-70.52,17.23,-30.3,-30.81,-46.02,-5.21,34.9,-33.36,23.49,33.28,5.51,6.67,4.96,37.38,47.86,36.8,39.64
48071,-35.75,6.75,-13.45,2.82,-80.09,-75.83,-70.67,-64.63,-34.84,14.56,27.58,-9.38,-32.6,13.11,25.57,-22.51,10.73,24.18,9.72,6.77,15.64,39.58,48.63,51.16,61.06
48073,-70.67,-49.13,-72.11,-0.12,-89.11,-85.49,-73.59,-64.52,-40.06,-0.56,15.95,-16.63,-7.7,15.72,42.21,-24.73,-0.84,29.05,14.55,5.97,10.23,33.32,43.5,43.16,50.97
48075,-86.59,-72.98,-68.74,32.9,-85.74,-80.93,-78.06,-71.36,-76.47,0.29,-8.45,13.81,-17.99,-1.74,39.21,-20.37,8.15,27.17,6.22,6.5,17.99,42.52,52.15,55.97,67.38
48077,-73.52,-48.22,-59.14,6.72,-87.76,-82.85,-69.18,-66.98,-69.65,-23.28,-29.31,-24.76,-23.9,-20.07,27.22,-36.16,-9.95,16.38,-5.65,-6.78,7.38,35.63,50.53,58.59,69.73
48079,0,0,-69.44,28.76,-80.93,-83.45,-72.17,-59.3,-71.84,-7.44,-21.27,-22.82,-29.78,-5.21,26.07,-18.98,34.29,33.16,6.16,20.26,9.43,39.54,54.68,44.84,42.86
48081,-81.54,-68.14,-77.42,37.2,-88.45,-84.89,-81.89,-79.14,-83.73,-12.15,-11.32,-16.14,-35.2,-15.19,23.92,-23.75,-8.34,33,12.26,3.72,12.61,51.62,66.58,60.74,73.79
48083,-81.01,-49.24,-67.67,6,-84.59,-82.81,-75.29,-64.5,-62.7,16.66,17.44,7.34,-33.38,1.42,20.77,-15.04,12.74,32.49,8.38,-2.83,8.37,51.26,58.99,63.97,73.6
48085,-71.9,-46.85,-55.89,1.44,-81.67,-82.74,-75.43,-67.12,-60.15,-18.78,-15.95,-14.89,-34.98,3.54,27.81,21.03,39.68,63.46,49.15,13.37,34.53,48.62,43.03,25.5,31.45
48087,-82.06,-33.07,-50.31,31.96,-87.17,-85.36,-73.61,-67.72,-75.68,0.49,-20.15,22.05,-5.73,-1.76,45.31,-29.93,11.99,30.43,3.74,3.88,10.34,38.52,50.43,59.33,68.26
48089,-46.12,-11.64,-45.03,-33.41,-77.68,-58.56,-17.86,-28.38,-12.23,22.57,23.88,-9.18,2.99,5.88,32,-0.61,19.08,30.12,13.27,11.78,8.65,37.03,43.26,39.35,49.24
48091,25.64,32.08,-0.73,-57.64,-84.72,-48.69,36.99,41.28,17.56,45.55,49.52,25.04,-17.73,19.5,39.56,21.88,45.24,52.44,41.43,25.42,36.96,53.34,54.63,47.34,54.08
48093,-68.81,-24.58,21.28,6.16,-88.11,-74.28,-68.18,-68.26,-71.53,5,-1.6,-3.94,20.73,-13.19,33.51,-44.75,-12.49,8.69,-10.54,-12,-0.31,33.81,45.22,47.52,62.25
48095,-75.05,-37.63,-74.01,2.28,-92.16,-86.96,-74.73,-68.84,-72.95,6.6,0.61,-15.78,-1.01,-8.2,51.17,-20.17,-0.14,17.12,-2.06,-6.07,5.23,49.86,53.73,51.07,59.84
48097,-70.2,-34.45,-64.73,8.07,-77.49,-68.31,-53.39,-47.61,-40.72,24.51,29.23,11.36,29.15,13.74,59.02,3.44,27.01,43.08,26.01,4.9,28.77,51.79,58.03,58.59,67.63
48099,-78.16,-40.34,-72.62,-7.53,-89.13,-86.1,-70.34,-66.64,-73.88,-18.91,-22.23,-29.17,-24.07,-22.01,20.38,-6.38,14.08,48.72,29.54,13.88,13.22,38.63,41.41,26.9,36.51
48101,-82.81,-52.86,-79.18,2.38,-93.84,-86.75,-72.8,-87.21,-83.69,-46.94,-55.07,-45.26,3.44,-37.15,65.65,-54.08,-17.46,-10.09,-28.72,-28.98,-8.92,34.48,43.62,45.67,50.61
48103,0,0,0,-11.18,-83.48,-92.28,-84.5,-77.3,-80.57,-15.86,-6.01,-10.84,-19.76,112.57,40.65,17.8,36.03,57.68,34.27,21.9,20.28,51.93,67.34,55.02,55.34
48105,-56.98,-5.27,23.63,63.94,-32.4,-50.65,-52.18,-42.89,-50.09,36.25,39.34,10.21,-3.41,-4.57,52.58,-0.12,19.41,29.99,2.8,-1.82,1.93,32.69,44.85,33.27,32.74
48107,-79.73,-54.48,-62.03,15.94,-87.28,-83.45,-72.12,-70.05,-75.54,-19.09,-43.76,-33.32,-8.53,-24.96,43.1,-41.36,-1.67,6.31,-12.26,-0.17,-6.73,28.22,45.05,28.06,27.59
48109,-95.28,-72.34,-66.67,-8.28,-87.83,-82.44,-73.93,-72.91,-67.32,13.55,9.23,-6.62,-6.24,-4.14,41.73,-4.32,12.09,11.12,-14.26,-20.43,-38.28,-16.21,4.06,-30.96,-31.06
48111,-57.55,-38.46,-24.11,6.77,-69.3,-70.41,-56.33,-49.38,-56.87,9.99,-2.66,6.97,15.23,20.02,17.84,-4.63,20.32,52.21,30.08,29,29.8,59.86,65.54,60.86,64.86
48113,-66.8,-44.06,-54.2,21.96,-60.97,-70.38,-49.68,-42.33,-12.51,25.91,31.08,25.17,-33.79,16.6,14.44,14.38,22.43,33.06,17.48,3.72,0.77,7.67,1.4,-15.27,-15.42
48115,-86.17,-52.74,-68.82,54.46,-83.07,-83.99,-77.1,-58.4,-70.43,6.58,-11.82,2.31,13.35,12.61,27.48,6.71,26.9,34.73,18.79,21.67,16.93,38.73,50.72,42.82,43.16
48117,-61.72,-38.14,-45.35,16.2,-73.68,-78.87,-48.33,-33.74,-46,41.98,10.61,21.65,25.28,19.71,67.96,3,41.05,52.16,31.68,26.89,27.65,49.1,56.81,46.77,41.84
48119,-81.51,-51.13,-62.85,-11.97,-91.67,-89.35,-84.2,-79.17,-75.89,-38.26,-35,-49.13,-27.69,-29.86,6.88,-57.36,-27.08,2.55,-18.8,-13.15,-6.02,21.95,39.39,45.31,53.02
48121,-69.12,-13.73,-68.83,4.08,-80.94,-82.29,-75.25,-67.7,-43.4,4.95,3.65,3.22,17.9,4.03,52.43,3.91,25.1,51.71,37.1,7.58,26.14,42.26,40.49,24.16,31.55
48123,0.56,9.25,-33.31,-16.49,-82.27,-52.31,-8.46,-0.12,-5.37,35.58,40.55,10.14,-51.93,13.69,-37,4.02,25.2,40.03,16.77,16.51,24.38,48.05,51.84,47.87,55.06
48125,-84.42,-55.95,-67.46,28.2,-91.42,-85.2,-74.89,-78.56,-81,-22.95,-37.5,-34.47,24.63,-24.97,34.92,-55.95,-24.17,-7.57,-22.87,-14.05,-8.36,34.62,53.62,51.03,56.62
48127,-44.4,-35.86,-22.11,41.62,-55.23,-39.96,-36.7,-23.13,-36.34,30.89,24.41,-15.48,35.21,-18.8,72.17,-31.67,-27.96,-31.04,-50.26,-53.15,-54.76,-43.86,-33.01,-50.68,-47.27
48129,-79.52,-55.94,-50.25,37.92,-83.76,-82.94,-76.29,-56.97,-66.85,12.16,-4.45,10.87,-3.09,16.78,41.91,-21.67,18.8,41.94,22.3,18.16,31.1,56.6,60.54,64.08,69.12
48131,-87.91,-84.75,-81.17,-48.3,-96.24,-89.25,-91.05,-91.44,-93.34,-66.28,-36.09,-64.89,-23.32,-80.17,28.61,-72.98,-56.63,-51.36,-64.16,-65.7,-73.28,-59.24,-42.92,-50.4,-54.12
48133,-69.11,-49.17,-62.93,12.76,-78.48,-72.63,-69.05,-65.28,-59.17,14.52,17.48,4.67,-3.03,-6.79,46.96,-29.57,1.4,31.38,9.96,1.26,10.28,42.98,53.48,59.82,68.88
48135,-96.72,-61.6,-81.29,5.32,-82.86,-80.95,-72,-59.3,-55.5,22.08,26.2,10.4,11.53,7.69,16.93,26.94,47.32,55.31,36.1,19.49,17.53,40.93,52.12,47.9,48.88
48137,-59.79,18.14,25.18,79.97,-43.66,-38.33,-52.7,-27.48,-26.72,47.12,59.79,46.17,-23.8,40.85,14.27,22.92,41.02,59.41,20.22,23.22,7.31,42.9,54.83,31.59,46.38
48139,-85.7,-55.7,-71.43,-10.4,-85.56,-89.12,-83.8,-77.06,-61.8,-19.96,-18.43,-22.79,-2.01,-13.57,26.64,-17.56,4.22,35.41,18.93,9.74,17.52,41.45,49.44,42.24,47.36
48141,-33.22,-0.88,0,-0.52,-59.03,-73.48,-53.27,-59.51,-45.68,15.61,9.97,-9.39,1.87,-3.39,28.46,-3.11,13.26,11.99,-5.93,-15.16,-30.22,-18.11,-12.9,-32.45,-32.31
48143,-73.25,-56.73,-75.62,16.31,-83.63,-80.27,-68.23,-69.99,-64.32,9.89,7.69,3.95,-22.54,-11.65,33.85,-24.34,-2.11,30.74,13.73,2.91,11.31,47.88,55.34,54.5,67.06
48145,-43.38,-33.29,-68.55,-47.71,-90.97,-91.98,-60.94,-66.69,-67.31,-25.2,-18.97,-37.06,-25.03,-28.54,38.05,-30.7,-12.02,4.99,-10.18,-16.2,-16.57,14.38,17.4,19.7,24.35
48147,-71.8,-45.5,-76.49,-8.67,-83.89,-86.77,-80.79,-74.09,-78.96,-43.72,-40.41,-39.72,23.19,-31.63,54.06,-46.88,-24.25,3.22,-12.36,-12.95,-8.88,19.07,32.54,39.58,52.53
48149,-21.84,3.73,-37.2,-68.14,-90.58,-65.06,-3.26,-25.62,-25.84,24.75,21.89,-21.92,-10.09,9.47,37.48,-6.13,22.25,41.07,14.57,9.82,13.34,43.85,45.44,42.43,54.73
48151,-73.43,-59.46,-67.12,20.14,-85.66,-85.83,-83.54,-80.92,-83.76,-19.2,-42.3,-48.47,-20.36,-42.14,33.77,-55.12,-29.79,-17.78,-35.49,-31.6,-32.72,4.49,20.96,22.2,35.73
48153,-75.31,-63.22,-74.06,27.68,-86.12,-78.57,-58.88,-56.62,-68.97,17.06,-10,4.7,-5.39,4.42,52.71,-17.25,15.92,34.11,11.15,24.23,20.54,51.65,57.55,41.81,46.62
48155,-71.85,-62,-68.53,-3.98,-87.45,-84.98,-75.06,-77.87,-75.46,-32.8,-47.64,-45.53,-22.85,-38.65,31.58,-49.05,-27.4,2.59,-25.24,-28.64,-32.98,4.14,19.08,23.98,42.02
48157,-40.26,-2.91,-59.29,-46.37,-90.69,-86.92,-61.14,-58.76,-28.84,10.14,20.82,-13.46,-8.88,0.7,46.41,21.16,36,37.6,25.82,12.55,12.69,21.05,15.26,2.39,6.83
48159,-78.93,0,-77.77,-29.76,-91.7,-82.1,-79.63,-74.27,-71.38,-41.29,-32.06,-29.76,-7.83,-24.84,25.03,-36.52,-14.51,24.83,-0.48,-8.38,2.64,40.38,51.55,52.46,63.31
