id,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012
46003,-20.77,25.53,10.04,-7.07,-5.02,2.84,23.64,23.59,9.30,17.71
46005,-0.91,23.75,24.97,0.96,-6.15,-3.66,14.61,17.38,7.27,18.57
46007,11.61,42.98,30.62,6.66,11.95,2.79,30.02,4.54,4.72,6.48
46009,-6.31,37.82,27.39,7.37,-2.44,-4.10,23.54,22.59,10.87,21.57
46011,5.91,16.33,23.95,5.18,0.44,0.06,15.17,16.59,-5.56,3.17
46013,-7.69,25.00,21.12,-0.79,-4.74,-6.76,11.40,13.14,-5.59,6.67
46015,-13.18,26.75,24.14,-1.01,-5.68,-4.58,20.77,19.17,18.12,28.37
46017,-10.60,27.41,3.44,-37.35,-29.23,-51.72,-28.43,-45.18,-48.14,-47.74
46019,19.84,51.49,56.75,28.89,17.16,22.29,52.05,50.50,35.60,49.22
46021,29.33,72.70,65.42,45.93,30.58,43.40,64.56,48.91,40.75,58.83
46023,-18.53,18.85,17.12,-5.71,-1.68,-5.01,25.29,8.36,7.59,19.85
46025,2.57,40.85,28.99,3.42,0.17,1.87,22.82,24.07,12.11,19.44
46027,1.02,11.61,5.96,-10.62,-15.85,-17.44,-5.39,-10.15,-24.22,-15.44
46029,-1.91,25.53,26.66,4.94,2.21,2.47,22.68,23.33,6.39,18.29
46031,-6.64,38.33,9.30,-0.83,3.12,-0.46,6.44,-14.62,-21.48,-11.08
46033,15.72,45.65,43.26,20.62,10.23,18.41,43.10,38.34,31.82,38.21
46035,-9.97,19.22,19.07,4.10,-2.14,0.09,20.05,25.67,13.92,21.52
46037,-23.33,17.32,5.32,-13.80,-11.19,-15.79,4.10,-4.12,-12.89,-6.16
46039,-10.86,27.92,23.94,0.20,-4.21,-5.75,14.34,18.45,1.53,10.78
46041,7.43,25.18,9.79,-13.53,-7.08,-23.09,-7.08,-26.72,-33.14,-28.71
46043,14.81,54.69,52.22,34.74,33.58,35.94,55.47,59.79,49.49,59.29
46045,-11.43,34.25,21.25,2.62,2.21,3.55,29.25,29.95,18.98,33.16
46047,14.08,45.46,41.31,18.20,3.12,8.07,30.68,28.27,26.52,31.80
46049,-10.07,40.10,31.95,8.20,11.85,16.77,38.83,38.50,26.26,38.51
46051,-7.77,23.70,25.96,3.84,2.70,-0.56,19.84,18.56,4.31,15.00
46053,-5.82,41.92,38.81,15.72,5.66,11.71,34.07,34.25,29.02,42.21
46055,25.53,61.91,66.03,42.86,46.66,46.78,68.56,63.55,65.22,73.44
46057,1.74,32.66,29.66,4.60,11.20,9.10,29.67,30.92,22.17,31.58
46059,1.10,41.19,41.03,13.96,13.55,16.93,42.05,37.22,26.31,36.09
46061,-18.28,24.17,17.84,0.64,-3.07,16.95,34.27,29.49,19.13,35.89
46063,1.16,53.59,58.88,41.56,32.92,49.17,80.16,74.85,59.95,75.24
46065,22.81,41.16,41.09,22.74,21.51,21.37,39.50,37.58,26.70,29.83
46067,15.49,51.04,46.17,25.63,19.03,22.81,39.86,41.52,28.91,44.61
46069,9.11,48.40,38.94,10.79,14.55,20.35,44.79,41.33,40.89,46.66
46071,25.32,42.53,42.20,19.37,23.63,19.08,35.38,17.15,20.56,21.25
46073,-1.44,24.47,30.09,1.69,-5.59,-9.24,13.90,20.55,0.36,8.55
46075,15.84,54.41,53.73,33.08,36.97,38.27,56.02,60.11,50.40,62.73
46077,2.27,32.68,25.78,3.89,-4.90,-2.00,20.65,21.27,5.68,13.77
46079,-7.30,15.14,12.19,-4.37,-8.91,-10.94,7.63,14.15,-0.65,11.06
46081,14.82,36.26,39.49,19.88,6.35,9.13,37.53,31.26,15.39,26.87
46083,2.43,23.69,20.52,5.14,5.33,6.50,25.60,31.98,15.22,25.64
46085,3.51,41.00,40.00,14.32,12.36,5.25,28.35,8.09,11.21,20.91
46087,-2.18,22.32,13.50,0.30,0.34,4.63,24.52,24.95,14.50,28.70
46089,40.94,73.65,62.39,40.65,26.66,35.56,54.90,51.36,34.47,53.42
46091,-16.45,19.66,15.78,-9.11,-10.71,-14.43,7.60,6.05,-16.48,-8.66
46093,10.86,48.11,47.44,23.33,20.15,22.06,49.15,46.99,32.43,42.88
46095,8.32,35.83,33.76,8.80,16.65,14.41,37.24,20.62,8.54,0.78
46097,-21.03,15.61,2.23,-9.12,-9.79,-11.28,15.88,11.50,-2.30,13.77
46099,2.67,12.14,12.91,-4.22,-3.03,-3.80,10.41,15.30,-0.73,7.40
46101,-13.62,12.73,1.46,-19.18,-18.52,-15.14,1.57,5.24,-4.76,3.49
46103,13.90,42.09,45.16,23.43,18.44,18.33,37.13,35.05,21.18,29.48
46105,1.39,50.32,40.32,21.62,15.37,30.91,58.24,50.25,35.77,55.72
46107,11.11,55.19,52.53,25.04,22.95,26.15,50.60,42.03,31.60,49.96
46109,-20.23,21.46,14.55,-5.92,-6.77,-12.46,13.18,-2.63,-19.64,-9.84
46111,-7.53,28.47,27.67,2.82,-2.30,-1.18,23.58,16.55,14.00,26.82
46113,-42.09,-41.14,-63.70,-64.23,-63.11,-73.25,-72.45,-72.14,78.81,-87.41
46115,-13.83,27.78,21.90,-2.51,-4.99,0.41,20.80,20.69,3.36,12.17
46117,7.49,42.57,45.50,15.34,20.87,24.67,40.04,40.97,32.65,40.78
46119,10.97,55.00,51.49,17.69,28.91,26.44,48.68,54.63,41.78,52.20
46121,-16.95,-8.79,-20.01,-34.73,-28.16,-45.10,-34.47,-46.94,-57.89,-59.19
46123,4.14,45.60,45.00,26.64,12.28,18.90,40.14,38.77,33.29,43.40
46125,17.06,39.23,34.84,15.48,9.30,7.11,27.47,29.75,19.69,30.97
46127,-5.00,18.96,4.49,-15.49,-8.36,-2.77,15.71,14.00,13.84,25.22
46129,18.00,53.57,50.63,27.65,20.98,18.72,40.62,37.81,28.11,43.05
46135,0.52,30.38,27.37,5.09,0.28,1.25,14.97,16.93,1.98,12.72
46137,-0.13,34.45,8.84,-8.18,6.58,-11.61,9.71,-17.38,-27.16,-16.43
47001,-12.21,15.70,23.26,22.06,-5.75,-5.50,3.93,17.72,26.22,29.83
47003,-40.60,-27.24,2.15,9.06,-18.75,-9.76,-1.84,22.49,33.47,40.31
47005,-41.51,-24.71,-15.55,-13.16,-37.14,-26.12,-19.27,-9.99,16.22,25.57
47007,-4.03,10.74,19.29,18.56,-2.69,0.14,14.87,19.17,34.47,40.26
47009,6.69,30.37,37.97,35.01,9.99,12.52,26.03,37.35,39.34,45.71
47011,1.99,21.26,45.49,44.06,22.36,23.97,38.72,46.36,49.69,53.70
47013,-9.72,7.51,9.51,10.72,-14.38,-15.19,-5.70,12.01,36.97,43.60
47015,-45.75,-24.84,-4.97,-3.64,-31.49,-20.31,-16.46,7.59,24.02,35.09
47017,-15.94,3.63,13.59,15.10,-7.62,-7.17,2.09,13.06,29.84,34.56
47019,9.03,31.21,47.46,44.12,21.94,23.64,28.20,42.01,47.15,51.97
47021,-50.30,-23.79,15.37,14.69,-13.50,-6.02,2.33,23.94,31.68,36.95
47023,-12.91,12.71,20.06,22.48,9.24,16.81,22.61,29.01,43.20,47.74
47025,-3.47,19.90,21.76,15.45,-4.68,1.87,13.13,22.90,39.32,50.93
47027,-25.73,-1.16,2.16,4.33,-26.35,-15.00,-13.45,-0.74,14.30,25.18
47029,22.67,51.00,52.07,43.74,18.03,13.29,22.59,35.43,44.91,49.37
47031,-34.73,-16.11,14.88,15.80,-14.59,-5.60,0.26,17.60,29.43,37.14
47033,-27.02,-6.65,12.24,11.89,-8.90,-8.84,-0.53,13.68,33.58,38.45
47035,-4.84,24.71,32.34,30.99,4.58,8.69,17.62,28.84,37.13,48.98
47037,-23.73,-21.62,4.58,4.94,-14.62,-16.15,-17.45,-10.28,-20.93,-18.53
47039,-19.31,-1.03,8.08,9.69,-20.73,-13.02,-5.31,6.11,32.23,36.96
47041,-37.83,-22.74,-6.15,-7.73,-39.69,-28.61,-21.61,3.35,17.74,30.61
47043,-47.81,-28.53,0.31,2.03,-24.22,-15.73,-8.46,10.21,21.37,28.39
47045,-14.75,-2.09,24.61,27.51,-1.38,-4.77,7.24,22.88,37.70,44.61
47047,-28.48,-16.64,1.34,4.06,-5.78,-2.62,11.84,22.16,27.43,30.66
47049,-4.95,23.15,24.84,24.98,-5.89,-0.49,14.73,28.69,43.89,53.40
47051,-43.77,-24.93,-1.21,-0.56,-23.04,-12.21,-8.63,7.78,22.52,28.90
47053,-29.90,-17.95,6.39,5.44,-13.06,-13.62,-2.20,10.85,28.75,32.13
47055,-45.16,-25.16,0.81,-5.35,-28.36,-18.59,-11.42,7.71,19.57,29.22
47057,16.18,36.28,34.21,31.41,9.54,13.08,22.36,31.06,43.06,52.43
47059,10.04,28.79,46.79,40.10,9.84,15.71,22.25,36.15,40.70,46.13
47061,-53.75,-42.25,-29.89,-25.56,-45.44,-37.11,-30.83,-13.84,12.78,20.60
47063,-3.52,23.96,38.51,34.42,9.99,15.42,21.63,32.75,38.38,46.37
47065,2.78,15.34,25.24,24.72,5.83,6.49,12.38,15.51,11.79,14.88
47067,26.08,41.42,40.86,27.19,11.19,23.17,31.47,38.38,43.91,51.42
47069,-26.79,-16.96,-1.11,0.29,-19.82,-23.06,-13.90,-9.37,-6.18,-5.91
47071,-1.11,13.29,20.34,20.37,-0.55,5.81,13.85,22.63,42.68,51.63
47073,3.83,18.87,34.21,28.29,6.97,11.27,19.41,33.43,41.95,46.85
47075,-30.54,-16.99,-7.61,-4.18,-15.57,-21.09,-20.58,-16.15,-21.28,-21.26
47077,10.36,30.36,37.54,39.93,13.49,15.94,23.66,31.07,42.90,48.77
47079,-46.32,-20.61,-0.29,-3.55,-25.93,-16.36,-1.21,12.20,22.36,30.25
47081,-50.89,-25.28,-10.70,-8.07,-33.79,-29.84,-18.24,1.11,14.37,27.10
47083,-65.22,-40.10,-31.84,-24.71,-46.22,-39.97,-34.79,-19.07,-2.09,5.91
47085,-49.57,-34.81,-23.92,-17.44,-36.41,-29.62,-27.21,-15.71,2.88,13.52
47087,-66.35,-42.01,-30.09,-25.25,-58.71,-46.74,-40.39,-19.22,-0.87,15.39
47089,15.35,36.22,41.33,36.39,11.68,14.46,24.36,35.76,42.70,50.15
47091,33.99,51.97,58.59,46.98,24.97,26.85,34.06,43.55,42.24,50.50
47093,2.70,17.45,27.70,27.06,4.85,6.86,17.19,25.10,23.00,29.16
47095,-52.65,-34.92,-14.96,-7.37,-33.35,-34.51,-28.69,-11.73,6.75,13.37
47097,-38.42,-20.73,0.85,0.18,-19.15,-26.07,-11.75,-3.57,6.54,6.96
47099,-17.83,3.34,4.98,12.25,-8.71,-0.55,6.70,20.21,33.74,42.93
47101,-58.43,-33.67,5.35,-3.44,-30.66,-18.70,-5.52,12.41,23.73,35.58
47103,-53.31,-30.10,-1.49,7.68,-12.12,1.95,3.52,26.35,42.16,49.09
47105,-2.44,25.86,37.35,34.10,7.62,11.25,26.58,41.95,43.98,52.77
47107,-2.78,17.46,30.13,29.78,4.82,11.28,24.17,33.82,39.64,46.87
47109,-11.70,9.42,11.02,13.61,-6.23,-1.05,9.95,16.99,38.42,44.58
47111,2.76,19.71,31.01,31.43,-11.56,4.67,4.73,25.99,41.92,53.70
47113,-6.59,2.50,19.45,21.22,3.97,4.50,6.13,12.51,7.03,8.91
47115,-21.59,-8.33,4.74,2.69,-23.11,-22.07,-7.71,2.73,19.59,22.28
47117,-44.82,-29.93,7.52,3.11,-24.39,-21.05,-10.71,10.39,21.57,28.93
47119,-23.97,-8.78,12.84,14.32,-12.50,-7.92,3.43,17.06,21.41,26.91
47121,-12.44,12.05,21.64,17.87,-9.13,-8.36,7.14,21.90,33.63,39.63
47123,-0.31,14.77,22.31,22.66,5.16,3.52,16.82,30.63,38.33,45.04
47125,-34.62,-14.83,14.08,15.80,-4.77,-4.06,2.12,17.46,7.87,10.31
47127,-53.18,-27.71,3.27,3.59,-22.84,-4.49,1.65,21.05,38.25,48.16
47129,-20.33,14.54,15.41,13.97,-14.29,-13.09,3.62,20.07,40.28,45.26
47131,-40.87,-3.25,14.35,11.53,-13.10,-16.61,0.90,17.07,34.09,44.67
47133,-55.12,-27.99,-14.39,-14.51,-42.58,-33.89,-21.77,-6.78,13.32,25.70
47135,-51.79,-27.69,-16.23,-17.05,-40.46,-29.21,-16.92,-1.81,8.90,22.36
47137,1.95,26.69,27.59,27.56,-2.11,7.00,15.27,21.44,34.89,40.77
47139,-28.11,-1.13,13.57,5.10,-21.67,-11.32,5.95,17.91,32.96,37.17
47141,-34.67,-12.53,9.41,18.06,-13.31,-4.57,2.06,19.18,26.95,37.07
47143,-3.95,20.52,33.63,32.78,5.52,5.52,22.29,32.89,46.24,48.86
47145,-12.70,25.43,28.25,24.84,-5.21,-3.42,8.30,24.69,36.23,41.28
47147,-49.85,-34.34,-2.76,-1.46,-20.45,-10.97,-2.85,21.59,31.09,35.58
47149,-30.04,-14.64,25.06,24.85,-4.68,3.39,9.79,24.35,19.07,24.72
47151,3.64,26.70,26.14,22.68,4.38,2.48,9.25,18.65,47.34,54.96
47153,-23.50,0.10,17.98,16.14,-10.48,-6.28,13.40,19.37,34.82,39.82
47155,30.60,49.35,56.94,52.95,23.49,22.60,33.61,43.66,48.08,54.83
47157,-6.88,-6.19,1.12,2.49,-10.38,-13.28,-14.45,-15.59,-27.40,-26.05
47159,-47.14,-34.70,-15.20,-8.19,-50.81,-32.28,-34.02,-3.90,20.29,28.57
47161,-65.01,-38.85,-25.47,-20.54,-40.09,-35.23,-21.83,-3.31,8.83,17.48
47163,-2.71,7.18,36.39,30.60,13.80,16.21,21.76,36.59,41.34,47.16
47165,-26.82,-8.51,22.88,24.92,-4.71,3.84,10.86,30.21,34.83,41.90
47167,-25.77,-6.33,20.76,22.46,8.06,6.57,22.78,31.37,36.47,39.61
47169,-61.01,-44.39,-18.66,-10.31,-48.09,-37.29,-34.50,-16.83,6.58,12.81
47171,11.85,33.33,42.70,34.09,15.03,17.22,18.88,35.59,40.20,44.02
47173,4.92,25.77,23.93,19.05,-3.81,-3.29,10.91,24.16,41.23,48.03
47175,-51.25,-27.56,-5.99,-1.01,-37.21,-30.43,-19.24,-3.79,20.17,22.22
47177,-47.20,-23.64,-0.02,-1.27,-28.21,-18.59,-13.91,4.83,21.16,25.03
47179,2.82,19.37,39.24,31.88,14.47,16.36,20.58,32.86,33.48,38.48
47181,15.65,33.70,36.85,38.15,20.64,24.54,28.48,34.22,49.23,56.33
47183,-38.47,-2.06,15.31,14.64,-7.51,-9.23,4.53,16.52,31.11,40.99
47185,-46.89,-23.43,-2.32,1.60,-28.05,-16.49,-7.85,11.82,28.31,37.22
47187,-1.86,13.19,44.19,45.04,22.30,27.48,34.50,44.84,39.40,46.46
47189,-38.02,-19.26,20.63,22.75,-6.02,0.55,6.36,30.70,36.57,41.50
48001,-13.66,7.12,28.96,12.32,1.91,5.71,31.79,42.00,43.55,52.12
48003,8.89,40.99,65.22,46.05,28.03,29.47,55.04,69.66,65.37,63.45
48005,-14.77,-1.18,23.63,7.92,-2.27,1.74,24.81,33.95,34.95,43.90
48007,-3.61,25.28,43.78,25.06,8.57,10.82,33.38,42.39,37.71,42.77
48009,-23.86,10.95,38.97,10.50,6.96,20.22,48.99,60.17,65.41,73.85
48011,-0.68,35.31,53.48,39.04,27.53,33.12,66.31,65.74,73.54,78.07
48013,-30.40,4.53,19.58,1.26,0.41,-1.70,17.76,26.53,10.54,18.30
48015,7.41,32.00,42.89,26.97,22.02,24.37,46.10,51.30,50.89,60.20
48017,-3.84,38.00,46.56,24.88,26.68,26.14,52.68,56.26,40.41,48.07
48019,13.41,44.02,60.46,45.87,21.36,40.84,57.57,59.43,50.39,58.87
48021,-33.38,-10.84,15.11,-14.28,-8.79,-3.09,18.23,14.91,8.17,17.03
48023,-25.92,-3.69,12.57,-11.55,-17.78,-4.55,31.35,42.80,54.53,64.70
48025,-10.96,7.12,18.95,0.04,-4.94,-10.84,7.61,14.53,10.13,11.47
48027,-7.21,12.95,39.75,24.46,11.35,13.51,31.91,31.32,9.75,16.27
48029,-9.36,7.08,19.47,5.18,-0.89,-5.16,7.38,10.46,-5.55,-4.51
48031,4.70,27.81,47.17,24.57,15.41,26.87,52.19,43.85,39.50,48.62
48033,-21.54,35.66,39.53,25.11,20.63,30.24,62.61,69.08,76.45,80.44
48035,-21.34,8.77,31.37,12.82,1.96,6.85,41.58,51.70,51.86,61.42
48037,-12.85,10.15,28.75,11.18,-0.16,-3.10,21.98,29.36,37.93,41.44
48039,-5.36,19.69,35.44,17.93,11.93,20.47,35.69,37.27,29.57,34.14
48041,18.94,26.89,47.40,32.41,18.49,21.00,43.68,39.53,28.91,35.26
48043,5.37,7.78,17.04,4.20,-7.88,-5.94,14.47,6.68,-2.95,5.46
48045,-48.08,0.09,6.59,-10.50,-7.31,0.90,41.45,52.90,49.64,65.67
48047,-62.44,-51.25,-49.97,-64.52,-60.32,-72.59,-53.39,-36.57,-51.58,-57.39
48049,-10.84,14.27,34.95,17.64,8.31,20.24,50.09,63.97,61.23,71.64
48051,-43.67,-14.58,8.79,-15.79,-8.72,-4.95,22.28,31.68,37.42,45.94
48053,-15.69,4.06,32.69,8.17,5.87,14.67,43.30,46.43,44.11,54.59
48055,-23.85,-4.46,11.82,-13.27,-12.52,-9.23,14.26,11.94,6.04,11.11
48057,-20.87,4.24,26.25,-2.01,1.33,1.29,14.60,25.79,20.02,26.08
48059,-17.08,6.51,45.88,17.68,8.33,17.34,50.69,61.35,61.69,69.79
48061,-21.04,-2.50,5.61,-12.08,-15.77,-29.13,-8.72,1.16,-28.67,-31.05
48063,-30.84,-14.40,7.70,-5.27,-18.07,-11.58,13.11,19.37,23.30,33.52
48065,-9.67,29.98,48.74,33.86,26.89,36.63,63.31,66.75,71.88,77.72
48067,-16.02,-5.48,13.81,-5.65,-12.67,-14.99,15.22,22.85,40.43,49.53
48069,-33.36,23.49,33.28,5.51,6.67,4.96,37.38,47.86,36.80,39.64
48071,-22.51,10.73,24.18,9.72,6.77,15.64,39.58,48.63,51.16,61.06
48073,-24.73,-0.84,29.05,14.55,5.97,10.23,33.32,43.50,43.16,50.97
48075,-20.37,8.15,27.17,6.22,6.50,17.99,42.52,52.15,55.97,67.38
48077,-36.16,-9.95,16.38,-5.65,-6.78,7.38,35.63,50.53,58.59,69.73
48079,-18.98,34.29,33.16,6.16,20.26,9.43,39.54,54.68,44.84,42.86
48081,-23.75,-8.34,33.00,12.26,3.72,12.61,51.62,66.58,60.74,73.79
48083,-15.04,12.74,32.49,8.38,-2.83,8.37,51.26,58.99,63.97,73.60
48085,21.03,39.68,63.46,49.15,13.37,34.53,48.62,43.03,25.50,31.45
48087,-29.93,11.99,30.43,3.74,3.88,10.34,38.52,50.43,59.33,68.26
48089,-0.61,19.08,30.12,13.27,11.78,8.65,37.03,43.26,39.35,49.24
48091,21.88,45.24,52.44,41.43,25.42,36.96,53.34,54.63,47.34,54.08
48093,-44.75,-12.49,8.69,-10.54,-12.00,-0.31,33.81,45.22,47.52,62.25
48095,-20.17,-0.14,17.12,-2.06,-6.07,5.23,49.86,53.73,51.07,59.84
48097,3.44,27.01,43.08,26.01,4.90,28.77,51.79,58.03,58.59,67.63
48099,-6.38,14.08,48.72,29.54,13.88,13.22,38.63,41.41,26.90,36.51
48101,-54.08,-17.46,-10.09,-28.72,-28.98,-8.92,34.48,43.62,45.67,50.61
48103,17.80,36.03,57.68,34.27,21.90,20.28,51.93,67.34,55.02,55.34
48105,-0.12,19.41,29.99,2.80,-1.82,1.93,32.69,44.85,33.27,32.74
48107,-41.36,-1.67,6.31,-12.26,-0.17,-6.73,28.22,45.05,28.06,27.59
48109,-4.32,12.09,11.12,-14.26,-20.43,-38.28,-16.21,4.06,-30.96,-31.06
48111,-4.63,20.32,52.21,30.08,29.00,29.80,59.86,65.54,60.86,64.86
48113,14.38,22.43,33.06,17.48,3.72,0.77,7.67,1.40,-15.27,-15.42
48115,6.71,26.90,34.73,18.79,21.67,16.93,38.73,50.72,42.82,43.16
48117,3.00,41.05,52.16,31.68,26.89,27.65,49.10,56.81,46.77,41.84
48119,-57.36,-27.08,2.55,-18.80,-13.15,-6.02,21.95,39.39,45.31,53.02
48121,3.91,25.10,51.71,37.10,7.58,26.14,42.26,40.49,24.16,31.55
48123,4.02,25.20,40.03,16.77,16.51,24.38,48.05,51.84,47.87,55.06
48125,-55.95,-24.17,-7.57,-22.87,-14.05,-8.36,34.62,53.62,51.03,56.62
48127,-31.67,-27.96,-31.04,-50.26,-53.15,-54.76,-43.86,-33.01,-50.68,-47.27
48129,-21.67,18.80,41.94,22.30,18.16,31.10,56.60,60.54,64.08,69.12
48131,-72.98,-56.63,-51.36,-64.16,-65.70,-73.28,-59.24,-42.92,-50.40,-54.12
48133,-29.57,1.40,31.38,9.96,1.26,10.28,42.98,53.48,59.82,68.88
48135,26.94,47.32,55.31,36.10,19.49,17.53,40.93,52.12,47.90,48.88
48137,22.92,41.02,59.41,20.22,23.22,7.31,42.90,54.83,31.59,46.38
48139,-17.56,4.22,35.41,18.93,9.74,17.52,41.45,49.44,42.24,47.36
48141,-3.11,13.26,11.99,-5.93,-15.16,-30.22,-18.11,-12.90,-32.45,-32.31
48143,-24.34,-2.11,30.74,13.73,2.91,11.31,47.88,55.34,54.50,67.06
48145,-30.70,-12.02,4.99,-10.18,-16.20,-16.57,14.38,17.40,19.70,24.35
48147,-46.88,-24.25,3.22,-12.36,-12.95,-8.88,19.07,32.54,39.58,52.53
48149,-6.13,22.25,41.07,14.57,9.82,13.34,43.85,45.44,42.43,54.73
48151,-55.12,-29.79,-17.78,-35.49,-31.60,-32.72,4.49,20.96,22.20,35.73
48153,-17.25,15.92,34.11,11.15,24.23,20.54,51.65,57.55,41.81,46.62
48155,-49.05,-27.40,2.59,-25.24,-28.64,-32.98,4.14,19.08,23.98,42.02
48157,21.16,36.00,37.60,25.82,12.55,12.69,21.05,15.26,2.39,6.83
48159,-36.52,-14.51,24.83,-0.48,-8.38,2.64,40.38,51.55,52.46,63.31
48161,-23.05,-5.15,18.54,3.99,-2.03,4.23,29.08,41.71,43.51,50.15
48163,-33.73,-23.48,-13.99,-33.30,-25.52,-33.43,-13.15,1.53,-18.73,-20.59
48165,-6.69,33.04,54.26,26.48,26.52,25.05,56.90,70.41,67.25,72.53
48167,-19.80,-1.98,5.43,-5.02,-8.11,-4.00,11.16,16.39,19.48,26.84
48169,-11.71,26.94,39.89,8.86,22.46,13.85,47.91,63.69,56.06,63.08
48171,46.69,59.26,65.54,55.71,32.18,51.67,66.38,62.26,56.63,65.75
48173,6.78,56.07,51.31,45.64,48.61,64.46,85.64,83.30,80.79,83.39
48175,-1.68,3.89,29.62,2.47,5.90,7.59,25.80,29.93,26.51,33.75
48177,-28.45,0.59,28.61,1.45,8.93,11.13,36.50,42.88,30.36,40.27
48179,21.46,43.36,63.27,49.06,35.47,45.19,65.44,69.66,70.96,75.21
48181,-17.30,9.59,31.21,13.45,-2.03,7.99,29.92,39.00,37.83,47.95
48183,28.09,38.55,46.74,35.49,18.52,21.22,40.32,41.59,37.64,39.38
48185,-28.52,-7.67,17.30,1.52,-3.09,-0.35,25.68,31.76,34.34,44.20
48187,5.50,31.45,47.83,29.86,18.39,25.30,43.14,46.24,30.94,35.01
48189,-1.73,33.19,41.02,28.36,32.61,27.71,51.70,58.57,44.89,47.97
48191,-41.57,3.78,3.62,-18.07,-10.97,-8.42,34.16,35.00,47.94,51.13
48193,-25.24,4.81,30.33,11.76,4.05,9.67,46.48,53.91,53.28,65.51
48195,17.37,58.86,78.92,62.95,52.52,59.16,-80.27,77.46,76.45,83.03
48197,-26.88,-5.19,14.31,-14.39,-17.56,-9.14,26.33,43.13,51.79,58.46
48199,-23.50,-9.26,10.51,-8.88,-5.17,7.54,35.70,45.49,61.17,67.55
48201,5.20,19.80,23.15,14.90,4.94,4.06,11.38,10.19,-1.63,-0.08
48203,-0.06,9.04,23.62,14.01,-3.55,-2.18,21.58,26.05,31.41,34.60
48205,2.32,44.28,59.52,41.44,37.56,43.06,63.32,69.01,73.60,-79.67
48207,-49.84,-14.67,8.47,-17.91,-20.54,-15.86,2.97,27.81,32.56,43.27
48209,-10.03,3.79,30.25,2.27,-3.06,4.79,25.59,14.45,2.04,10.38
48211,9.57,31.46,59.85,37.71,30.00,44.65,64.59,68.35,71.91,73.29
48213,-27.73,-1.82,27.01,5.67,-3.04,1.14,30.84,40.57,44.65,54.75
48215,-28.98,-14.15,-11.44,-29.91,-27.48,-37.65,-22.85,-10.06,-38.63,-41.70
48217,-32.96,-6.43,21.89,4.51,-2.51,4.36,32.88,41.94,41.35,52.97
48219,-11.39,29.96,45.30,20.94,24.91,29.64,56.80,63.02,52.30,56.91
48221,-26.16,10.86,37.84,26.84,6.04,14.54,44.13,53.61,53.98,64.51
48223,-32.09,-6.13,21.75,1.47,-6.45,-1.82,31.02,42.60,44.66,55.35
48225,-17.52,-18.09,16.17,0.46,-2.28,0.81,30.05,33.24,37.29,44.01
48227,-17.42,19.51,29.12,15.01,12.82,12.93,41.10,47.22,46.28,49.95
48229,-9.53,8.71,21.13,-0.12,-4.49,-6.68,14.53,31.04,3.12,10.66
48231,-12.19,2.76,34.39,16.53,9.28,8.89,34.01,42.90,40.57,51.12
48233,24.62,42.36,62.89,43.47,29.40,38.73,60.39,67.63,68.93,72.64
48235,0.83,28.06,51.09,24.57,0.84,25.07,58.26,65.58,58.75,70.56
48237,-26.65,4.62,31.67,0.68,-6.24,5.75,43.21,58.45,68.08,78.30
48239,-14.44,16.00,33.90,15.89,14.15,16.12,39.52,48.65,47.79,56.44
48241,-26.20,-12.78,1.51,-14.00,-14.79,-4.85,21.61,30.11,41.98,48.34
48243,-3.46,14.95,26.01,22.87,4.45,11.63,40.09,33.08,22.73,23.41
48245,-18.78,-10.50,-9.70,-21.70,-19.66,-15.44,-5.86,-2.88,-2.24,-1.61
48247,-58.63,-45.17,-47.34,-52.26,-49.38,-62.36,-41.21,-30.61,-47.60,-56.69
48249,-38.22,-22.15,-13.85,-32.28,-35.83,-39.04,-24.29,-7.93,-16.06,-16.96
48251,-20.25,3.87,33.14,16.58,3.88,10.56,37.25,47.43,47.50,55.62
48253,-23.01,-4.73,26.23,1.72,-5.26,-1.31,36.06,43.77,46.06,54.54
48255,-28.00,8.57,25.93,-2.96,1.98,-6.58,23.70,33.62,21.56,35.84
48257,-23.86,-3.37,25.36,6.96,0.42,7.30,33.97,40.69,35.78,44.34
48259,35.67,55.35,65.74,53.59,32.49,43.82,62.20,63.26,55.97,64.47
48261,-36.10,-16.04,-6.76,-21.94,-10.34,-29.81,-5.70,-1.78,-6.93,1.20
48263,-46.83,-1.73,13.44,-18.40,-15.74,-14.17,30.04,46.74,54.24,66.42
48265,22.59,44.36,58.28,51.01,30.55,41.62,55.31,56.39,49.57,59.13
48267,5.33,24.41,49.94,31.54,20.02,24.12,59.12,63.77,62.13,76.64
48269,-2.03,43.41,45.36,26.86,12.17,28.02,77.37,76.28,87.73,92.41
48271,-23.49,6.79,22.80,7.03,2.34,11.70,30.89,31.81,17.67,25.12
48273,-21.06,-5.14,7.38,-9.29,-11.47,-19.39,0.49,8.18,-7.25,-7.81
48275,-45.97,-19.31,5.43,-13.92,-18.35,-12.10,20.94,39.76,45.25,54.83
48277,-31.80,-8.04,25.43,3.00,-3.39,2.32,27.36,38.44,41.98,50.27
48279,-16.53,26.82,33.85,15.69,23.14,19.90,50.83,59.78,48.35,50.35
48281,-20.42,7.85,41.46,21.06,13.98,22.17,47.59,54.51,49.10,57.50
48283,-31.11,-29.76,-19.77,-40.73,-40.36,-43.59,-26.56,-10.76,-19.03,-17.98
48285,-16.63,9.60,34.44,10.63,8.51,16.37,41.31,46.74,53.64,64.57
