id,1976,1980,1984,1988,1992
31119,38.52,63.20,69.32,53.09,31.67
31121,23.47,54.09,53.07,32.96,20.52
31123,15.97,54.37,60.19,34.41,17.10
31125,8.76,41.11,44.95,19.65,14.19
31127,19.38,45.13,46.08,22.13,15.20
31129,10.20,39.03,38.25,22.00,14.97
31131,20.51,47.87,42.60,17.40,13.48
31133,7.74,49.52,40.02,11.83,5.75
31135,21.77,58.40,64.11,40.52,19.21
31137,45.29,61.44,66.67,51.72,29.57
31139,36.00,66.53,68.88,45.90,21.59
31141,31.52,53.56,65.52,46.43,29.29
31143,19.88,56.81,55.44,30.29,21.42
31145,26.11,59.70,59.90,37.26,15.63
31147,12.49,42.74,43.39,16.68,10.86
31149,47.27,66.95,70.97,58.41,35.97
31151,-15.45,18.94,10.33,-13.98,-11.88
31153,22.99,42.51,49.17,29.55,24.03
31155,4.49,40.34,35.50,11.60,16.06
31157,22.58,50.19,55.03,31.50,20.32
31159,10.25,28.90,34.90,12.59,13.54
31161,40.40,72.73,74.62,56.56,31.61
31163,-6.83,34.31,23.79,4.29,8.05
31165,22.99,68.67,71.05,48.76,29.80
31167,30.84,64.19,66.63,45.42,19.04
31169,20.21,43.51,46.02,19.81,9.15
31171,51.28,59.95,60.16,64.81,35.82
31173,11.24,30.90,13.32,-5.13,1.46
31175,19.68,49.37,46.88,29.20,17.64
31177,25.63,48.21,53.39,28.09,22.49
31179,38.62,53.84,56.96,37.69,26.21
31181,5.61,46.98,44.54,19.00,13.96
31183,29.36,56.09,57.63,36.92,25.65
31185,42.17,59.66,64.15,46.04,27.91
32001,12.55,52.84,53.54,49.29,23.82
32003,-2.86,29.73,27.10,15.51,-8.98
32005,21.98,53.14,53.36,37.58,9.03
32007,24.51,49.98,51.65,40.75,13.25
32009,-7.93,42.86,45.60,42.93,0.17
32011,23.34,57.98,54.50,45.02,16.81
32013,11.84,44.53,47.42,37.86,10.11
32015,3.83,40.28,59.00,45.22,11.70
32017,4.15,43.57,48.14,36.38,20.41
32019,4.85,44.37,42.85,29.90,7.95
32021,-9.91,39.16,35.10,19.29,0.34
32023,-9.69,38.01,46.18,33.39,2.27
32027,0.15,44.15,46.84,29.30,11.24
32029,-5.66,30.40,37.24,18.96,-4.08
32031,14.24,39.50,37.71,22.26,2.73
32033,-12.46,20.65,19.36,12.71,-3.97
32510,14.42,44.76,42.01,30.17,6.74
33001,22.97,41.58,49.70,36.89,8.66
33003,42.52,46.23,51.29,42.68,6.71
33005,9.29,21.23,27.51,9.68,-12.32
33007,-1.99,27.38,42.75,27.33,-8.15
33009,22.72,29.43,35.51,24.59,-5.34
33011,7.97,32.27,41.78,31.27,2.00
33013,18.74,27.41,34.67,22.38,-3.95
33015,9.82,30.51,38.39,27.87,2.45
33017,0.01,16.47,23.08,10.85,-10.98
33019,2.70,18.27,29.90,16.08,-9.01
34001,-6.49,8.78,19.21,13.47,-5.93
34003,13.32,22.30,26.72,16.98,1.77
34005,-1.85,13.92,21.91,17.52,-5.27
34007,-13.32,4.23,9.71,4.87,-17.88
34009,8.21,26.05,36.43,30.90,8.55
34011,-17.16,8.37,16.14,8.59,-5.69
34013,-12.83,-9.77,-11.60,-16.11,-24.92
34015,-5.10,13.31,24.51,18.42,-4.87
34017,-11.10,-2.22,8.90,-7.68,-17.99
34019,21.31,31.22,45.68,39.30,17.98
34021,-8.53,-5.78,3.47,-2.46,-14.39
34023,-3.87,10.39,20.65,9.95,-7.05
34025,10.43,23.04,31.43,23.02,6.00
34027,24.47,32.43,44.13,36.69,19.52
34029,15.69,32.69,41.43,31.55,9.50
34031,5.36,13.24,18.50,13.85,0.68
34033,-4.75,10.96,31.88,20.64,1.08
34035,16.73,25.15,34.62,28.49,10.91
34037,22.57,39.06,51.07,44.68,25.82
34039,5.13,12.06,18.94,9.52,-4.25
34041,3.37,20.86,34.52,29.93,13.17
35001,8.92,18.54,21.18,8.37,-6.76
35003,7.51,30.47,39.01,29.27,19.70
35005,19.46,38.46,47.71,32.69,13.29
35006,,,6.50,-13.33,-20.42
35007,-9.17,5.33,10.19,-10.40,-16.78
35009,10.81,37.37,48.97,33.26,24.79
35011,-3.53,14.67,31.92,14.35,6.33
35013,7.08,16.31,22.74,4.73,-8.11
35015,-8.14,16.07,22.96,6.80,-0.53
35017,-11.59,0.29,-7.16,-12.81,-26.14
35019,-13.53,3.96,2.24,-18.03,-25.40
35021,15.04,21.80,28.05,12.80,6.49
35023,-2.56,11.00,19.53,9.85,-5.36
35025,14.51,35.35,51.72,31.38,17.62
35027,24.04,43.03,55.15,34.44,16.03
35028,29.84,32.95,40.69,32.97,3.97
35029,1.59,18.80,23.44,5.26,-7.51
35031,-19.31,19.02,-9.27,-25.22,-30.17
35033,-22.62,-9.94,-9.53,-26.64,-36.64
35035,5.12,25.90,39.64,30.37,12.99
35037,-0.86,26.76,34.66,12.53,0.02
35039,-37.44,-23.14,-25.32,-42.15,-44.64
35041,2.46,26.37,45.61,27.39,16.01
35043,-10.38,16.07,11.85,0.42,-10.44
35045,11.37,37.76,34.85,18.41,6.98
35047,-24.00,-14.60,-19.68,-37.33,-42.64
35049,-9.81,-1.03,-6.88,-28.95,-40.79
35051,3.10,29.62,32.91,21.90,-4.73
35053,-6.90,8.47,14.25,2.48,-11.86
35055,-18.65,-8.86,-10.50,-36.44,-44.86
35057,-2.12,19.45,28.96,16.10,0.12
35059,7.95,34.27,50.27,33.32,24.60
35061,-4.32,22.42,21.93,4.86,-7.10
36001,-1.42,-15.29,-0.60,-18.33,-20.07
36003,31.29,25.76,50.80,35.55,22.05
36005,-42.07,-33.32,-34.11,-47.71,-52.95
36007,11.60,2.53,21.28,-0.54,-8.80
36009,17.06,13.16,40.52,22.34,9.35
36011,19.28,19.04,27.37,5.85,-2.87
36013,10.23,12.27,26.48,10.07,-2.27
36015,9.03,13.73,25.91,13.42,2.53
36017,25.35,17.78,38.31,18.62,0.45
36019,14.31,6.03,28.73,10.62,1.79
36021,20.16,16.92,35.33,13.10,0.69
36023,23.36,20.55,35.86,17.37,-0.16
36025,26.17,22.31,41.64,20.66,8.17
36027,15.29,26.88,36.16,22.75,4.38
36029,-2.01,-10.96,-3.19,-11.60,-14.79
36031,21.62,15.21,40.39,21.78,8.23
36033,9.89,2.08,24.71,7.02,-5.55
36035,13.12,15.53,32.02,13.11,3.23
36037,14.74,3.97,31.86,17.41,13.70
36039,18.84,24.61,41.32,23.86,11.64
36041,37.21,34.46,56.18,40.52,28.16
36043,8.76,9.35,28.99,8.60,3.91
36045,20.27,9.61,36.19,15.37,2.26
36047,-37.26,-17.00,-23.05,-33.69,-47.77
36049,21.55,9.81,43.73,15.14,3.85
36051,18.54,9.63,37.63,18.98,12.96
36053,27.86,23.09,35.73,16.45,4.11
36055,10.73,-4.50,15.99,0.52,-2.20
36057,8.13,9.43,22.76,-1.07,-3.02
36059,4.14,21.13,23.87,14.74,-5.86
36061,-47.68,-36.17,-44.67,-53.25,-62.32
36063,2.70,-1.90,10.68,-1.46,-5.43
36065,9.32,7.32,21.03,7.13,2.62
36067,20.45,12.64,19.62,4.65,-6.05
36069,19.96,7.21,31.11,11.26,6.53
36071,10.28,23.48,35.88,25.74,6.16
36073,20.42,12.11,40.69,20.69,15.17
36075,18.82,17.57,37.22,15.68,3.02
36077,20.24,12.63,27.14,8.02,-1.24
36079,21.36,36.15,46.02,32.68,11.84
36081,-21.60,-3.18,-6.97,-19.77,-34.53
36083,16.15,3.05,24.18,3.39,-1.15
36085,8.67,24.93,30.39,23.51,9.34
36087,3.36,22.66,22.03,14.42,-5.87
36089,11.88,3.61,23.96,3.47,-10.15
36091,23.25,16.13,36.15,15.59,4.35
36093,11.98,2.94,16.55,-4.43,-8.23
36095,15.21,13.59,36.72,12.91,4.81
36097,19.22,19.03,36.36,19.21,4.48
36099,14.17,15.81,32.12,7.41,-2.52
36101,22.30,25.13,46.62,32.59,18.64
36103,8.83,23.65,32.32,21.78,1.52
36105,-1.71,20.34,26.45,14.79,-7.34
36107,25.70,18.74,43.21,21.81,6.49
36109,9.26,1.61,-2.92,-17.77,-28.03
36111,7.80,21.78,28.24,14.37,-4.53
36113,33.24,28.12,49.77,29.57,8.48
36115,31.34,25.98,47.29,26.21,7.46
36117,23.02,12.02,42.50,22.58,15.65
36119,9.20,18.74,17.62,7.57,-8.53
36121,25.67,19.75,43.64,28.41,15.19
36123,33.09,22.26,40.80,21.83,11.14
37001,-15.52,8.91,39.69,31.18,11.98
37003,-6.28,16.47,40.65,31.43,14.05
37005,-24.85,-4.71,12.48,2.04,-8.84
37007,-49.64,-42.40,-14.79,-26.84,-34.37
37009,-2.52,11.46,24.44,19.69,5.20
37011,24.36,37.69,60.19,51.25,31.53
37013,-10.04,5.75,21.54,20.91,5.58
37015,-50.91,-38.49,-15.63,-27.32,-38.94
37017,-58.81,-37.57,-3.71,-14.31,-24.43
37019,-33.81,-6.64,17.58,11.85,-6.00
37021,-8.45,2.40,23.47,15.41,-2.73
37023,-17.13,5.02,28.83,18.96,2.76
37025,1.65,21.01,45.24,35.57,18.89
37027,-9.25,18.95,39.82,31.70,13.72
37029,-36.98,-19.11,8.76,2.80,-4.26
37031,-10.00,8.45,32.78,23.44,10.57
37033,-35.45,-23.77,-2.02,-11.85,-23.10
37035,5.14,23.76,45.72,38.12,18.48
37037,-19.75,-13.10,7.06,-4.11,-15.89
37039,-5.27,10.38,27.58,27.85,3.83
37041,-29.18,-19.73,11.10,3.50,-10.54
37043,-4.68,22.89,25.39,25.43,7.32
37045,-27.89,-5.92,24.78,15.24,2.01
37047,-55.30,-29.42,2.36,-15.82,-31.76
37049,-12.35,4.61,28.35,24.43,6.24
37051,-26.03,-1.18,16.55,6.41,-4.89
37053,-35.19,-8.24,26.68,22.17,4.78
37055,-13.13,5.29,43.95,30.08,4.04
37057,2.59,21.47,45.24,36.39,16.91
37059,13.44,30.50,47.55,43.08,25.20
37061,-32.36,-16.23,6.03,-1.46,-11.13
37063,-8.38,-11.88,-4.97,-8.37,-23.89
37065,-24.30,-14.44,-4.50,-13.90,-24.92
37067,-0.86,4.15,23.28,18.38,3.25
37069,-34.29,-21.13,11.31,0.56,-13.93
37071,-7.37,13.55,46.87,40.83,25.38
37073,-51.82,-42.63,-13.51,-16.44,-27.33
37075,-4.96,9.76,25.41,22.76,9.49
37077,-27.76,-22.10,9.37,-3.83,-13.52
37079,-33.56,-12.01,7.08,-4.41,-10.26
37081,-1.49,8.55,22.68,13.40,-4.22
37083,-19.88,-15.91,-2.46,-7.80,-23.54
37085,-20.40,-9.25,22.33,14.62,6.11
37087,-28.87,-14.87,12.07,-0.29,-14.72
37089,13.97,27.03,45.50,35.62,18.94
37091,-44.81,-37.10,-17.18,-24.79,-31.30
37093,-54.96,-47.71,-13.48,-23.65,-31.86
37095,-26.85,-19.98,8.67,-16.61,-20.37
37097,-6.85,10.29,40.48,34.25,15.77
37099,-19.20,-7.70,12.18,2.30,-12.79
37101,-9.48,4.14,34.79,28.14,13.05
37103,-35.47,-21.96,0.90,-8.25,-13.62
37105,-16.00,-5.48,35.17,25.27,5.50
37107,0.42,12.91,21.74,16.46,0.70
37109,-17.15,7.05,35.51,28.72,12.83
37111,-16.71,9.21,30.36,18.89,5.87
37113,-9.03,6.89,30.14,22.95,1.53
37115,-16.74,-9.59,10.14,6.46,-10.75
37117,-39.94,-29.49,4.86,-6.65,-13.86
37119,-1.18,0.97,25.58,19.20,1.06
37121,29.36,40.78,57.19,53.92,38.18
37123,-19.91,-6.91,14.28,5.97,-9.60
37125,1.36,10.97,34.97,31.02,10.53
37127,-2.61,14.59,33.60,28.99,12.17
37129,-2.87,11.08,30.67,21.38,7.76
37131,-60.82,-44.98,-22.76,-31.05,-42.05
37133,-14.32,8.90,41.73,26.12,15.61
37135,-25.58,-20.86,-13.72,-21.11,-32.95
37137,-32.56,-18.93,8.52,2.42,-6.03
37139,-23.60,-10.24,9.30,1.85,-13.46
37141,-36.09,-18.10,7.67,5.89,-7.79
37143,-29.34,-12.26,14.71,7.13,-10.03
37145,-13.35,-11.02,24.75,12.23,1.34
37147,-9.88,0.86,16.92,10.47,-3.38
37149,-9.46,11.52,30.03,20.86,6.76
37151,5.97,31.82,54.80,46.79,24.22
37153,-50.97,-30.19,-4.79,-16.95,-30.91
37155,-61.43,-42.49,-8.17,-26.22,-38.07
37157,-17.71,-2.14,25.54,11.62,-3.84
37159,-2.38,22.16,40.56,31.24,16.36
37161,-21.28,0.28,24.67,19.71,9.31
37163,-11.95,-5.65,7.83,3.11,-3.72
37165,-39.13,-34.10,0.60,-9.40,-23.45
37167,-2.29,10.93,36.18,28.37,15.21
37169,-4.86,11.41,31.49,23.85,9.10
37171,-14.99,5.55,29.92,22.23,6.28
37173,-14.40,-15.06,0.30,-0.72,-11.02
37175,-6.22,8.92,30.07,24.09,6.58
37177,-38.08,-30.73,-2.08,-10.39,-22.40
37179,-26.09,-5.39,41.04,31.65,17.98
37181,-19.10,-12.26,7.51,-0.05,-14.46
37183,0.32,0.73,23.45,14.12,-1.05
37185,-37.93,-39.93,-19.37,-32.45,-40.55
37187,-31.05,-21.14,-6.54,-12.39,-21.36
37189,0.39,9.42,28.86,17.68,-1.89
37191,1.80,14.34,28.38,25.16,14.86
37193,7.23,27.24,46.23,35.54,19.09
37195,-9.37,1.72,18.89,14.45,0.31
37197,13.56,31.81,48.89,42.41,26.18
37199,-18.71,-8.57,8.10,4.46,-3.16
38001,-0.98,44.51,42.79,17.85,9.10
38003,9.25,30.82,26.58,11.81,9.37
38005,-7.62,28.71,3.87,-12.37,-9.60
38007,9.65,58.35,56.97,34.29,1.33
38009,13.85,47.72,44.30,19.90,12.69
38011,6.11,49.25,46.39,20.03,1.78
38013,9.00,52.03,40.40,16.45,2.95
38015,19.08,45.36,38.15,24.89,23.30
38017,11.36,23.67,23.45,9.35,13.62
38019,-3.07,37.14,40.77,22.07,21.15
38021,11.19,43.03,39.73,24.43,19.48
38023,-8.90,39.52,29.29,-0.34,-7.35
38025,-0.46,49.20,37.31,17.03,5.56
38027,-11.34,32.61,13.60,8.62,0.99
38029,-2.98,61.13,49.30,27.31,11.23
38031,-1.17,41.16,29.67,18.41,12.27
38033,12.75,55.37,48.45,33.22,13.55
38035,8.68,29.36,22.33,8.38,8.92
38037,11.20,67.29,51.28,34.12,13.83
38039,-1.59,32.53,20.34,9.23,7.18
38041,1.74,56.05,50.95,33.02,19.26
38043,0.89,60.01,40.62,20.50,14.61
38045,0.48,39.06,28.70,14.44,17.12
38047,7.20,63.86,48.99,34.17,21.06
38049,1.19,48.32,31.62,6.22,4.36
38051,31.45,75.29,64.46,48.06,33.11
38053,8.73,41.51,45.11,20.78,11.49
38055,-1.52,41.96,27.55,8.86,5.96
38057,20.63,42.50,35.86,23.87,17.86
38059,-3.06,41.87,27.74,8.42,12.57
38061,-20.47,27.38,11.08,-15.44,-11.43
38063,-9.09,34.10,16.67,-3.25,1.04
38065,4.04,52.89,36.55,13.74,7.82
38067,10.29,39.47,34.83,20.61,17.71
38069,-1.32,58.77,45.39,16.71,13.90
38071,3.03,39.32,28.17,7.50,8.39
38073,-0.55,28.93,16.28,-3.39,-2.20
38075,-10.62,31.70,32.19,3.20,4.49
38077,4.08,32.27,32.11,13.86,14.28
38079,-38.91,-1.71,-18.66,-36.05,-30.70
38081,-9.90,18.31,3.30,-7.68,-6.43
38083,23.83,69.57,55.09,34.67,24.26
38085,-31.73,21.74,-19.05,-36.08,-20.22
38087,1.10,51.62,40.50,21.32,11.96
38089,3.40,47.72,45.46,24.58,12.81
38091,-11.99,20.32,9.20,-12.85,-6.93
38093,7.14,38.76,30.33,12.01,7.26
38095,-9.98,38.08,21.94,-1.24,-8.42
38097,8.53,32.78,31.04,13.64,8.37
38099,-0.51,38.02,31.07,10.12,10.30
38101,14.38,42.56,37.00,14.09,16.25
38103,5.28,53.18,39.65,18.02,9.71
38105,0.47,40.24,43.30,16.88,4.88
39001,-2.88,11.84,26.51,22.33,6.73
39003,23.22,36.08,46.46,38.45,24.38
39005,14.73,35.04,49.57,35.13,18.60
39007,-10.35,6.14,5.62,-7.47,-12.99
39009,-7.94,-6.79,6.13,-7.30,-24.19
39011,24.63,36.90,56.13,47.65,27.06
39013,-21.61,-9.53,-12.30,-22.83,-29.66
39015,-8.72,11.99,33.49,19.63,2.45
39017,16.82,29.76,46.42,38.07,18.07
39019,0.82,23.65,27.70,13.75,-4.07
39021,15.46,26.56,46.99,35.33,11.09
39023,1.12,8.53,25.42,16.78,-4.22
39025,13.60,32.01,49.88,41.57,22.62
39027,13.96,29.90,48.17,40.24,17.23
39029,-1.68,8.12,9.75,-0.94,-9.99
39031,4.27,26.23,38.05,15.59,-3.13
39033,17.21,32.22,49.19,34.51,10.88
39035,-15.02,-8.55,-12.05,-18.46,-23.49
39037,7.65,23.40,46.57,36.73,16.71
39039,12.25,27.25,36.87,27.18,8.48
39041,26.33,36.41,53.13,45.98,24.31
39043,3.05,10.78,17.09,4.89,-5.78
39045,17.34,27.72,51.24,39.72,19.45
39047,11.98,33.27,52.23,40.16,19.23
39049,14.09,15.28,30.43,20.85,2.17
39051,23.48,37.72,45.74,33.41,14.79
39053,2.20,18.09,31.41,20.77,3.10
39055,17.34,27.21,37.90,30.24,16.62
39057,5.34,9.94,33.14,31.04,12.62
39059,1.11,21.72,34.44,17.72,-4.15
39061,21.43,21.72,27.25,23.39,10.92
39063,29.35,42.28,58.00,45.08,27.77
39065,12.88,29.65,38.90,27.11,11.25
39067,-7.30,11.44,11.75,-8.04,-19.69
39069,24.57,39.39,53.71,38.93,16.94
39071,3.95,24.16,40.51,34.13,14.13
39073,-10.77,9.33,29.49,18.61,-1.65
39075,11.85,27.62,49.09,39.43,34.34
39077,9.10,24.20,36.74,23.44,6.33
39079,-5.55,13.93,25.55,19.22,3.15
39081,-19.77,-11.96,-14.22,-21.79,-26.33
39083,11.29,20.87,41.87,27.59,8.21
39085,-5.47,9.53,19.36,14.22,2.91
39087,-6.11,9.29,12.72,5.29,-8.44
39089,9.77,23.00,45.34,34.28,13.27
39091,20.41,36.07,53.73,42.14,23.82
39093,-13.65,9.81,3.90,-4.85,-11.94
39095,-15.00,0.69,1.50,-8.63,-18.07
39097,18.00,31.73,50.48,41.31,20.38
39099,-23.56,-10.81,-17.57,-26.47,-26.69
39101,8.85,20.23,32.39,21.31,8.05
39103,7.77,26.52,31.51,20.97,8.41
39105,-3.09,11.82,27.78,19.26,-3.01
39107,6.42,20.65,44.10,37.97,20.33
39109,17.31,19.65,45.72,37.81,16.73
39111,-21.99,-4.64,-4.43,-24.91,-31.77
39113,-2.95,-1.64,18.52,15.66,-1.25
39115,4.20,25.36,36.02,27.79,4.73
39117,8.65,29.48,47.79,33.60,10.17
39119,3.92,16.33,36.71,25.40,7.19
39121,6.89,20.50,36.48,20.27,0.37
39123,-7.68,11.18,21.39,7.50,-6.80
39125,5.21,25.82,32.40,26.45,3.77
39127,-5.20,12.60,30.93,13.56,-1.92
39129,12.73,27.93,48.47,37.30,15.45
39131,-20.94,-5.21,12.59,3.85,-8.45
39133,-14.81,4.69,15.12,1.39,-12.68
39135,6.31,20.10,44.58,34.85,13.63
39137,18.07,42.34,57.32,46.92,31.62
39139,2.53,21.56,36.96,20.84,6.92
39141,3.23,16.33,35.21,21.95,1.37
39143,7.53,20.43,33.24,18.55,3.25
39145,-15.87,1.01,14.14,5.16,-8.28
39147,7.35,29.53,34.96,17.93,1.85
39149,10.75,15.49,51.13,40.94,15.09
39151,1.78,18.31,20.18,11.04,-4.68
39153,-20.68,-4.77,2.68,-5.31,-12.57
39155,-18.76,-3.56,-10.92,-20.21,-25.83
39157,-8.17,11.94,18.98,9.37,-4.36
39159,25.63,40.57,56.30,47.35,29.46
39161,18.59,29.49,47.98,41.71,23.95
39163,-9.93,2.03,20.67,5.25,-6.21
39165,9.24,31.32,53.28,47.35,27.38
39167,12.32,26.59,34.45,19.26,6.50
39169,12.65,20.13,36.43,24.16,10.47
39171,20.97,36.08,49.25,39.24,15.53
39173,6.48,21.74,30.12,16.54,-0.33
39175,16.27,33.01,50.49,35.09,13.21
40001,-2.72,10.53,31.98,14.97,5.30
40003,9.96,47.47,51.25,26.92,27.13
40005,-49.48,-21.16,7.07,-13.00,-15.00
40007,19.21,53.88,66.21,43.61,39.26
40009,-31.42,4.77,31.41,1.08,-0.43
40011,7.61,43.86,45.97,23.53,12.77
40013,-44.32,-22.96,6.55,-19.42,-18.90
40015,-31.15,11.37,20.70,-6.86,-10.42
40017,14.29,49.35,59.59,40.81,23.51
40019,-10.96,17.04,30.40,2.67,-6.66
40021,-14.80,3.35,17.73,-5.19,-12.02
40023,-39.87,-18.52,5.91,-20.45,-27.79
40025,-4.79,56.62,59.14,41.47,35.10
40027,4.72,33.02,44.04,24.17,13.84
40029,-39.17,-21.23,-0.98,-20.88,-26.21
40031,0.96,23.78,41.10,20.70,9.76
40033,-25.59,9.11,17.27,-7.78,-13.07
40035,-16.79,2.60,18.00,-8.76,-10.84
40037,-2.88,22.35,33.35,8.56,3.71
40039,2.62,35.12,50.19,28.86,15.58
40041,-14.81,10.78,27.52,3.52,-0.02
40043,-10.97,38.84,51.64,22.74,14.34
40045,6.30,52.82,53.62,28.34,19.07
40047,22.29,49.42,54.48,30.51,25.01
40049,-26.82,4.48,27.86,-3.09,-6.98
40051,-20.65,20.05,38.82,8.79,4.62
40053,-4.68,42.74,49.49,14.80,14.40
40055,-28.69,1.39,15.31,-1.24,-7.12
40057,-34.47,-17.07,12.41,-18.55,-17.82
40059,14.01,50.90,64.07,36.21,26.39
40061,-41.24,-16.96,-2.37,-23.63,-28.99
40063,-41.47,-18.88,-4.25,-22.94,-23.91
40065,-21.13,3.46,31.57,11.01,6.58
40067,-41.00,-11.16,5.03,-24.74,-27.23
40069,-41.64,-9.46,9.29,-14.63,-20.86
40071,13.90,38.30,46.65,23.80,9.34
40073,18.16,57.34,65.85,38.17,30.34
40075,-26.42,5.15,18.72,-6.10,-10.35
40077,-33.49,-9.28,8.59,-12.64,-28.54
40079,-23.89,1.01,17.78,2.71,-11.89
40081,-5.85,29.56,45.29,20.34,11.36
40083,-2.32,30.67,40.12,20.03,11.72
40085,-38.77,-4.20,14.77,-16.16,-18.35
40087,-24.41,17.18,40.44,13.92,9.27
40089,-37.34,-6.72,22.92,-0.08,-13.60
40091,-38.62,-10.78,2.33,-20.41,-24.82
40093,25.02,66.19,68.55,45.11,34.54
40095,-36.56,-4.67,9.85,-17.54,-18.79
40097,-11.02,10.43,24.79,-4.46,-6.51
40099,-30.18,2.17,15.78,-13.37,-18.93
40101,-17.46,-7.12,8.49,-10.42,-17.32
40103,7.17,43.23,52.66,28.65,19.40
40105,-2.74,21.16,28.21,-4.79,-8.42
40107,-23.88,-1.16,18.31,-8.74,-12.12
40109,15.20,38.23,44.67,27.98,19.44
40111,-22.67,-4.09,8.18,-18.48,-20.63
40113,-3.25,16.54,24.53,-4.09,-5.79
40115,-19.66,1.70,13.96,-13.91,-16.38
40117,1.29,30.60,36.58,8.81,0.90
40119,14.63,33.04,45.93,20.29,10.19
40121,-37.83,-7.76,17.41,-6.30,-15.21
40123,-20.59,2.30,19.95,0.94,-7.37
40125,-10.52,18.03,39.45,15.24,6.78
40127,-37.18,-14.18,9.10,-13.69,-25.20
40129,-21.09,15.85,38.79,13.22,5.66
40131,-0.34,27.80,45.42,19.08,15.05
40133,-16.05,3.36,20.46,-9.18,-13.39
40135,-19.58,8.93,25.13,7.07,-8.61
40137,-15.84,16.85,33.68,11.30,-2.73
40139,20.18,57.08,70.11,48.19,36.85
40141,-22.36,6.53,22.26,-10.03,-8.90
40143,24.59,37.85,46.27,29.56,19.37
40145,-7.31,25.35,40.55,16.03,9.35
40147,35.36,45.56,55.00,35.20,20.07
40149,-20.59,21.63,42.36,2.36,-0.32
40151,4.76,42.78,50.02,23.65,18.09
40153,14.57,49.60,58.65,34.54,18.71
41001,0.49,27.85,33.45,11.72,6.20
41003,12.52,5.31,5.18,-9.26,-16.92
41005,5.50,12.47,18.40,1.28,-4.26
41007,-3.76,-2.39,-0.02,-14.79,-17.95
41009,-20.05,-3.23,-2.53,-16.19,-13.54
41011,-18.96,4.34,0.20,-15.47,-9.40
41013,-9.27,16.22,24.82,5.61,2.68
41015,-4.07,26.56,22.01,8.28,-0.29
41017,-2.20,19.31,24.63,6.89,-0.09
41019,4.66,26.67,26.59,7.46,10.63
41021,8.92,20.00,30.85,5.91,0.29
41023,7.70,29.73,33.43,21.51,4.87
41025,2.49,31.78,25.83,13.63,9.67
41027,1.45,7.42,19.93,-0.27,-8.33
41029,1.70,22.09,23.90,7.25,-0.57
41031,1.09,18.34,26.13,3.26,-3.37
41033,7.89,36.87,38.95,19.18,5.95
41035,8.97,33.95,39.91,22.50,14.84
41037,6.28,29.47,35.09,26.68,20.31
41039,-9.44,2.00,-1.99,-18.65,-21.27
41041,-7.05,3.67,2.66,-12.81,-16.08
41043,-5.28,14.95,18.39,3.61,2.35
41045,22.63,41.96,52.66,35.16,25.51
41047,2.37,11.77,19.84,4.63,0.91
41049,-3.00,20.73,25.79,5.19,0.37
41051,-6.58,-7.29,-9.13,-25.13,-31.10
41053,2.21,10.58,18.52,4.50,2.07
41055,6.85,24.62,35.04,11.81,5.56
41057,-4.77,-4.02,2.71,-12.23,-14.64
41059,7.54,24.84,26.49,10.15,1.57
41061,8.45,25.17,23.19,3.76,2.01
41063,12.16,39.29,36.94,16.21,10.33
41065,-3.27,3.59,11.06,-6.90,-12.95
41067,19.35,17.29,25.87,5.56,-6.21
41069,-6.03,19.80,33.16,13.82,10.47
41071,5.12,14.26,25.04,7.48,1.74
42001,15.77,28.99,39.29,30.50,13.48
42003,-3.89,-4.12,-13.20,-20.08,-22.95
42005,-6.20,0.87,-2.88,-9.28,-13.67
42007,-15.43,-16.87,-26.07,-32.12,-28.56
42009,16.75,36.42,41.31,31.64,17.94
42011,3.22,22.47,32.49,25.89,5.26
42013,20.89,30.02,31.46,24.09,14.72
42015,23.48,32.11,45.83,34.09,14.66
42017,3.43,22.86,27.00,21.21,-1.34
42019,7.48,17.29,12.26,10.73,2.21
42021,-8.77,-4.23,-10.64,-19.97,-20.44
42023,9.98,22.54,34.37,31.26,13.03
42025,-9.55,10.52,9.48,5.77,-8.44
42027,8.19,10.83,26.24,12.98,-1.36
42029,22.29,32.31,40.56,34.87,8.49
42031,11.67,22.12,28.94,17.53,5.68
42033,-0.32,12.95,21.74,7.72,-2.25
42035,-5.36,12.04,19.10,-0.21,-7.37
42037,-2.27,12.77,27.06,21.71,6.24
42039,1.92,15.45,22.26,13.80,3.75
42041,26.36,31.76,39.24,31.31,19.88
42043,15.01,21.42,23.41,16.34,8.58
42045,11.60,21.40,24.27,20.91,-0.99
42047,-4.23,9.34,21.30,6.73,-0.78
42049,-5.35,2.88,3.10,-5.43,-14.51
42051,-22.93,-17.64,-24.38,-32.14,-32.97
42053,5.40,18.01,27.15,12.78,-4.15
42055,15.16,29.00,40.58,37.13,22.69
42057,11.90,33.11,42.52,33.45,19.31
42059,-24.45,-20.23,-18.94,-30.13,-32.75
42061,18.07,21.87,39.41,29.70,13.35
42063,3.67,5.66,8.79,-4.82,-12.69
42065,11.56,19.86,31.02,21.78,7.19
42067,12.30,20.15,31.60,26.37,16.38
42069,-13.94,-1.06,2.40,-3.95,-12.23
42071,33.35,42.00,51.74,42.32,27.59
42073,-11.24,-2.74,-10.84,-15.97,-20.56
42075,27.29,45.66,43.72,34.15,21.30
42077,0.29,16.62,20.00,13.55,-3.55
42079,-10.73,5.81,8.27,0.43,-5.77
42081,9.54,21.71,36.64,29.08,16.73
42083,22.93,27.46,38.80,27.28,9.96
