id,1948,1968
45079,12a943,81225a
45081,00e618,4d713f
45083,0d628e,625e3e
45085,0bc72c,554a5f
45087,009f5f,4d763a
45089,00ee10,473e80
45091,0b8d65,5f5946
46003,72018a,770e81
46005,730289,6c078a
46007,61039a,89165e
46009,840278,8c0b67
46011,92016b,930665
46013,6e038c,750980
46015,620398,700d81
46017,7a0182,780c79
46019,9a045f,a10f4e
46021,c70235,ca0c28
46023,5c029f,720b81
46025,81027b,85096f
46027,820379,820774
46029,72018a,76087f
46031,7e017e,8c0a68
46033,90016c,8d1759
46035,6b0291,7f0876
46037,6d048d,6f0985
46039,7f037c,870e70
46041,890273,861166
46043,a2005b,b40842
46045,890173,850f6a
46047,980164,97174f
46049,830278,7e1967
46051,7b0280,840c6e
46053,7b0380,8a1361
46055,930565,9b164d
46057,890371,8f0b64
46059,80007d,8b1360
46061,770284,7f0a75
46063,810775,a0124b
46065,9c0161,9c1051
46067,b2024a,b00846
46069,970166,891560
46071,8f046a,901d50
46073,8b0370,8d0769
46075,8c036f,8e165a
46077,9f035b,940960
46079,91026b,88086d
46081,9f025d,990c58
46083,970364,980a5b
46085,840178,931259
46087,970165,830c6e
46089,c2023a,cc0c25
46091,710588,770b7b
46093,8a0271,8f145b
46095,7d037d,8e125e
46097,750287,6f0985
46099,890372,87076f
46101,7f037b,7c0b77
46103,8e026e,871066
46105,8c066c,990b59
46107,7e027e,93115a
46109,630793,6c1081
46111,7a0381,7e0976
46113,70018c,4b08aa
46115,740287,6b098a
46117,960167,831664
46119,940268,991550
46121,6e038d,620d8e
46123,7b0380,94105a
46125,a80253,ac0a47
46127,7d017f,7e0c73
46129,81027a,990c58
46135,7d027e,8f0d62
46137,780382,861068
47001,730b7f,773254
47003,2d438d,387c49
47005,530ba0,4e7838
47007,7d057b,763a4d
47009,a40653,91323b
47011,910864,7f4c32
47013,8c066c,852d4b
47015,4213a8,417a43
47017,6d1d74,6a5d36
47019,b40742,a43425
47021,0f0de1,2ba132
47023,641980,537832
47025,880670,982640
47027,5e0699,6b3b58
47029,c50533,b9261f
47031,2a4490,4c6d45
47033,3a3c88,34a227
47035,88086e,843e3c
47037,38388d,525953
47039,6d0d84,5d663a
47041,650e8b,646337
47043,271abd,30824c
47045,2f29a6,438b30
47047,09d520,227666
47049,99085d,933a30
47051,2134a8,2f8945
47053,3027a7,447842
47055,2519c0,2b884b
47057,b60740,ab242e
47059,8d076a,943337
47061,2a0dc6,2c755d
47063,891164,933437
47065,58178f,586046
47067,c50633,b91d27
47069,186a7c,33804b
47071,8a1162,745c2e
47073,9f0758,9a2c37
47075,116f7d,347d4d
47077,9f0e50,844d2d
47079,2416c4,3c655c
47081,2a17bd,2c8f42
47083,2310cb,208459
47085,283f97,327a51
47087,3e11af,3f5569
47089,bd0839,ab252e
47091,d30525,c9181d
47093,890e67,853345
47095,1e538d,2b854e
47097,1343a8,28864f
47099,6b0b88,696035
47101,3b10b2,2d646d
47103,162fb9,299441
47105,930d5e,8b4033
47107,930764,86383f
47109,7a1074,696530
47111,ad064a,944624
47113,2f4985,4a7142
47115,630991,4e6e42
47117,1e2ab5,328d3f
47119,285383,358e3b
47121,77087e,6f434b
47123,830278,882353
47125,241fbb,396361
47127,1f3fa0,28993d
47129,81017b,794540
47131,231ac0,427f3d
47133,500da1,4f4a64
47135,420dae,41625b
47137,960364,972245
47139,820478,722f5c
47141,56198f,5b4c57
47143,7f0a74,675f37
47145,8e0a65,744b3e
47147,1821c4,397c49
47149,232dae,3f754a
47151,aa0351,942d3d
47153,4e08a8,4c733e
47155,d60423,be241b
47157,38685d,505459
47159,451a9f,3f6b54
47161,230ccf,2c6a68
47163,750880,813f3e
47165,281abb,457543
47167,0b4ca7,2a953e
47169,1517d2,28676e
47171,ab084b,a62a2d
47173,bd043c,aa272d
47175,4d0ba5,4a7340
47177,2e27a9,3d7e43
47179,9b0a58,903737
47181,ae0749,954a1f
47183,4516a3,4d7b36
47185,3c1fa3,4c5d54
47187,244297,497f36
47189,2e26aa,3d7f41
48001,3a259f,4c565c
48003,1a0ad9,625c40
48005,2826b0,4a6152
48007,570b9b,652772
48009,1a08db,442c8d
48011,1e0ad6,753751
48013,410cb0,5a267e
48015,701f6f,733f4c
48017,2912c3,753851
48019,801a64,773b4b
48021,2215c6,483085
48023,0f08e7,4d347d
48025,560e9a,5b1b88
48027,1d0dd3,442a8f
48029,640f8a,641683
48031,500ba3,6b276c
48033,130dde,4d4a67
48035,2b0dc6,592f76
48037,1c35ad,4d5d54
48039,412c91,5a4360
48041,46189f,6f2767
48043,3b10b2,602974
48045,1a0ada,5a3074
48047,2b07cc,3410ba
48049,2a0dc7,582f76
48051,190ed6,453683
48053,1f09d6,5d2978
48055,2b0ec4,45298f
48057,551791,4f327c
48059,1d0cd4,4b3c76
48061,640891,651187
48063,1e419e,305e6f
48065,3c05bd,733655
48067,1d3ba6,426457
48069,2304d6,5c376a
48071,373790,4b5d56
48073,3d1ea3,446456
48075,180adb,603965
48077,200bd2,4b357e
48079,1914d0,554663
48081,1008e5,552d7b
48083,280ec8,5d4759
48085,2814c2,653c5c
48087,180dd9,5d3e62
48089,484b6a,6b365c
48091,910964,8a1b58
48093,1d0dd4,582b7a
48095,2003da,5e2d73
48097,3c1da4,7a2d57
48099,1c09d9,493382
48101,1105e7,353594
48103,130ae0,496a4a
48105,3b08bb,5f346b
48107,1414d5,4d248d
48109,1f13cb,622f6c
48111,3405c5,7d364a
48113,601e80,812656
48115,1f0bd3,763255
48117,4107b6,852553
48119,1315d5,32408c
48121,3820a6,6f2a64
48123,700f7e,7d265a
48125,110ddf,473186
48127,4a0da6,591b89
48129,240bce,7f2955
48131,0800f6,151e05
48133,2d0ec3,622873
48135,330ac0,6d5a37
48137,570b9b,a3203b
48139,231bc0,503b72
48141,4106b6,71137a
48143,260eca,5c277a
48145,2011cc,3c3d85
48147,130ddd,383b8b
48149,531595,694450
48151,1008e6,3b1ca6
48153,210cd0,673b5c
48155,1a0ada,382b9a
48157,472691,653663
48159,1818ce,3d4080
48161,2427b2,3b4280
48163,4112aa,53208b
48165,1d11d0,654a4e
48167,4113a9,4e327e
48169,2810c5,5e3a65
48171,cc052c,b61a2d
48173,3f13ac,60623c
48175,6e206f,741971
48177,2f16b9,553970
48179,4712a5,8d3938
48181,2711c6,583373
48183,3b487b,66593f
48185,314785,4d466a
48187,810e6e,792262
48189,300ebf,743951
48191,1208e3,563176
48193,340ebc,712864
48195,2e06ca,9e322d
48197,1d0cd5,573572
48199,1033bb,397253
48201,592b79,6d2e62
48203,2b6172,43615a
48205,2503d6,833a41
48207,0f07e8,383095
48209,2f10bf,521a92
48211,2b0ac9,89274e
48213,1f0bd4,4a5064
48215,630497,63118a
48217,1f11ce,42407c
48219,180fd7,5d3c64
48221,1c0ad7,453088
48223,1a10d4,494b6a
48225,2b2da5,385471
48227,1c0fd2,5c435e
48229,1906df,662f68
48231,2b1cb7,5b445e
48233,3a04c0,78493c
48235,2406d4,6d2f61
48237,2511c8,5e326e
48239,3f12ad,554465
48241,1c2fb3,416756
48243,2f0bc4,62217a
48245,2b28ab,554762
48247,1609de,2408d1
48249,4305b5,47179f
48251,2216c6,59376d
48253,1a08db,552f79
48255,320fbc,4f2886
48257,2721b5,4c4a68
48259,ac0a48,a12537
48261,610f8d,69098b
48263,0f0ae4,394b79
48265,780e77,8d2948
48267,3d13ad,773156
48269,0604f4,32507c
48271,4d0da4,541c8d
48273,3d08b8,561593
48275,1307e3,452692
48277,1f1fc0,4f436c
48279,1e0cd4,683a5b
48281,260acd,542980
48283,2510c8,4c1a98
48285,4110ac,514567
48287,370eb9,5b356d
48289,1b29b9,36487f
48291,2f408f,485a5c
48293,261fb9,423e7d
48295,5606a2,b21e2e
48297,4d1799,663464
48299,2606d2,612973
48301,4d0aa6,487d38
48303,2f15ba,822e4e
48305,160cdb,583075
48307,2508d0,5a2281
48309,270dca,572d7a
48311,3310bb,643a5f
48313,1e2cb4,41526b
48315,2f2aa5,385570
48317,120ddf,456d4b
48319,5d049d,841c5e
48321,4e327d,5d356c
48323,4507b2,4e109f
48325,6c0b87,632378
48327,480ca9,801e5f
48329,5e1987,8c3e34
48331,2616c1,403c82
48333,240ecc,622d6e
48335,1707df,4c2a87
48337,220fcd,552c7d
48339,294c89,535d4d
48341,2703d4,794045
48343,1728be,42526a
48345,150edb,5f435b
48347,2e1cb3,535259
48349,2e18b7,453781
48351,143cae,276c6a
48353,2206d5,543277
48355,410bb2,501b93
48357,3e06ba,b32823
48359,370abc,674a4c
48361,2420b9,466a4d
48363,3110bc,5a2b79
48365,17499e,447149
48367,320dbf,543575
48369,3208c3,7e3c44
48371,2c07ca,603965
48373,233b9f,385f66
48375,4908ac,7d334d
48377,2e07c8,4d159c
48379,1d19c7,484076
48381,420ab2,9c2a37
48383,310ac3,684254
48385,4005b8,693164
48387,1429c0,414d70
48389,2c0dc5,5f3569
48391,3808bd,562583
48393,2e0fc1,9a382c
48395,152cbc,333298
48397,1726c0,4f4b64
48399,2509d0,712c60
48401,2c3c95,4b6052
48403,122cbf,2f606f
48405,1b36ac,347554
48407,2234a7,2a4c88
48409,400eb0,4c268c
48411,1407e2,3f3787
48413,2a11c3,6a2f65
48415,1607e1,5b386a
48417,2e09c6,5e2e71
48419,132ac0,29785c
48421,2a06ce,844436
48423,472591,64504a
48425,2714c3,58396c
48427,1401e8,4100ba
48429,3210bc,6b2b67
48431,1006e8,732466
48433,0f07e7,303c91
48435,3517b1,732962
48437,2608d0,542c7e
48439,481e98,6d276a
48441,280dc9,792a5a
48443,4b0fa4,6a3f55
48445,160fd8,70315d
48447,0e07e9,4c1e94
48449,1f1cc3,455366
48451,320ebd,7e2858
48453,380fb7,6a1a7a
48455,1d32af,3a5b69
48457,1d4e93,4b6251
48459,2c27aa,386a5b
48461,260ec9,6a494a
48463,560c9b,78295d
48465,5608a0,55198f
48467,211dbf,494e68
48469,4f1599,6d2868
48471,38378f,553f69
48473,453a7e,473b7c
48475,270bcb,5c524f
48477,810d70,931e4c
48479,2c04cd,2d06cb
48481,491c99,60306e
48483,2608d0,753850
48485,2e0bc4,5b2e75
48487,2314c6,5d3f61
48489,590e96,572087
48491,270acc,492a8b
48493,3209c3,50208d
48495,260ccc,635842
48497,1e11ce,563078
48499,292baa,535259
48501,1d09d7,744a3f
48503,210dcf,582f76
48505,640099,340abf
48507,4f109f,4f1896
49001,770186,811468
49003,81007d,a71343
49005,80007d,af0f3f
49007,4907ae,5c0999
49009,6a0192,852454
49011,6e018f,9a144f
49013,70018d,9b154d
49015,6d0190,81116c
49017,960068,b11735
49019,80027b,9b174c
49021,950168,a91a3a
49023,7a0183,890d67
49025,c60038,b62721
49027,8a0173,a80f46
49029,760187,981352
49031,930269,a41742
49033,840079,b30d3e
49035,720389,890c68
49037,90016c,981c4a
49039,840178,9e0e51
49041,950068,ab143e
49043,80027b,9f0a55
49045,6a0292,691283
49047,7a0183,a7183f
49049,72028a,961255
49051,7c0082,9b085a
49053,8f006f,a42831
49055,70018d,a0104d
49057,5e019e,861265
50001,b40446,9b085a
50003,9e055a,85086e
50005,af024d,960760
50007,7a047f,730781
50009,8a0173,7f0777
50011,770285,710883
50013,760286,7b0b77
50015,bb0141,ad0848
50017,c40337,a8084c
50019,a0015d,910962
50021,9a0261,820872
50023,98065f,86076f
50025,b30545,8a076b
50027,b40346,8f0666
51001,591c89,596044
51003,661d7a,883244
51005,5e0b95,6e4d42
51007,593a6a,565353
51009,2f3699,655d3a
51011,2425b4,6e5f2f
51013,881362,751c6c
51015,7c1e64,933a2f
51017,841465,754742
51019,4c446d,5b6b33
51021,800a73,80314c
51023,841763,803e3f
51025,1a687b,38675e
51027,630398,601b81
51029,472592,515e4e
51031,3b3989,725827
51033,4d238e,423e7c
51035,a70551,a31f3b
51036,552484,2916bd
51037,2b3f93,3e813e
51041,4c258c,8e4a25
51043,54406a,6c474a
51045,650792,753354
51047,661f78,794243
51049,443584,583f66
51051,6c0191,751573
51053,2c2fa3,466c4b
51057,562780,5d3769
51059,841663,7c2061
51061,691a7b,6f3c52
51063,b9063f,a42633
51065,5f1985,6c4e43
51067,632179,5d623e
51069,611983,7e4937
51071,760b7d,6e3753
51073,56188f,5e5946
51075,412498,593d66
51077,8e066a,892a4a
51079,950b5d,8c4729
51081,354a7e,2a656e
51083,228557,49763d
51085,612479,7f4e30
51087,6b1c77,9f3728
51089,493184,427145
51091,871462,932743
51093,460daa,3b6959
51095,652871,5a435f
51097,4f2688,454b6c
51099,6f3757,604954
51101,5b267d,6d4050
51103,632179,723d4f
51105,81037a,78166f
51107,701579,753653
51109,691f75,614952
51111,2532a7,4b674a
51113,8e155b,7c4f31
51115,791471,78463f
51117,2a23b0,496c47
51119,4e2b84,655147
51121,971452,9c253b
51125,3618b0,545653
51127,453089,465166
51131,4c2290,5a485a
51133,77285f,69464e
51135,3f3d82,555850
51137,632575,78493d
51139,8c0d65,89254f
51141,593b69,695f35
51143,343c8d,417745
51145,5b2181,455860
51147,444d6d,654255
51149,421f9d,536644
51153,5d138e,6c464b
51155,7c1968,88294d
51157,4c1a98,6f4549
51159,7a2063,7c453c
51161,881462,96392f
51163,76196e,903835
51165,9e0d52,a9272d
51167,770582,6e2766
51169,8f036c,882550
51171,a40b4e,a02d30
51173,99095c,8a2f44
51175,2924b1,426457
51177,571d8a,565255
51179,761672,655642
51181,2c3b97,384c79
51183,334b80,4a4c67
51185,7b097a,632d6a
51187,681284,6e4748
51191,850970,823c3f
51193,712864,654454
51195,5c049e,652178
51197,9e154a,853240
51199,4d1899,5e5d42
51510,721972,6a2173
51515,000000,70483c
51520,5b0d96,703559
51530,690e86,7d463b
51540,6b1f73,7d2856
51550,4114a8,407246
51570,000000,7c631e
51580,000000,6e3c54
51590,49476d,665143
51595,000000,5e534c
51600,000000,7c285a
51610,000000,741d6c
51620,000000,6b3959
51630,6a286b,6b2c66
51640,000000,8a2152
51650,4c1c96,525358
51660,951851,a71a3c
51670,49159f,6f4f3b
51678,000000,8f1559
51680,59475d,8a323c
51683,000000,0
51685,000000,0
51690,4f4a64,5b415f
51700,4611a6,574a5b
51710,681581,56386e
51720,000000,632b6f
51730,4f2986,4f317d
51735,000000,0
51740,47189f,40526b
51750,7a0c77,8d1f52
51760,691e76,641c7d
51770,7e1967,822c4e
51775,000000,933833
51790,7e2957,9c253d
51800,5b247e,604e4f
51810,5b1889,6e4a44
51820,761177,9c1d44
51830,643c5d,771966
51840,7f2659,8e2847
53001,840278,9e124e
53003,620a92,6c147e
53005,670295,821a61
53007,7a047f,861364
53009,690c88,6a167d
53011,610c91,6c0e84
53013,80047a,901459
53015,5f0995,6b0e84
53017,6b048e,7b1969
53019,5a089c,6f216d
53021,5f039b,70226b
53023,7c057c,871760
53025,5405a5,7c1b66
53027,5b0d96,561097
53029,7d0c75,811567
53031,6f0a84,67177f
53033,720f7d,751077
53035,520aa2,5c138e
53037,69098c,7b1072
53039,740584,741178
53041,800777,771373
53043,790382,971156
53045,620e8d,641286
53047,680590,731b70
53049,630e8d,600e92
53051,640991,68177e
53053,60108e,601588
53055,8e0966,970e60
53057,720d7f,741276
53059,610993,671482
53061,5d128e,691480
53063,6a068e,791371
53065,660890,772166
53067,740a80,721476
53069,630f8c,611388
53071,840475,970f58
53073,771176,781372
53075,800678,900d60
53077,820478,881461
54001,780085,780d78
54003,770086,7f2856
54005,4c00b2,49169e
54007,660098,660e91
54009,5a02a2,511c91
54011,6f008e,721b70
54013,6b0093,711676
54015,70008d,641782
54017,ac0052,a60d4b
54019,4001bd,3d16aa
54021,5f009f,6f117e
54023,ce0030,bc1032
54025,64009a,682076
54027,5c00a1,702766
54029,5903a2,532189
54031,5e00a0,701f6f
54033,670096,64108a
54035,9d0061,89195c
54037,5d00a1,642773
54039,6e008f,6a1d77
54041,93016a,831467
54043,790084,6c1181
54045,4f00ae,3b17ab
54047,4e01ae,361bac
54049,5b02a1,581096
54051,750286,6c147e
54053,92006c,7c156d
54055,650098,61207c
54057,7c0081,73206b
54059,5100ac,4914a0
54061,6d028e,62108b
54063,860078,7e1768
54065,a80056,991f45
54067,660097,641684
54069,790382,6e127e
54071,72008b,761473
54073,7f017e,780f77
54075,750088,751970
54077,9f015d,8c0d64
54079,74008a,731d6e
54081,5701a5,4b1999
54083,5d00a1,681481
54085,ac0051,a90f45
54087,870076,8e0f61
54089,5f009f,582086
54091,7f017d,771275
54093,72018a,6a177c
54095,a90054,a2114a
54097,ae004f,9f0e50
54099,5d00a1,5d2080
54101,4900b4,4d11a0
54103,6c0091,751673
54105,82007c,851167
54107,7f007f,831763
54109,61009c,561692
55001,740783,721f6d
55003,6a088b,5b0e93
55005,750782,8d1061
55007,661286,680e89
55009,7b0280,881362
55011,780482,8a1361
55013,67088e,741772
55015,9a0262,90135a
55017,6f048b,781372
55019,860a6e,821c5e
55021,860375,861068
55023,7a0281,891163
55025,600995,610992
55027,8f036c,931258
55029,a70353,a10f4e
55031,5209a2,4b0ca6
55033,750485,83116a
55035,6e038c,760b7c
55037,6d1080,7b176b
55039,980462,8d0f61
55041,59079e,662177
55043,8c036f,9f0f4f
55045,850375,9b0f53
55047,af034c,a2104c
55049,7a0480,891163
55051,4d0fa1,571493
55053,750485,861661
55055,850375,8c1061
55057,8e046c,88195c
55059,650a8e,671581
55061,8f036c,911655
55063,730487,8e125e
55065,760286,8c1062
55067,6c0989,7e1868
55069,8c066c,821269
55071,700589,700e7f
55073,680690,711478
55075,770483,7b156e
55077,a30358,9b1250
55078,960464,3d0ab6
55079,670c8b,651682
55081,810478,931655
55083,860375,891b5a
55085,760681,7b166c
55087,940267,971155
55089,860573,941258
55091,7a047f,7f136b
55093,730486,7c0b77
55095,69078d,7c0e73
55097,640396,5c0d95
55099,6e117e,78186d
55101,6e0887,721e6e
55103,8d026e,981154
55105,81037a,811269
55107,6b088b,721f6d
55109,670493,760d7a
55111,88066f,881065
55113,7e0679,851762
55115,960464,a21645
55117,6d0a87,720a81
55119,6b0f84,70236b
55121,6d038d,811369
55123,6f028c,8c1958
55125,940c5e,941a4f
55127,a50454,9d124e
55129,6a088c,791371
55131,970463,8c175b
55133,8a056f,8c145e
55135,ac034e,ab1340
55137,b10646,a61641
55139,8c066b,891064
55141,7e027d,7b1172
56001,780184,7c1072
56003,80017d,a31446
56005,930169,aa1c37
56007,650296,72117a
56009,90016c,b11834
56011,9d015f,b6192e
56013,850078,921853
56015,840278,931952
56017,720686,971353
56019,a80155,bc172b
56021,6c0190,771473
56023,760583,911459
56025,750187,911c50
56027,8e026e,c2112a
56029,830179,a71542
56031,7a0182,8a1b58
56033,7c0181,9c1250
56035,8c0170,ae222e
56037,500ca2,5d158b
56039,8e026d,b01539
56041,6d028f,850f6a
56043,8e0070,a30f4b
56045,890075,a01c41
60010,000000,0
60020,000000,0
60030,000000,0
60040,000000,0
60050,000000,0
66010,000000,0
69085,000000,0
69100,000000,0
69110,000000,0
69120,000000,0
72001,000000,0
72003,000000,0
72005,000000,0
72007,000000,0
72009,000000,0
72011,000000,0
72013,000000,0
72015,000000,0
72017,000000,0
72019,000000,0
72021,000000,0
72023,000000,0
72025,000000,0
72027,000000,0
72029,000000,0
72031,000000,0
72033,000000,0
72035,000000,0
72037,000000,0
72039,000000,0
72041,000000,0
72043,000000,0
72045,000000,0
72047,000000,0
72049,000000,0
72051,000000,0
72053,000000,0
72054,000000,0
72055,000000,0
72057,000000,0
72059,000000,0
72061,000000,0
72063,000000,0
72065,000000,0
72067,000000,0
72069,000000,0
72071,000000,0
72073,000000,0
72075,000000,0
72077,000000,0
72079,000000,0
72081,000000,0
72083,000000,0
72085,000000,0
72087,000000,0
72089,000000,0
72091,000000,0
72093,000000,0
72095,000000,0
72097,000000,0
72099,000000,0
72101,000000,0
72103,000000,0
72105,000000,0
72107,000000,0
72109,000000,0
72111,000000,0
72113,000000,0
72115,000000,0
72117,000000,0
72119,000000,0
72121,000000,0
72123,000000,0
72125,000000,0
72127,000000,0
72129,000000,0
72131,000000,0
72133,000000,0
72135,000000,0
72137,000000,0
72139,000000,0
72141,000000,0
72143,000000,0
72145,000000,0
72147,000000,0
72149,000000,0
72151,000000,0
72153,000000,0
74300,000000,0
78010,000000,0
78020,000000,0
78030,000000,0
