13231,60.25%, 19.88%, 80.12%,-
13233,42.73%, 28.64%, 71.36%,-
13235,55.17%, 22.42%, 77.58%,-
13237,56.71%, 21.65%, 78.35%,-
13239,70.55%, 14.73%, 85.27%,-
13241,53.97%, 23.02%, 76.98%,-
13243,51.72%, 24.14%, 75.86%,-
13245,9.66%, 54.83%, 45.17%,-
13247,56.13%, 21.94%, 78.06%,-
13249,54.38%, 22.81%, 77.19%,-
13251,21.78%, 39.11%, 60.89%,-
13253,90.70%, 4.65%, 95.35%,-
13255,43.26%, 28.37%, 71.63%,-
13257,58.23%, 20.89%, 79.11%,-
13259,36.29%, 31.86%, 68.14%,-
13261,40.54%, 29.73%, 70.27%,-
13263,57.67%, 21.17%, 78.83%,-
13265,63.14%, 18.43%, 81.57%,-
13267,37.41%, 31.29%, 68.71%,-
13269,53.38%, 23.31%, 76.69%,-
13271,57.39%, 21.30%, 78.70%,-
13273,65.18%, 17.41%, 82.59%,-
13275,17.07%, 41.46%, 58.54%,-
13277,35.13%, 32.44%, 67.56%,-
13279,36.06%, 31.97%, 68.03%,-
13281,9.47%, 54.73%, 45.27%,-
13283,62.20%, 18.90%, 81.10%,-
13285,34.34%, 32.83%, 67.17%,-
13287,64.98%, 17.51%, 82.49%,-
13289,52.53%, 23.74%, 76.26%,-
13291,12.93%, 56.47%, 43.53%,-
13293,53.04%, 23.48%, 76.52%,-
13295,6.27%, 46.86%, 53.14%,-
13297,76.96%, 11.52%, 88.48%,-
13299,39.05%, 30.47%, 69.53%,-
13301,11.35%, 44.33%, 55.67%,-
13303,35.41%, 32.30%, 67.70%,-
13305,34.81%, 32.60%, 67.40%,-
13307,58.82%, 20.59%, 79.41%,-
13309,62.21%, 18.90%, 81.10%,-
13311,45.87%, 27.06%, 72.94%,-
13313,7.02%, 53.51%, 46.49%,-
13315,69.70%, 15.15%, 84.85%,-
13317,63.78%, 18.11%, 81.89%,-
13319,35.45%, 32.28%, 67.72%,-
13321,72.39%, 13.81%, 86.19%,-
15001,2.91%, 51.46%, 48.54%,-
15003,2.51%, 48.75%, 51.25%,-
15005,0%,-,-,-
15007,9.90%, 54.95%, 45.05%,-
15009,9.57%, 54.79%, 45.21%,-
16001,23.90%, 61.95%, 38.05%,-
16003,4.92%, 52.46%, 47.54%,-
16005,15.77%, 42.11%, 57.89%,-
16007,11.34%, 55.67%, 44.33%,-
16009,15.91%, 42.05%, 57.95%,-
16011,10.12%, 55.06%, 44.94%,-
16013,1.46%, 49.27%, 50.73%,-
16015,2.70%, 51.35%, 48.65%,-
16017,6.40%, 46.80%, 53.20%,-
16019,11.35%, 55.68%, 44.32%,-
16021,9.64%, 45.18%, 54.82%,-
16023,19.10%, 40.45%, 59.55%,-
16025,6.27%, 46.86%, 53.14%,-
16027,24.21%, 62.10%, 37.90%,-
16029,8.85%, 54.42%, 45.58%,-
16031,27.47%, 63.73%, 36.27%,-
16033,23.31%, 61.66%, 38.34%,-
16035,33.72%, 33.14%, 66.86%,-
16037,12.56%, 43.72%, 56.28%,-
16039,4.59%, 47.71%, 52.29%,-
16041,32.15%, 66.07%, 33.93%,-
16043,8.33%, 54.17%, 45.83%,-
16045,10.26%, 55.13%, 44.87%,-
16047,11.44%, 55.72%, 44.28%,-
16049,18.31%, 40.84%, 59.16%,-
16051,5.02%, 52.51%, 47.49%,-
16053,16.98%, 58.49%, 41.51%,-
16055,7.20%, 46.40%, 53.60%,-
16057,1.62%, 50.81%, 49.19%,-
16059,2.73%, 51.36%, 48.64%,-
16061,29.42%, 35.29%, 64.71%,-
16063,10.67%, 55.33%, 44.67%,-
16065,17.18%, 58.59%, 41.41%,-
16067,15.33%, 57.66%, 42.34%,-
16069,20.85%, 39.58%, 60.42%,-
16071,16.34%, 58.17%, 41.83%,-
16073,14.11%, 57.06%, 42.94%,-
16075,23.89%, 61.94%, 38.06%,-
16077,5.19%, 52.59%, 47.41%,-
16079,18.61%, 40.70%, 59.30%,-
16081,11.30%, 55.65%, 44.35%,-
16083,24.30%, 62.15%, 37.85%,-
16085,12.55%, 56.28%, 43.72%,-
16087,11.71%, 55.86%, 44.14%,-
17001,11.47%, 55.70%, 44.22%, 0.08%
17003,3.87%, 47.96%, 51.83%, 0.21%
17005,20.12%, 60.00%, 39.88%, 0.13%
17007,43.08%, 71.51%, 28.43%, 0.05%
17009,1.07%, 50.51%, 49.44%, 0.05%
17011,23.58%, 61.73%, 38.15%, 0.12%
17013,1.41%, 50.63%, 49.22%, 0.15%
17015,33.82%, 66.70%, 32.88%, 0.41%
17017,4.19%, 52.04%, 47.85%, 0.10%
17019,23.50%, 61.16%, 37.66%, 1.17%
17021,4.84%, 47.54%, 52.38%, 0.08%
17023,14.77%, 57.36%, 42.59%, 0.05%
17025,20.38%, 60.13%, 39.75%, 0.12%
