27009,8.65%, 24.38%, 29.27%, 2.34%, 37.92%,-
27011,5.13%, 14.56%, 40.39%, 0.24%, 35.26%, 3.70%
27013,8.43%, 25.40%, 38.27%, 0.34%, 29.84%, 2.66%
27015,13.16%, 14.93%, 42.99%, 1.23%, 29.83%,-
27017,18.71%, 10.94%, 24.39%, 0.77%, 43.10%, 3.44%
27019,2.72%, 26.86%, 36.50%, 2.86%, 33.78%,-
27021,6.10%, 20.55%, 26.94%, 0.76%, 33.05%, 2.43%
27023,9.88%, 15.48%, 32.68%, 0.34%, 42.56%, 4.36%
27025,46.69%, 13.31%, 16.73%, 1.62%, 63.42%,-
27027,11.73%, 17.99%, 30.87%, 0.43%, 42.60%, 2.59%
27029,30.32%, 11.42%, 11.23%, 1.28%, 51.69%, 3.01%
27031,30.75%, 8.62%, 18.68%, 1.44%, 49.43%, 4.31%
27033,25.83%, 16.11%, 25.33%, 2.73%, 51.17%,-
27035,10.40%, 20.96%, 21.50%, 2.49%, 32.73%,-
27037,3.94%, 14.20%, 41.42%, 0.30%, 37.48%, 2.03%
27039,17.59%, 23.35%, 26.97%, 2.19%, 44.56%, 2.93%
27041,20.12%, 14.94%, 27.23%, 0.65%, 47.36%, 4.29%
27043,23.98%, 11.71%, 27.38%, 0.33%, 51.36%, 6.94%
27045,16.12%, 26.21%, 22.20%, 0.31%, 42.33%, 5.96%
27047,25.91%, 17.04%, 22.31%, 0.41%, 48.23%, 5.93%
27049,25.07%, 18.31%, 24.48%, 0.37%, 49.56%, 4.06%
27051,36.60%, 9.36%, 24.42%, 1.86%, 61.03%, 3.33%
27053,2.37%, 29.64%, 32.02%, 2.65%, 23.69%,-
27055,18.59%, 23.75%, 27.46%, 2.74%, 46.05%,-
27057,3.13%, 21.20%, 26.58%, 1.36%, 29.71%, 4.31%
27059,30.37%, 14.54%, 15.42%, 0.32%, 47.45%, 5.19%
27061,6.73%, 16.59%, 25.99%, 1.00%, 32.73%, 2.19%
27063,11.75%, 17.14%, 33.43%, 2.16%, 45.18%,-
27065,17.77%, 16.99%, 21.04%, 0.78%, 38.82%, 2.26%
27067,24.50%, 14.59%, 25.77%, 0.51%, 50.27%, 2.95%
27069,28.14%, 12.76%, 24.97%, 0.48%, 53.10%, 3.17%
27071,6.13%, 12.63%, 33.72%, 1.74%, 27.59%,-
27073,31.40%, 13.51%, 23.96%, 0.28%, 55.36%, 4.22%
27075,7.66%, 14.38%, 15.40%, 0.63%, 29.15%, 3.63%
27077,0%,-,-,-,-,-
27079,15.08%, 24.93%, 41.87%, 0.45%, 26.79%, 2.22%
27081,7.33%, 16.40%, 34.04%, 0.50%, 41.37%, 3.85%
27083,3.37%, 15.65%, 36.34%, 0.54%, 39.71%, 3.40%
27085,11.61%, 22.77%, 42.59%, 1.60%, 30.98%, 2.05%
27087,22.24%, 10.88%, 46.88%, 1.92%, 24.64%,-
27089,39.39%, 11.30%, 19.35%, 0.51%, 58.74%, 3.38%
27091,6.22%, 17.46%, 34.47%, 0.18%, 40.69%, 4.23%
27093,11.10%, 17.31%, 33.97%, 1.58%, 45.07%,-
27095,15.06%, 19.55%, 22.39%, 0.95%, 37.46%, 3.24%
27097,0.38%, 19.18%, 36.79%, 1.51%, 36.41%,-
27099,1.20%, 31.63%, 29.40%, 2.35%, 32.82%,-
27101,8.10%, 17.18%, 34.32%, 0.35%, 42.43%, 2.52%
27103,4.29%, 21.64%, 38.29%, 0.99%, 34.01%, 2.18%
27105,4.40%, 20.78%, 34.15%, 0.31%, 38.54%, 2.13%
27107,21.19%, 14.74%, 22.85%, 0.54%, 44.04%, 6.54%
27109,1.90%, 18.21%, 39.01%, 0.48%, 37.11%, 2.83%
27111,21.83%, 11.53%, 26.57%, 0.66%, 48.40%, 4.02%
27113,19.28%, 13.03%, 22.60%, 0.59%, 41.88%, 3.58%
27115,16.74%, 17.04%, 25.81%, 0.76%, 42.56%, 2.36%
27117,10.22%, 18.09%, 30.35%, 0.54%, 40.56%, 3.37%
27119,11.55%, 12.79%, 28.92%, 0.63%, 40.47%, 3.46%
27121,36.86%, 16.63%, 19.44%, 2.11%, 56.30%, 5.53%
27123,0.02%, 12.70%, 38.43%, 1.37%, 38.41%,-
27125,12.38%, 27.88%, 40.26%, 1.72%, 24.33%,-
27127,5.20%, 17.08%, 35.48%, 2.39%, 40.67%,-
27129,10.30%, 18.02%, 33.57%, 2.00%, 43.87%,-
27131,3.31%, 22.19%, 35.09%, 2.13%, 38.39%, 2.20%
27133,16.08%, 25.58%, 25.75%, 0.28%, 41.82%, 2.60%
27135,22.58%, 14.49%, 15.59%, 0.78%, 44.79%, 2.14%
27137,16.07%, 18.59%, 24.54%, 0.57%, 40.62%, 2.01%
27139,25.24%, 20.25%, 51.36%, 2.28%, 26.12%,-
27141,20.82%, 22.07%, 23.72%, 0.86%, 44.53%, 4.22%
27143,9.85%, 15.14%, 35.19%, 2.17%, 45.04%,-
27145,25.41%, 17.63%, 51.55%, 1.85%, 26.14%,-
27147,5.91%, 20.34%, 40.44%, 2.06%, 34.53%, 2.63%
27149,0.73%, 17.40%, 38.93%, 0.30%, 38.20%, 3.16%
27151,3.87%, 16.92%, 35.86%, 0.31%, 39.72%, 3.37%
27153,0.80%, 27.76%, 28.56%, 0.64%, 29.37%, 2.86%
27155,1.58%, 10.34%, 44.28%, 2.68%, 42.70%,-
27157,10.36%, 23.32%, 41.62%, 3.80%, 31.26%,-
27159,13.46%, 20.90%, 25.26%, 0.45%, 38.72%, 2.11%
27161,4.53%, 20.53%, 39.42%, 0.52%, 34.89%, 2.30%
27163,18.68%, 13.76%, 30.52%, 1.73%, 49.21%,-
27165,25.07%, 12.22%, 29.74%, 3.22%, 54.81%,-
27167,1.73%, 14.47%, 40.58%, 0.14%, 38.85%, 2.08%
27169,21.08%, 16.54%, 47.68%, 0.98%, 26.60%,-
27171,13.55%, 19.42%, 30.94%, 0.35%, 44.49%, 2.46%
27173,18.85%, 14.24%, 29.81%, 0.28%, 48.67%, 3.80%
28001,33.94%, 4.06%, 64.35%, 1.18%, 30.41%,-
28003,86.88%, 3.59%, 90.75%, 1.80%, 3.86%,-
28005,95.19%,-, 97.08%, 2.92%,-,-
28007,81.50%, 4.03%, 87.17%,-, 3.13%,-
28009,86.32%, 3.33%, 90.39%,-, 4.07%,-
28011,87.08%, 2.81%, 91.01%,-, 3.93%,-
28013,80.66%,-, 88.82%, 3.03%,-,-
28015,78.30%, 2.09%, 85.36%,-, 5.49%,-
28017,85.13%, 2.00%, 90.30%,-, 5.17%,-
28019,83.95%, 3.53%, 89.69%, 1.03%, 5.74%,-
28021,98.02%,-, 98.76%, 1.24%,-,-
28023,77.93%, 2.29%, 85.87%,-, 3.90%,-
28025,89.88%,-, 93.45%, 0.60%, 3.57%,-
28027,84.09%, 3.64%, 90.00%, 0.45%, 5.91%,-
28029,92.40%,-, 94.78%, 0.77%, 2.38%,-
28031,74.27%,-, 83.33%, 1.17%, 6.43%,-
28033,91.33%,-, 94.63%, 2.08%, 3.29%,-
28035,72.13%,-, 82.57%, 1.49%, 5.50%,-
28037,72.25%,-, 82.69%, 1.10%, 10.44%,-
28039,65.29%,-, 79.38%, 1.72%, 4.81%,-
28041,79.42%, 4.18%, 86.17%,-, 6.75%,-
28043,90.51%,-, 94.75%, 1.01%, 4.24%,-
28045,68.36%, 6.19%, 80.75%, 0.66%, 12.39%,-
28047,69.61%, 2.82%, 80.95%,-, 11.34%,-
28049,88.93%,-, 92.89%, 3.15%, 3.96%,-
28051,93.18%,-, 95.32%, 0.51%, 2.04%,-
28053,0%,-,-,-,-,-
28055,81.98%, 2.70%, 89.19%, 0.90%, 7.21%,-
28057,82.80%, 2.35%, 89.35%, 1.76%, 6.55%,-
28059,73.41%, 2.28%, 83.85%,-, 10.44%,-
28061,87.15%,-, 91.30%, 1.27%, 3.29%,-
28063,90.02%,-, 94.66%, 0.70%, 4.64%,-
28065,75.65%, 6.63%, 83.51%,-, 7.86%,-
28067,60.27%, 2.37%, 73.88%,-, 10.13%,-
28069,86.15%, 2.20%, 90.99%, 1.98%, 4.84%,-
28071,86.96%, 2.63%, 91.28%, 1.78%, 4.32%,-
28073,62.57%, 3.17%, 79.01%, 1.39%, 16.44%,-
28075,86.48%, 2.05%, 90.33%,-, 3.77%,-
28077,83.02%, 2.43%, 89.49%, 1.62%, 6.47%,-
28079,77.17%,-, 86.91%, 1.05%, 2.29%,-
28081,90.71%, 2.62%, 93.54%, 1.01%, 2.83%,-
28083,86.59%,-, 91.80%, 2.98%, 5.22%,-
28085,72.00%, 4.43%, 83.03%, 1.51%, 11.03%,-
28087,94.18%,-, 95.82%, 4.18%,-,-
28089,85.27%,-, 90.45%, 1.50%, 5.18%,-
28091,87.06%, 2.51%, 91.44%, 1.67%, 4.38%,-
28093,87.44%,-, 93.18%, 1.08%, 5.74%,-
28095,94.02%,-, 95.76%, 4.24%,-,-
28097,90.84%,-, 93.94%, 0.54%, 3.10%,-
28099,84.00%, 2.43%, 88.96%,-, 3.64%,-
28101,90.59%,-, 94.62%, 1.34%,-,-
28103,95.20%,-, 97.00%, 3.00%,-,-
28105,90.02%, 3.29%, 93.31%, 0.66%, 2.74%,-
28107,81.22%,-, 89.20%, 2.82%, 7.98%,-
28109,88.78%, 2.24%, 92.95%, 0.64%, 4.17%,-
28111,71.97%,-, 81.85%, 1.27%, 7.01%,-
28113,80.47%,-, 86.90%, 1.95%, 6.43%,-
28115,75.95%, 3.98%, 85.44%, 1.10%, 9.48%,-
28117,63.57%, 7.74%, 76.41%,-, 12.84%,-
28119,82.19%,-, 89.04%, 1.83%, 6.85%,-
28121,90.59%,-, 93.86%, 2.88%,-,-
28123,95.82%,-, 97.30%, 2.70%,-,-
28125,88.69%,-, 93.45%, 1.79%, 4.76%,-
28127,84.16%, 2.79%, 88.86%,-, 4.69%,-
28129,88.77%,-, 93.13%, 2.51%, 4.36%,-
28131,0%,-,-,-,-,-
28133,87.80%,-, 92.40%, 3.00%, 4.60%,-
28135,89.29%, 2.14%, 93.04%, 1.07%, 3.75%,-
28137,78.72%, 3.26%, 86.81%, 1.84%, 8.09%,-
28139,85.53%, 2.89%, 89.87%,-, 4.34%,-
28141,66.26%, 7.19%, 77.54%,-, 11.28%,-
28143,96.37%,-, 97.41%, 2.59%,-,-
28145,81.73%, 2.13%, 89.24%, 1.11%, 7.51%,-
28147,0%,-,-,-,-,-
28149,75.43%, 4.11%, 84.76%, 1.79%, 9.34%,-
28151,79.69%, 2.42%, 88.39%, 0.48%, 8.71%,-
28153,79.85%, 2.29%, 86.87%,-, 3.82%,-
28155,65.52%, 3.79%, 77.61%,-, 12.09%,-
28157,86.09%,-, 90.89%, 1.92%, 2.40%,-
28159,85.40%,-, 90.39%, 1.09%, 4.99%,-
28161,87.95%, 2.55%, 91.31%,-, 3.36%,-
28163,91.76%,-, 94.97%, 1.82%, 3.21%,-
29001,7.30%, 29.16%, 36.46%, 1.72%, 24.52%,-
29003,2.98%, 42.02%, 45.00%, 1.88%, 11.11%,-
29005,12.01%, 34.52%, 46.53%, 2.91%, 16.04%,-
29007,38.34%, 26.44%, 64.79%, 1.44%, 7.33%,-
29009,17.94%, 27.71%, 45.65%, 1.23%, 20.90%,-
29011,20.55%, 26.57%, 47.12%, 2.13%, 16.81%,-
29013,27.78%, 22.95%, 50.72%, 2.24%, 21.59%,-
29015,2.19%, 37.38%, 39.57%, 2.82%, 20.23%,-
29017,13.33%, 35.60%, 48.93%, 0.91%, 11.26%,-
29019,51.37%, 18.86%, 70.23%, 1.20%, 9.71%,-
29021,26.73%, 26.46%, 53.18%, 0.80%, 15.83%,-
29023,2.04%, 39.68%, 41.71%, 1.14%, 8.75%,-
29025,8.06%, 32.31%, 40.36%, 1.06%, 26.27%,-
29027,37.38%, 28.23%, 65.61%, 0.91%, 5.26%,-
29029,13.43%, 49.12%, 35.69%, 2.03%, 13.16%,-
29031,6.56%, 37.63%, 44.19%, 2.82%, 15.36%,-
29033,19.95%, 26.85%, 46.80%, 2.30%, 24.05%,-
29035,21.81%, 27.65%, 49.46%, 1.94%, 12.53%,-
29037,36.77%, 18.38%, 57.70%, 2.99%, 20.93%,-
29039,4.36%, 36.06%, 40.42%, 1.54%, 18.09%,-
29041,28.96%, 27.94%, 56.90%, 1.54%, 13.62%,-
29043,12.20%, 39.55%, 26.07%, 1.25%, 27.35%,-
29045,11.19%, 36.53%, 47.73%, 1.17%, 14.57%,-
29047,57.69%, 12.47%, 72.00%, 1.22%, 14.31%,-
29049,34.15%, 22.28%, 56.42%, 1.83%, 19.47%,-
29051,7.07%, 43.22%, 50.29%, 1.32%, 5.18%,-
29053,3.44%, 44.84%, 48.28%, 0.97%, 5.91%,-
29055,0.32%, 42.04%, 41.71%, 0.93%, 13.15%,-
29057,3.46%, 35.35%, 38.81%, 2.90%, 22.94%,-
29059,7.41%, 43.02%, 35.61%, 1.72%, 19.65%,-
29061,24.04%, 23.72%, 49.29%, 1.75%, 25.25%,-
29063,17.07%, 33.11%, 50.18%, 1.55%, 15.16%,-
29065,12.89%, 38.50%, 51.38%, 0.80%, 6.14%,-
29067,8.47%, 30.56%, 20.23%, 1.07%, 39.03%,-
29069,32.81%, 18.81%, 51.89%, 0.82%, 9.41%,-
29071,3.31%, 43.32%, 40.02%, 0.86%, 11.99%,-
29073,39.10%, 58.94%, 19.84%, 2.26%, 18.96%,-
29075,23.92%, 30.33%, 54.25%, 2.89%, 12.53%,-
29077,5.88%, 34.63%, 40.52%, 1.43%, 17.39%,-
29079,4.44%, 26.83%, 33.44%, 1.84%, 37.89%,-
29081,1.87%, 40.49%, 38.62%, 2.12%, 18.77%,-
29083,30.02%, 18.40%, 53.78%, 1.98%, 23.75%,-
29085,19.58%, 45.82%, 26.25%, 0.94%, 23.38%,-
29087,0.08%, 41.22%, 41.14%, 1.84%, 15.79%,-
29089,46.85%, 23.63%, 70.48%, 0.82%, 5.06%,-
29091,2.33%, 34.12%, 36.45%, 1.40%, 19.47%,-
29093,10.81%, 40.22%, 51.03%, 1.51%, 3.93%,-
29095,14.33%, 8.89%, 50.97%, 0.82%, 36.64%,-
29097,13.28%, 27.36%, 40.64%, 2.15%, 19.81%,-
29099,4.63%, 40.84%, 45.47%, 0.54%, 9.31%,-
29101,25.86%, 27.02%, 52.87%, 2.71%, 17.40%,-
29103,18.26%, 34.73%, 52.99%, 2.83%, 9.45%,-
29105,4.20%, 39.83%, 44.03%, 0.62%, 12.48%,-
29107,17.20%, 31.73%, 48.93%, 0.59%, 16.64%,-
29109,15.10%, 23.36%, 42.45%, 1.30%, 27.35%,-
29111,35.55%, 26.72%, 62.27%, 2.13%, 8.89%,-
29113,28.16%, 33.17%, 61.32%, 1.11%, 4.40%,-
29115,23.95%, 24.18%, 48.13%, 1.62%, 23.88%,-
29117,16.86%, 18.37%, 48.04%, 2.41%, 31.18%,-
29119,14.24%, 31.82%, 46.06%, 1.32%, 15.35%,-
29121,25.48%, 18.44%, 51.68%, 1.23%, 26.20%,-
29123,13.59%, 37.59%, 51.18%, 1.05%, 7.77%,-
29125,37.48%, 25.91%, 63.39%, 1.04%, 7.40%,-
29127,30.09%, 28.65%, 58.74%, 1.51%, 8.99%,-
29129,0.04%, 34.88%, 27.34%, 2.87%, 34.91%,-
29131,0.53%, 38.98%, 39.52%, 0.91%, 16.10%,-
29133,12.71%, 39.49%, 52.20%, 0.90%, 2.93%,-
29135,7.17%, 41.59%, 48.76%, 1.12%, 6.50%,-
29137,67.18%, 13.04%, 80.22%, 1.86%, 4.88%,-
29139,4.80%, 43.75%, 48.54%, 2.06%, 5.65%,-
29141,2.79%, 45.47%, 42.68%, 1.50%, 10.35%,-
29143,7.48%, 35.56%, 43.04%, 1.31%, 7.61%,-
29145,17.61%, 27.23%, 44.84%, 0.19%, 19.13%, 2.30%
29147,19.16%, 30.33%, 49.49%, 1.64%, 18.53%,-
29149,44.82%, 18.12%, 62.94%, 0.41%, 12.42%,-
29151,14.13%, 33.56%, 47.69%, 2.16%, 16.59%,-
29153,4.33%, 32.69%, 27.05%, 0.89%, 37.02%,-
29155,20.35%, 30.75%, 51.11%, 1.01%, 8.94%,-
29157,5.01%, 50.86%, 45.85%, 0.76%, 2.52%,-
29159,16.84%, 30.28%, 47.12%, 1.09%, 18.89%,-
29161,27.81%, 27.77%, 55.58%, 0.96%, 13.46%,-
29163,16.87%, 39.15%, 56.01%, 1.21%, 3.62%,-
29165,58.78%, 14.80%, 73.58%, 0.73%, 10.89%,-
29167,2.88%, 39.04%, 41.92%, 2.71%, 16.33%,-
29169,28.46%, 28.19%, 56.66%, 3.22%, 11.93%,-
29171,27.75%, 55.71%, 27.96%, 3.75%, 12.59%,-
29173,44.25%, 22.88%, 67.13%, 0.70%, 9.29%,-
29175,49.84%, 18.34%, 68.18%, 3.05%, 10.44%,-
29177,37.53%, 24.18%, 61.70%, 2.74%, 11.38%,-
29179,40.08%, 22.19%, 62.27%, 0.67%, 10.22%,-
29181,24.50%, 26.67%, 51.17%, 1.27%, 14.46%,-
29183,11.63%, 49.00%, 37.36%, 0.50%, 10.95%,-
29185,17.86%, 28.14%, 46.00%, 1.18%, 19.56%,-
29186,1.64%, 47.58%, 49.22%, 1.17%, 2.03%,-
29187,7.73%, 37.03%, 44.76%, 0.93%, 5.53%,-
29189,4.95%, 39.78%, 34.84%, 1.01%, 18.38%,-
29195,36.07%, 20.94%, 57.01%, 1.55%, 20.50%,-
29197,20.17%, 34.18%, 54.35%, 2.86%, 8.61%,-
29199,23.26%, 30.08%, 53.34%, 1.05%, 13.26%,-
29201,16.96%, 29.50%, 46.45%, 1.31%, 7.24%,-
29203,34.61%, 18.38%, 52.98%, 1.48%, 17.95%,-
29205,42.54%, 22.97%, 65.51%, 2.67%, 8.85%,-
29207,23.60%, 25.94%, 49.54%, 1.03%, 11.15%,-
29209,13.33%, 41.47%, 22.18%, 0.96%, 28.15%,-
29211,8.66%, 38.69%, 47.35%, 1.70%, 12.25%,-
29213,14.81%, 47.78%, 32.98%, 0.67%, 14.53%,-
29215,20.72%, 30.58%, 51.30%, 1.19%, 13.73%,-
29217,29.38%, 26.57%, 55.94%, 1.78%, 10.52%,-
29219,27.79%, 52.20%, 21.09%, 2.30%, 24.41%,-
29221,2.42%, 41.27%, 43.69%, 1.01%, 11.96%,-
29223,12.81%, 35.46%, 48.26%, 0.91%, 10.25%,-
29225,6.69%, 35.43%, 42.12%, 1.35%, 19.00%,-
29227,10.38%, 39.11%, 49.49%, 2.09%, 9.31%,-
29229,5.47%, 32.97%, 38.45%, 0.77%, 25.38%,-
29510,8.79%, 33.14%, 41.93%, 0.76%, 17.63%,-
30001,0.27%, 38.23%, 38.50%, 0.05%, 17.28%,-
30003,0%,-,-,-,-,-
30005,16.62%, 17.94%, 27.97%,-, 44.59%,-
30007,26.37%, 21.97%, 48.34%,-, 21.11%,-
30009,1.16%, 24.88%, 30.66%,-, 29.51%,-
30011,0%,-,-,-,-,-
30013,12.18%, 23.72%, 35.90%,-, 21.96%,-
30015,11.74%, 41.43%, 29.69%, 0.22%, 19.13%,-
30017,3.87%, 21.70%, 33.34%, 0.03%, 37.22%,-
30019,0%,-,-,-,-,-
30021,16.03%, 24.37%, 25.84%,-, 41.88%,-
30023,4.79%, 37.06%, 41.85%,-, 16.22%,-
30025,0%,-,-,-,-,-
30027,7.89%, 20.34%, 38.03%,-, 30.14%,-
30029,4.54%, 14.93%, 33.50%,-, 38.05%,-
30031,14.75%, 21.07%, 43.41%, 0.31%, 28.66%,-
30033,0%,-,-,-,-,-
30035,0%,-,-,-,-,-
30037,0%,-,-,-,-,-
30039,10.12%, 21.93%, 38.92%,-, 28.80%,-
30041,3.90%, 26.43%, 30.77%,-, 26.87%,-
30043,15.09%, 20.03%, 40.15%,-, 25.06%,-
30045,0%,-,-,-,-,-
30047,0%,-,-,-,-,-
30049,3.00%, 24.50%, 34.72%, 0.05%, 31.72%,-
30051,0%,-,-,-,-,-
30053,11.04%, 21.69%, 34.43%,-, 20.50%,-
30055,0%,-,-,-,-,-
30057,16.96%, 27.16%, 44.12%,-, 24.53%,-
30059,12.18%, 26.77%, 39.45%, 0.25%, 27.27%,-
30061,0%,-,-,-,-,-
30063,5.37%, 12.64%, 32.70%,-, 38.06%,-
30065,0.83%, 30.80%, 29.97%,-, 25.51%,-
30067,0.95%, 27.59%, 30.18%,-, 31.13%,-
30069,0%,-,-,-,-,-
30071,0%,-,-,-,-,-
30073,0%,-,-,-,-,-
30075,0%,-,-,-,-,-
30077,8.79%, 23.18%, 37.72%,-, 28.93%,-
30079,0%,-,-,-,-,-
30081,1.61%, 13.39%, 36.36%, 0.34%, 37.97%,-
30083,0%,-,-,-,-,-
30085,0%,-,-,-,-,-
30087,2.08%, 33.91%, 27.08%, 0.26%, 31.83%,-
30089,3.23%, 21.29%, 34.30%,-, 31.07%,-
30091,0%,-,-,-,-,-
30093,10.27%, 18.76%, 38.18%,-, 15.15%,-
30095,0%,-,-,-,-,-
30097,15.61%, 19.21%, 29.41%,-, 45.01%,-
30099,1.71%, 30.74%, 32.45%,-, 22.40%,-
30101,0%,-,-,-,-,-
30103,0%,-,-,-,-,-
30105,6.27%, 25.84%, 26.92%, 0.04%, 33.19%,-
30107,0%,-,-,-,-,-
30109,0%,-,-,-,-,-
30111,5.04%, 26.23%, 31.17%,-, 36.21%,-
31001,28.17%, 19.10%, 50.79%,-, 22.62%, 2.98%
31003,9.29%, 27.90%, 39.39%, 2.61%, 30.10%,-
31005,0%,-,-,-,-,-
31007,26.37%, 19.41%, 20.51%, 0.73%, 46.89%,-
31009,8.53%, 29.03%, 37.56%, 1.38%, 24.65%,-
31011,14.26%, 19.30%, 46.05%, 2.84%, 31.80%,-
31013,7.40%, 17.68%, 40.34%, 1.48%, 32.94%,-
31015,0.00%, 16.90%, 39.15%, 1.38%, 39.15%,-
31017,5.37%, 22.64%, 37.07%, 1.61%, 31.70%,-
31019,17.08%, 22.93%, 43.72%, 1.21%, 26.64%,-
31021,1.25%, 29.13%, 35.03%, 2.05%, 33.78%,-
31023,28.81%, 25.41%, 54.21%, 2.32%, 18.06%,-
31025,20.26%, 22.41%, 46.41%, 1.52%, 26.15%,-
31027,14.18%, 21.74%, 45.87%, 0.70%, 31.69%,-
31029,0.26%, 25.13%, 33.42%,-, 33.67%, 2.93%
31031,14.04%, 25.90%, 39.93%, 1.37%, 24.03%,-
31033,6.98%, 24.27%, 36.25%,-, 29.27%, 2.08%
31035,10.99%, 15.23%, 46.31%, 3.14%, 35.32%,-
31037,18.00%, 29.52%, 47.52%, 0.52%, 18.67%,-
31039,26.30%, 27.53%, 53.83%, 1.38%, 17.27%,-
31041,8.60%, 18.20%, 41.46%, 1.37%, 32.86%,-
31043,14.27%, 28.53%, 42.80%, 0.77%, 24.48%,-
31045,1.72%, 18.97%, 37.11%, 0.95%, 38.83%,-
31047,11.95%, 13.22%, 47.48%, 1.59%, 35.53%,-
31049,5.76%, 16.75%, 35.34%, 0.26%, 41.10%,-
31051,5.45%, 24.04%, 33.99%, 2.52%, 39.45%,-
31053,14.49%, 29.33%, 43.81%, 1.63%, 20.62%,-
31055,17.07%, 21.12%, 44.08%, 0.42%, 27.02%,-
31057,4.89%, 16.82%, 34.55%, 1.14%, 39.43%,-
31059,21.13%, 26.89%, 48.02%, 1.19%, 21.77%,-
31061,15.72%, 14.15%, 48.91%, 1.28%, 33.19%,-
31063,4.63%, 17.38%, 38.97%,-, 34.34%, 2.19%
31065,17.80%, 13.79%, 49.32%,-, 31.52%, 2.14%
31067,6.84%, 21.05%, 40.85%, 1.37%, 34.01%,-
31069,10.20%, 15.94%, 33.06%,-, 43.26%, 2.11%
31071,1.36%, 23.67%, 28.85%, 0.62%, 30.21%,-
31073,25.10%, 13.44%, 54.58%, 2.50%, 29.48%,-
31075,4.66%, 34.75%, 39.41%, 0.85%, 22.03%,-
31077,30.76%, 21.25%, 52.29%, 1.20%, 21.53%,-
31079,23.53%, 23.73%, 47.26%, 1.31%, 22.05%,-
31081,12.24%, 14.57%, 46.41%,-, 34.16%, 2.04%
31083,14.91%, 15.78%, 44.58%,-, 29.67%, 3.11%
31085,9.81%, 17.94%, 31.98%, 1.35%, 41.79%,-
31087,9.56%, 12.11%, 44.56%,-, 35.00%, 2.65%
31089,7.31%, 21.62%, 40.47%, 1.17%, 33.16%,-
31091,5.98%, 34.22%, 40.20%, 0.33%, 18.94%,-
31093,26.16%, 19.57%, 50.77%, 1.09%, 24.61%,-
31095,5.42%, 18.58%, 39.60%, 1.22%, 34.18%,-
31097,9.66%, 29.77%, 39.43%, 2.04%, 28.75%,-
31099,17.07%, 16.15%, 48.65%, 1.59%, 31.59%,-
31101,8.58%, 23.04%, 37.25%, 0.61%, 28.68%,-
31103,1.61%, 32.09%, 27.39%, 1.36%, 30.48%,-
31105,23.72%, 17.85%, 26.65%, 0.73%, 50.37%,-
31107,20.04%, 26.58%, 46.61%, 0.67%, 24.04%,-
31109,18.15%, 18.16%, 47.47%, 1.90%, 29.32%,-
31111,6.83%, 21.63%, 35.39%, 1.88%, 28.56%,-
31113,11.23%, 25.33%, 39.95%, 1.57%, 28.72%,-
31115,3.71%, 28.60%, 24.67%, 1.53%, 32.31%,-
31117,8.84%, 19.76%, 31.20%, 1.21%, 40.03%,-
31119,13.40%, 29.47%, 42.87%, 2.32%, 25.33%,-
31121,11.03%, 22.66%, 40.93%, 1.72%, 29.90%, 4.78%
31123,0.81%, 20.30%, 34.97%,-, 35.78%, 2.24%
31125,4.46%, 32.69%, 37.16%, 2.44%, 27.71%,-
31127,17.81%, 22.50%, 46.00%, 3.31%, 28.19%,-
31129,15.28%, 24.46%, 43.49%, 1.26%, 28.21%,-
31131,22.08%, 22.82%, 48.14%, 2.97%, 26.06%,-
31133,10.44%, 25.06%, 40.49%,-, 30.05%, 2.16%
31135,10.88%, 17.44%, 43.70%, 0.52%, 32.82%,-
31137,4.12%, 10.56%, 40.42%, 1.33%, 44.53%,-
31139,11.90%, 32.52%, 44.42%, 1.45%, 21.60%,-
31141,21.01%, 15.18%, 51.93%, 1.96%, 30.93%,-
31143,8.49%, 19.43%, 39.90%,-, 31.41%, 5.69%
31145,6.48%, 11.76%, 42.40%, 1.19%, 35.92%,-
31147,14.10%, 21.70%, 44.45%, 1.17%, 30.35%,-
31149,1.15%, 26.47%, 32.11%, 1.73%, 33.26%,-
31151,19.00%, 29.74%, 48.73%, 3.19%, 18.34%,-
31153,23.31%, 22.53%, 47.80%, 1.28%, 24.48%,-
31155,12.44%, 18.79%, 45.23%, 3.20%, 32.79%,-
31157,9.38%, 18.18%, 28.66%, 1.80%, 38.04%,-
31159,17.94%, 23.29%, 46.48%, 1.68%, 28.55%,-
31161,7.06%, 22.56%, 37.70%, 1.80%, 30.64%,-
31163,4.35%, 24.45%, 36.16%, 0.97%, 31.81%,-
31165,2.02%, 15.14%, 37.84%, 0.81%, 39.86%,-
31167,16.73%, 31.15%, 47.88%, 1.32%, 19.64%,-
31169,16.02%, 21.37%, 45.29%, 1.49%, 29.27%,-
31171,17.88%, 22.28%, 44.56%, 0.78%, 26.68%,-
31173,18.61%, 23.78%, 45.38%, 0.65%, 26.77%,-
31175,10.99%, 26.73%, 38.16%,-, 27.17%, 2.08%
31177,9.81%, 21.44%, 42.23%, 0.64%, 32.43%,-
31179,3.99%, 27.80%, 37.44%, 1.30%, 33.46%,-
31181,9.15%, 19.25%, 42.26%,-, 33.10%, 2.53%
31183,3.11%, 14.49%, 40.17%, 0.62%, 37.06%,-
31185,19.48%, 23.40%, 45.88%,-, 26.39%, 2.24%
32001,4.41%, 15.38%, 34.18%,-, 29.77%,-
32003,11.59%, 13.14%, 42.77%,-, 31.18%,-
