statecounty,0.52, 48.38, 47.87, 2.74, 1.02,"50,462,412","2,883,443"," 1,070,320"
18135,"10,132","2,114",20.86, 59.42, 38.55,"6,020","3,906", 206
18137,"10,675","3,490",32.69, 65.46, 32.77,"6,988","3,498", 189
18139,"7,284","2,379",32.66, 65.20, 32.54,"4,749","2,370", 165
18141,"97,474",122,0.13, 48.94, 48.81,"47,703","47,581"," 2,190"
18143,"7,846",154,1.96, 49.90, 47.94,"3,915","3,761", 170
18145,"15,310","4,216",27.54, 62.64, 35.10,"9,590","5,374", 346
18147,"8,987","1,344",14.95, 56.70, 41.75,"5,096","3,752", 139
18149,"8,701",213,2.45, 49.98, 47.53,"4,349","4,136", 216
18151,"11,277","2,850",25.27, 61.66, 36.38,"6,953","4,103", 221
18153,"8,262",486,5.88, 52.28, 46.39,"4,319","3,833", 110
18155,"3,239",495,15.28, 56.53, 41.25,"1,831","1,336", 72
18157,17.03, 56.39, 39.36, 2.28, 1.98,"18,220","1,054", 915
18159,"7,316","2,392",32.70, 65.39, 32.70,"4,784","2,392", 140
18161,"2,828",911,32.21, 64.99, 32.78,"1,838",927, 63
18163,"66,221","6,624",10.00, 54.13, 44.13,"35,846","29,222"," 1,153"
18165,"6,633",240,3.62, 50.81, 47.19,"3,370","3,130", 133
18167,"36,228",451,1.24, 49.74, 48.50,"18,021","17,570", 637
18169,"12,883","4,044",31.39, 64.59, 33.20,"8,321","4,277", 285
18171,"3,768",747,19.82, 58.86, 39.04,"2,218","1,471", 79
18173,"22,309","4,456",19.97, 59.19, 39.22,"13,205","8,749", 355
18175,"9,801","2,193",22.38, 59.87, 37.50,"5,868","3,675", 258
18177,"25,151","4,000",15.90, 56.75, 40.85,"14,273","10,273", 605
18179,"11,281","4,436",39.32, 68.74, 29.42,"7,755","3,319", 207
18181,"9,904","2,382",24.05, 60.96, 36.90,"6,037","3,655", 212
18183,"12,432","3,973",31.96, 64.99, 33.04,"8,080","4,107", 245
19001,"4,123",522,12.66, 55.18, 42.52,"2,275","1,753", 95
19003,12.73, 54.55, 41.82, 2.38, 1.26,897,51, 27
19005,6.10, 50.71, 44.61, 3.08, 1.59,"2,883",199, 103
19007,"5,704",432,7.57, 52.45, 44.88,"2,992","2,560", 152
19009,"3,784",129,3.41, 50.45, 47.04,"1,909","1,780", 95
19011,"11,766",447,3.80, 50.27, 46.47,"5,915","5,468", 383
19013,12.06, 54.66, 42.60, 2.06, 0.68,"23,468","1,132", 373
19015,5.27, 51.19, 45.92, 2.06, 0.83,"5,625",252, 102
19017,4.53, 50.78, 46.26, 2.33, 0.64,"5,169",260, 71
19019,"9,410",953,10.13, 53.61, 43.49,"5,045","4,092", 273
19021,13.25, 54.58, 41.33, 2.85, 1.24,"3,297",227, 99
19023,"6,724","1,102",16.39, 57.06, 40.68,"3,837","2,735", 152
19025,"5,041",644,12.78, 55.07, 42.29,"2,776","2,132", 133
19027,"9,568",416,4.35, 50.99, 46.65,"4,879","4,463", 226
19029,25.07, 61.13, 36.06, 2.14, 0.67,"2,481",147, 46
19031,0.02, 48.33, 48.31, 2.54, 0.81,"4,031",212, 68
19033,"22,162","2,788",12.58, 54.98, 42.40,"12,185","9,397", 580
19035,9.38, 52.53, 43.16, 2.43, 1.88,"2,845",160, 124
19037,7.58, 52.17, 44.59, 2.20, 1.03,"2,936",145, 68
19039,"4,176",97,2.32, 49.83, 47.51,"2,081","1,984", 111
19041,9.21, 52.68, 43.47, 2.19, 1.66,"3,294",166, 126
19043,2.38, 49.45, 47.07, 2.40, 1.09,"4,034",206, 93
19045,13.74, 55.35, 41.61, 2.12, 0.92,"9,229",471, 204
19047,9.82, 53.12, 43.30, 2.23, 1.36,"2,838",146, 89
19049,"19,330","1,745",9.03, 53.32, 44.29,"10,306","8,561", 463
19051,"3,758",265,7.05, 52.05, 45.00,"1,956","1,691", 111
19053,6.17, 51.31, 45.13, 2.53, 1.02,"1,674",94, 38
19055,"8,349",465,5.57, 51.18, 45.61,"4,273","3,808", 268
19057,20.48, 58.62, 38.14, 2.11, 1.14,"7,385",409, 220
19059,6.96, 52.03, 45.07, 2.08, 0.83,"3,660",169, 67
19061,14.58, 55.41, 40.83, 2.45, 1.32,"16,462",987, 533
19063,3.59, 50.35, 46.76, 2.12, 0.78,"2,165",98, 36
19065,"9,621",107,1.11, 49.34, 48.23,"4,747","4,640", 234
19067,8.83, 52.92, 44.09, 2.13, 0.87,"3,191",154, 63
19069,10.83, 53.81, 42.97, 2.23, 0.99,"2,122",110, 49
19071,"3,616",610,16.87, 57.22, 40.35,"2,069","1,459", 88
19073,0.40, 48.76, 48.36, 2.25, 0.64,"2,282",106, 30
19075,"6,111","1,712",28.02, 63.02, 35.00,"3,851","2,139", 121
19077,"5,469",347,6.34, 51.93, 45.58,"2,840","2,493", 136
19079,"7,574",561,7.41, 52.39, 44.98,"3,968","3,407", 199
19081,13.00, 54.95, 41.95, 2.26, 0.85,"2,281",123, 46
19083,"8,435",752,8.92, 53.18, 44.27,"4,486","3,734", 215
19085,"6,543","1,251",19.12, 58.11, 38.99,"3,802","2,551", 190
19087,6.56, 51.62, 45.06, 2.11, 1.21,"3,907",183, 105
19089,11.22, 54.02, 42.80, 2.23, 0.96,"1,922",100, 43
19091,18.16, 57.61, 39.45, 2.02, 0.91,"1,949",100, 45
19093,"3,491",557,15.96, 56.37, 40.42,"1,968","1,411", 112
19095,8.96, 52.53, 43.57, 2.54, 1.36,"3,230",188, 101
19097,13.02, 54.75, 41.73, 2.51, 1.01,"3,769",227, 91
19099,"17,835",30,0.17, 48.94, 48.77,"8,729","8,699", 407
19101, 37.93, 14.69, 2.73, 1.62,"3,248","1,109",206, 122
19103,25.16, 59.08, 33.92, 6.16, 0.85,"17,899","3,248", 448
19105,5.35, 51.30, 45.95, 2.13, 0.62,"4,201",195, 57
19107,7.88, 51.97, 44.09, 2.00, 1.94,"2,181",99, 96
19109,7.34, 51.95, 44.60, 2.32, 1.13,"3,960",206, 100
19111,"16,572","3,293",19.87, 58.12, 38.25,"9,632","6,339", 601
19113,9.21, 53.11, 43.90, 2.29, 0.70,"40,417","2,106", 644
19115,"4,637",87,1.88, 49.47, 47.60,"2,294","2,207", 136
19117,"4,303",328,7.62, 52.57, 44.95,"2,262","1,934", 107
19119,"5,342","2,605",48.76, 73.34, 24.58,"3,918","1,313", 111
19121,"6,969",569,8.16, 52.55, 44.38,"3,662","3,093", 214
19123,"9,543","2,601",27.26, 62.57, 35.31,"5,971","3,370", 202
19125,"14,408","2,617",18.16, 58.01, 39.85,"8,358","5,741", 309
19127,"17,624",463,2.63, 49.85, 47.22,"8,785","8,322", 517
19129,27.81, 62.28, 34.47, 2.13, 1.12,"2,039",126, 66
19131,"5,162",262,5.08, 51.34, 46.26,"2,650","2,388", 124
19133,4.78, 50.53, 45.75, 2.04, 1.69,"2,086",93, 77
19135,"3,647",159,4.36, 50.95, 46.59,"1,858","1,699", 90
19137,"5,394","1,579",29.27, 63.35, 34.07,"3,417","1,838", 139
19139,3.58, 50.12, 46.55, 2.31, 1.02,"7,483",371, 164
19141,"7,044","2,504",35.55, 66.35, 30.81,"4,674","2,170", 200
19143,"3,063","1,151",37.58, 67.38, 29.81,"2,064",913, 86
19145,"7,059","2,295",32.51, 65.00, 32.48,"4,588","2,293", 178
19147,"4,823",15,0.31, 48.54, 48.23,"2,341","2,326", 156
19149,"10,118","2,690",26.59, 61.17, 34.58,"6,189","3,499", 430
19151,"4,141",506,12.22, 54.14, 41.92,"2,242","1,736", 163
19153,"174,167","9,788",5.62, 51.51, 45.89,"89,715","79,927"," 4,525"
19155,11.77, 54.50, 42.72, 2.00, 0.78,"14,726",690, 268
19157,1.94, 48.95, 47.02, 3.20, 0.84,"4,222",287, 75
19159,"2,692",123,4.57, 50.85, 46.29,"1,369","1,246", 77
19161,"5,033",677,13.45, 55.16, 41.70,"2,776","2,099", 158
19163,"70,568","3,056",4.33, 50.81, 46.48,"35,857","32,801"," 1,910"
19165,"6,009","1,476",24.56, 60.83, 36.26,"3,655","2,179", 175
19167,"14,692","10,093",68.70, 83.32, 14.62,"12,241","2,148", 303
19169,3.53, 49.42, 45.89, 3.72, 0.96,"16,228","1,317", 341
19171,"8,315",11,0.13, 48.65, 48.51,"4,045","4,034", 236
19173,"3,096",523,16.89, 57.17, 40.28,"1,770","1,247", 79
19175,"5,740",463,8.07, 52.32, 44.25,"3,003","2,540", 197
19177,"3,561",576,16.18, 56.61, 40.44,"2,016","1,440", 105
19179,13.49, 55.19, 41.70, 2.09, 1.02,"6,313",317, 154
19181,"19,653",100,0.51, 48.95, 48.45,"9,621","9,521", 511
19183,9.84, 53.08, 43.24, 2.69, 0.99,"3,932",245, 90
19185,"3,021",366,12.12, 55.15, 43.03,"1,666","1,300", 55
19187,"17,048",307,1.80, 49.74, 47.94,"8,479","8,172", 397
19189,0.52, 48.69, 48.16, 2.08, 1.07,"2,662",115, 59
19191,3.27, 49.35, 46.08, 3.64, 0.93,"4,339",343, 88
19193,3.10, 49.78, 46.68, 2.12, 1.42,"17,691",804, 537
19195,13.71, 55.14, 41.43, 2.27, 1.15,"1,659",91, 46
19197,"6,336",588,9.28, 53.41, 44.13,"3,384","2,796", 156
20001,21.63, 58.60, 36.98, 2.84, 1.58,"2,132",164, 91
20003,18.89, 57.04, 38.15, 2.70, 2.10,"1,327",94, 73
20005,3.00, 48.96, 45.96, 3.38, 1.71,"3,171",233, 118
20007,44.76, 70.26, 25.50, 2.92, 1.32,637,73, 33
20009,37.10, 66.65, 29.56, 2.29, 1.50,"3,238",251, 164
20011,26.01, 61.07, 35.05, 2.52, 1.36,"2,211",159, 86
20013,31.40, 63.63, 32.23, 2.56, 1.58,"1,512",120, 74
20015,31.53, 63.69, 32.16, 2.37, 1.78,"6,755",497, 373
20017,34.70, 64.39, 29.69, 4.25, 1.67,391,56, 22
20019,48.09, 71.65, 23.56, 2.13, 2.66,443,40, 50
20021,13.48, 54.92, 41.43, 2.46, 1.18,"3,783",225, 108
20023,55.70, 75.97, 20.27, 2.72, 1.04,350,47, 18
20025,50.28, 73.43, 23.16, 2.70, 0.71,292,34, 9
20027,50.07, 73.34, 23.26, 2.27, 1.13,951,93, 46
20029,35.62, 64.80, 29.18, 4.66, 1.35,"1,314",210, 61
20031,37.23, 66.83, 29.60, 2.38, 1.19,"1,196",96, 48
20033,"1,006",549,54.57, 75.55, 20.97,760,211, 35
20035,17.91, 56.86, 38.95, 2.93, 1.26,"5,535",416, 179
20037,0.56, 47.63, 47.07, 4.19, 1.12,"7,076",630, 168
20039,47.24, 71.35, 24.10, 2.90, 1.65,424,51, 29
20041,34.97, 64.79, 29.82, 3.98, 1.41,"2,413",322, 114
20043,33.32, 64.40, 31.08, 2.47, 2.06,"1,134",90, 75
20045,2.98, 45.81, 42.83, 10.12, 1.25,"17,062","4,031", 496
20047,39.35, 67.95, 28.60, 2.11, 1.34,447,33, 21
20049,43.74, 69.68, 25.94, 2.19, 2.19,402,34, 34
20051,23.21, 58.39, 35.18, 4.87, 1.57,"3,926",543, 175
20053,35.93, 64.99, 29.06, 4.58, 1.37,825,130, 39
20055,"9,150","4,011",43.84, 70.40, 26.57,"6,442","2,431", 277
20057,39.07, 67.85, 28.78, 2.24, 1.13,"2,566",200, 101
20059,26.96, 61.35, 34.39, 3.17, 1.10,"3,321",306, 106
20061,19.18, 57.92, 38.74, 2.30, 1.03,"2,660",158, 71
20063,55.25, 75.05, 19.80, 2.94, 2.21,296,44, 33
20065,48.30, 71.78, 23.47, 3.19, 1.56,346,47, 23
20067,"2,856","1,443",50.53, 74.44, 23.91,"2,126",683, 47
20069,"2,160","1,149",53.19, 75.51, 22.31,"1,631",482, 47
20071,60.40, 78.21, 17.81, 2.99, 1.00,143,24, 8
20073,38.33, 67.17, 28.84, 2.27, 1.71,"1,027",81, 61
20075,"1,192",637,53.44, 75.59, 22.15,901,264, 27
20077,39.51, 67.95, 28.45, 2.45, 1.15,869,75, 35
20079,26.89, 60.44, 33.55, 4.76, 1.25,"4,591",651, 171
20081,"1,616","1,060",65.59, 81.87, 16.27,"1,323",263, 30
20083,"1,088",618,56.80, 76.75, 19.94,835,217, 36
20085,19.26, 57.16, 37.90, 2.34, 2.59,"1,990",123, 136
20087,18.07, 56.15, 38.09, 4.08, 1.69,"3,000",321, 133
20089,54.34, 74.59, 20.25, 3.04, 2.13,380,57, 40
20091,23.37, 59.74, 36.37, 2.98, 0.90,"79,118","6,493"," 1,960"
20093,"1,435",764,53.24, 75.54, 22.30,"1,084",320, 31
20095,44.14, 70.17, 26.02, 2.26, 1.55,991,86, 59
20097,60.20, 78.48, 18.28, 2.11, 1.12,294,34, 18
20099,8.55, 52.41, 43.86, 2.69, 1.03,"3,745",230, 88
20101,52.43, 74.67, 22.24, 2.03, 1.06,252,23, 12
20103,12.25, 54.07, 41.82, 2.92, 1.19,"9,733",679, 276
20105,43.70, 68.52, 24.81, 5.19, 1.48,469,98, 28
20107,21.74, 59.00, 37.26, 2.14, 1.60,"1,587",91, 68
20109,61.35, 77.88, 16.54, 3.51, 2.08,231,49, 29
20111,11.74, 53.41, 41.67, 3.35, 1.57,"5,190",417, 196
20113,41.96, 68.22, 26.26, 4.29, 1.24,"3,272",534, 154
20115,45.42, 70.40, 24.99, 3.20, 1.41,"1,475",189, 83
20117,24.14, 59.94, 35.80, 2.62, 1.64,"1,831",134, 84
20119,"2,053","1,204",58.65, 78.13, 19.48,"1,604",400, 49
20121,17.72, 56.96, 39.23, 2.53, 1.28,"4,554",294, 148
20123,48.96, 71.95, 22.99, 3.52, 1.53,751,115, 50
20125,"13,745","3,726",27.11, 61.81, 34.70,"8,496","4,770", 479
20127,27.15, 60.55, 33.40, 3.94, 2.12,882,104, 56
20129,"1,557",882,56.65, 77.26, 20.62,"1,203",321, 33
20131,"5,290","2,084",39.40, 67.64, 28.24,"3,578","1,494", 218
20133,20.71, 58.29, 37.58, 2.82, 1.31,"2,588",194, 90
20135,55.28, 75.69, 20.42, 2.61, 1.28,383,49, 24
20137,46.76, 71.15, 24.40, 2.65, 1.80,598,65, 44
20139,18.75, 57.01, 38.26, 2.59, 2.15,"2,530",171, 142
20141,46.70, 70.54, 23.84, 3.65, 1.97,484,74, 40
20143,48.23, 70.83, 22.61, 5.20, 1.36,631,145, 38
20145,30.00, 62.93, 32.93, 3.16, 0.99,968,93, 29
20147,51.79, 73.67, 21.88, 3.04, 1.40,611,85, 39
20149, 26.35, 5.28, 3.26, 0.63,"4,985",408,252, 49
20151,35.58, 65.33, 29.76, 3.37, 1.54,"1,314",149, 68
20153,59.94, 77.53, 17.59, 2.82, 2.07,306,49, 36
20155,24.20, 59.69, 35.49, 3.45, 1.37,"9,025",877, 349
20157,54.77, 75.01, 20.23, 3.45, 1.31,604,103, 39
20159,32.77, 64.23, 31.46, 2.83, 1.48,"1,422",128, 67
20161,24.57, 58.47, 33.90, 6.42, 1.22,"6,188","1,171", 222
20163,51.14, 72.65, 21.51, 3.78, 2.05,597,105, 57
20165,39.37, 66.61, 27.24, 4.42, 1.73,505,82, 32
20167,44.46, 69.90, 25.45, 3.48, 1.18,886,121, 41
20169,22.88, 57.66, 34.78, 6.35, 1.21,"7,487","1,367", 261
20171,60.49, 78.64, 18.15, 2.26, 0.96,418,52, 22
20173,19.07, 57.35, 38.28, 2.86, 1.51,"62,561","4,669"," 2,463"
20175,"5,096","2,743",53.83, 75.92, 22.10,"3,869","1,126", 101
20177,1.45, 48.26, 46.82, 3.40, 1.52,"34,818","2,529"," 1,132"
20179,57.15, 76.02, 18.87, 3.69, 1.41,281,55, 21
20181,45.23, 70.62, 25.39, 2.24, 1.75,681,60, 47
20183,45.79, 70.24, 24.45, 3.62, 1.69,534,79, 37
20185,44.50, 70.27, 25.77, 2.45, 1.50,567,54, 33
20187,"1,029",570,55.39, 76.29, 20.89,785,215, 29
20189,"2,111","1,369",64.85, 81.19, 16.34,"1,714",345, 52
20191,25.67, 60.36, 34.69, 2.99, 1.96,"3,549",306, 201
20193,53.31, 74.66, 21.35, 2.46, 1.53,807,93, 58
20195,38.32, 66.41, 28.09, 3.76, 1.74,516,69, 32
20197, 29.97, 2.81, 2.60, 0.82,"2,182",96,89, 28
20199,861,634,73.64, 85.60, 11.96,737,103, 21
20201,53.84, 74.87, 21.03, 2.36, 1.74,687,77, 57
20203,"1,090",652,59.82, 78.81, 18.99,859,207, 24
20205,38.14, 67.11, 28.96, 2.44, 1.49,"1,186",100, 61
20207,28.40, 61.07, 32.66, 3.70, 2.57,521,59, 41
20209,38.09, 67.14, 29.05, 2.67, 1.14,"14,024","1,287", 550
21001,"7,328","3,681",50.23, 74.51, 24.28,"5,460","1,779", 89
21003,"6,429","2,465",38.34, 68.67, 30.33,"4,415","1,950", 64
21005,"7,967","2,007",25.19, 61.62, 36.43,"4,909","2,902", 156
21007,"3,770",56,1.49, 49.87, 48.38,"1,880","1,824", 66
21009,"13,844","3,811",27.53, 63.14, 35.61,"8,741","4,930", 173
21011,"4,473",216,4.83, 51.49, 46.66,"2,303","2,087", 83
21013,"10,611",798,7.52, 52.63, 45.11,"5,585","4,787", 239
21015,"31,984","12,768",39.92, 68.83, 28.91,"22,016","9,248", 720
21017,"7,102",833,11.73, 54.65, 42.92,"3,881","3,048", 173
21019,"19,182",294,1.53, 49.74, 48.21,"9,541","9,247", 394
21021,"10,326","2,163",20.95, 59.33, 38.38,"6,126","3,963", 237
21023,"3,019","1,177",38.99, 68.40, 29.41,"2,065",888, 66
21025,"5,073",818,16.12, 57.20, 41.08,"2,902","2,084", 87
21027,"7,453","2,168",29.09, 63.91, 34.82,"4,763","2,595", 95
21029,"22,701","5,859",25.81, 61.91, 36.10,"14,054","8,195", 452
21031,"5,010","2,355",47.01, 72.93, 25.93,"3,654","1,299", 57
21033,"5,482",938,17.11, 57.66, 40.55,"3,161","2,223", 98
21035,"13,673","2,070",15.14, 56.35, 41.21,"7,705","5,635", 333
21037,25.86, 61.45, 35.59, 2.13, 0.83,"12,040",720, 280
21039,"2,593",256,9.87, 54.18, 44.31,"1,405","1,149", 39
21041,"3,499",217,6.20, 51.96, 45.76,"1,818","1,601", 80
21043,"8,959",435,4.86, 51.53, 46.68,"4,617","4,182", 160
21045,"5,469","3,162",57.82, 78.33, 20.52,"4,284","1,122", 63
21047,"17,773","4,009",22.56, 60.69, 38.14,"10,787","6,778", 208
21049,"12,473","2,379",19.07, 58.50, 39.43,"7,297","4,918", 258
21051,"6,719","3,203",47.67, 73.31, 25.64,"4,926","1,723", 70
21053,"4,305","2,192",50.92, 74.89, 23.97,"3,224","1,032", 49
21055,"4,154",859,20.68, 59.44, 38.76,"2,469","1,610", 75
21057,"3,006","1,484",49.37, 73.85, 24.48,"2,220",736, 50
21059,"36,240","7,235",19.96, 58.94, 38.98,"21,361","14,126", 753
21061,"4,995","1,540",30.83, 65.07, 34.23,"3,250","1,710", 35
21063,"2,381",698,29.32, 64.05, 34.73,"1,525",827, 29
21065,"4,710","1,442",30.62, 64.39, 33.78,"3,033","1,591", 86
21067,6.84, 51.67, 44.82, 2.89, 0.62,"47,277","3,052", 653
21069,"5,179","1,469",28.36, 63.37, 35.01,"3,282","1,813", 84
21071,"15,394","5,020",32.61, 65.53, 32.92,"10,088","5,068", 238
21073,2.97, 50.12, 47.15, 2.07, 0.66,"10,209",449, 143
21075,"2,788",159,5.70, 52.08, 46.38,"1,452","1,293", 43
21077,"2,459",296,12.04, 54.70, 42.66,"1,345","1,049", 65
21079,"5,823","2,330",40.01, 69.43, 29.42,"4,043","1,713", 67
21081,"7,103","1,837",25.86, 62.02, 36.15,"4,405","2,568", 130
21083,"14,231","1,752",12.31, 55.15, 42.84,"7,849","6,097", 285
21085,"8,558","3,239",37.85, 68.28, 30.43,"5,843","2,604", 111
21087,"4,756","2,530",53.20, 76.01, 22.81,"3,615","1,085", 56
21089,"14,663",69,0.47, 49.33, 48.86,"7,233","7,164", 266
21091,"3,610",524,14.52, 56.29, 41.77,"2,032","1,508", 70
21093,"30,690","7,869",25.64, 61.79, 36.15,"18,964","11,095", 631
21095,"10,535",385,3.65, 50.93, 47.27,"5,365","4,980", 190
21097,"6,611","1,135",17.17, 57.37, 40.21,"3,793","2,658", 160
21099,"6,019","1,524",25.32, 61.89, 36.57,"3,725","2,201", 93
21101,"16,039",356,2.22, 50.22, 48.00,"8,054","7,698", 287
21103,"5,473","1,127",20.59, 59.27, 38.68,"3,244","2,117", 112
21105,"2,124",211,9.93, 54.19, 44.26,"1,151",940, 33
21107,"16,489","2,756",16.71, 57.55, 40.84,"9,490","6,734", 265
21109,"4,855","3,378",69.58, 84.02, 14.44,"4,079",701, 75
21111,"302,362","4,849",1.60, 49.58, 47.97,"149,901","145,052"," 7,409"
21113,"15,061","5,441",36.13, 66.89, 30.76,"10,074","4,633", 354
21115,"8,180","1,532",18.73, 58.47, 39.74,"4,783","3,251", 146
21117,28.91, 62.87, 33.96, 2.30, 0.88,"19,100","1,293", 493
21119,"6,458","2,320",35.92, 67.34, 31.42,"4,349","2,029", 80
21121,"9,910","2,368",23.90, 61.13, 37.24,"6,058","3,690", 162
21123,"5,179","1,657",31.99, 65.34, 33.35,"3,384","1,727", 68
21125,"18,120","8,173",45.10, 71.90, 26.80,"13,029","4,856", 235
21127,"5,307",711,13.40, 55.94, 42.55,"2,969","2,258", 80
21129,"2,764","1,057",38.24, 68.49, 30.25,"1,893",836, 35
21131,"4,434","1,949",43.96, 71.24, 27.29,"3,159","1,210", 65
21133,"8,985",606,6.74, 52.29, 45.54,"4,698","4,092", 195
21135,"4,568","1,924",42.12, 70.42, 28.31,"3,217","1,293", 58
21137,"7,597","2,117",27.87, 63.12, 35.25,"4,795","2,678", 124
21139,"4,230",96,2.27, 50.07, 47.80,"2,118","2,022", 90
21141,"9,332","1,459",15.63, 57.27, 41.63,"5,344","3,885", 103
21143,"3,420",8,0.23, 49.36, 49.12,"1,688","1,680", 52
21145,"26,689","3,333",12.49, 55.25, 42.76,"14,745","11,412", 532
21147,"4,799","1,903",39.65, 69.20, 29.55,"3,321","1,418", 60
21149,"4,022",472,11.74, 55.17, 43.44,"2,219","1,747", 56
21151,18.48, 57.81, 39.33, 2.22, 0.63,"9,309",525, 150
21153,"5,453",182,3.34, 51.07, 47.74,"2,785","2,603", 65
21155,"6,176",481,7.79, 52.77, 44.98,"3,259","2,778", 139
21157,"13,761","1,091",7.93, 53.00, 45.08,"7,294","6,203", 264
21159,"4,456",953,21.39, 59.85, 38.46,"2,667","1,714", 75
21161,"5,873","1,394",23.74, 60.82, 37.08,"3,572","2,178", 123
21163,"9,071","1,723",18.99, 58.64, 39.64,"5,319","3,596", 156
21165,"2,249",132,5.87, 52.02, 46.15,"1,170","1,038", 41
21167,"8,632","2,270",26.30, 62.12, 35.82,"5,362","3,092", 178
21169,"3,849","1,158",30.09, 64.33, 34.24,"2,476","1,318", 55
21171,"5,569","3,219",57.80, 78.60, 20.79,"4,377","1,158", 34
21173,"8,519",701,8.23, 53.22, 44.99,"4,534","3,833", 152
21175,"4,240",420,9.91, 54.13, 44.22,"2,295","1,875", 70
21177,"11,956",777,6.50, 52.65, 46.15,"6,295","5,518", 143
21179,"13,488","2,233",16.56, 57.19, 40.64,"7,714","5,481", 293
21181,"2,673",619,23.16, 60.34, 37.19,"1,613",994, 66
21183,"8,882","2,110",23.76, 60.94, 37.19,"5,413","3,303", 166
21185,"20,268","7,344",36.23, 67.00, 30.77,"13,580","6,236", 452
21187,"4,070","1,188",29.19, 63.44, 34.25,"2,582","1,394", 94
21189,"1,826","1,127",61.72, 80.28, 18.57,"1,466",339, 21
21191,"4,803","1,374",28.61, 63.38, 34.77,"3,044","1,670", 89
21193,"11,000",214,1.95, 50.13, 48.18,"5,514","5,300", 186
21195,"24,935","2,606",10.45, 54.59, 44.13,"13,611","11,005", 319
21197,"4,362",250,5.73, 51.77, 46.03,"2,258","2,008", 96
21199,"21,541","10,430",48.42, 73.56, 25.14,"15,845","5,415", 281
21201,28.96, 63.13, 34.17, 2.40, 0.30,341,24, 3
21203,"5,247","2,818",53.71, 76.08, 22.37,"3,992","1,174", 81
21205,"7,226",41,0.57, 49.07, 48.51,"3,546","3,505", 175
21207,"7,074","3,558",50.30, 74.47, 24.17,"5,268","1,710", 96
21209,"13,786","2,480",17.99, 57.68, 39.69,"7,952","5,472", 362
21211,"12,738","3,633",28.52, 63.34, 34.82,"8,068","4,435", 235
21213,"5,824",586,10.06, 54.41, 44.35,"3,169","2,583", 72
21215,"4,772","1,596",33.45, 66.01, 32.56,"3,150","1,554", 68
21217,"9,051","3,361",37.13, 67.96, 30.83,"6,151","2,790", 110
21219,"4,187","1,150",27.47, 63.20, 35.73,"2,646","1,496", 45
21221,"5,344","1,020",19.09, 58.57, 39.48,"3,130","2,110", 104
21223,"3,081",656,21.29, 59.62, 38.33,"1,837","1,181", 63
21225,"5,368",202,3.76, 51.21, 47.45,"2,749","2,547", 72
21227,"32,975","8,055",24.43, 61.36, 36.94,"20,235","12,180", 560
21229,"4,588","1,586",34.57, 66.35, 31.78,"3,044","1,458", 86
21231,"6,474","1,757",27.14, 62.85, 35.71,"4,069","2,312", 93
21233,"5,072",211,4.16, 51.24, 47.08,"2,599","2,388", 85
21235,"11,774","3,401",28.89, 63.72, 34.83,"7,502","4,101", 171
21237,"2,425",131,5.40, 52.25, 46.85,"1,267","1,136", 22
21239,"10,137","1,895",18.69, 58.10, 39.41,"5,890","3,995", 252
22001,"23,238","4,922",21.18, 59.45, 38.26,"13,814","8,892", 532
22003,"8,292",121,1.46, 48.66, 47.20,"4,035","3,914", 343
22005,"30,844","3,433",11.13, 54.53, 43.40,"16,818","13,385", 641
22007,"10,053",834,8.30, 51.94, 43.65,"5,222","4,388", 443
22009,"14,653",628,4.29, 50.02, 45.73,"7,329","6,701", 623
22011,"12,205","3,904",31.99, 64.42, 32.43,"7,862","3,958", 385
22013,2.06, 48.72, 46.66, 2.17, 2.46,"3,269",152, 172
22015,"35,915","11,291",31.44, 64.66, 33.23,"23,224","11,933", 758
22017,"95,639",723,0.76, 49.70, 48.94,"47,530","46,807"," 1,302"
22019,"73,636","4,167",5.66, 51.72, 46.06,"38,086","33,919"," 1,631"
22021,"4,328","1,458",33.69, 65.09, 31.40,"2,817","1,359", 152
22023,"4,183","1,158",27.68, 61.99, 34.31,"2,593","1,435", 155
22025,"4,765","1,194",25.06, 61.11, 36.05,"2,912","1,718", 135
22027,"6,281",663,10.56, 53.88, 43.32,"3,384","2,721", 176
22029,"8,499","1,058",12.45, 54.44, 41.99,"4,627","3,569", 303
22031,"10,596",224,2.11, 49.64, 47.53,"5,260","5,036", 300
22033,"168,989","12,612",7.46, 52.74, 45.28,"89,128","76,516"," 3,345"
22035,"3,245",596,18.37, 57.81, 39.45,"1,876","1,280", 89
22037,"8,099",181,2.23, 50.02, 47.78,"4,051","3,870", 178
22039,"13,612","1,527",11.22, 53.56, 42.34,"7,290","5,763", 559
22041,"8,356","2,571",30.77, 64.18, 33.41,"5,363","2,792", 201
22043,"7,055","2,685",38.06, 67.81, 29.75,"4,784","2,099", 172
22045,"30,020","5,474",18.23, 57.42, 39.18,"17,236","11,762"," 1,022"
22047,"14,503","2,782",19.18, 57.61, 38.43,"8,355","5,573", 575
22049,"7,106","1,765",24.84, 61.17, 36.34,"4,347","2,582", 177
22051,"179,151","34,592",19.31, 58.61, 39.30,"105,003","70,411"," 3,737"
22053,"12,546","1,783",14.21, 55.36, 41.14,"6,945","5,162", 439
22055,"78,293","21,301",27.21, 61.94, 34.73,"48,491","27,190"," 2,612"
22057,"34,449","3,948",11.46, 53.92, 42.46,"18,575","14,627"," 1,247"
22059,"6,108","3,167",51.85, 74.72, 22.87,"4,564","1,397", 147
