13157,75.24%, 12.38%, 87.62%,-
13159,53.92%, 23.04%, 76.96%,-
13161,74.04%, 12.98%, 87.02%,-
13163,45.03%, 27.48%, 72.52%,-
13165,58.60%, 20.70%, 79.30%,-
13167,79.96%, 10.02%, 89.98%,-
13169,51.95%, 24.03%, 75.97%,-
13171,46.79%, 26.61%, 73.39%,-
13173,70.83%, 14.59%, 85.41%,-
13175,62.10%, 18.95%, 81.05%,-
13177,74.14%, 12.93%, 87.07%,-
13179,4.03%, 52.02%, 47.98%,-
13181,63.57%, 18.21%, 81.79%,-
13183,61.92%, 19.04%, 80.96%,-
13185,29.67%, 35.17%, 64.83%,-
13187,17.56%, 41.22%, 58.78%,-
13189,23.10%, 38.45%, 61.55%,-
13191,17.35%, 58.68%, 41.32%,-
13193,69.07%, 15.47%, 84.53%,-
13195,86.49%, 6.76%, 93.24%,-
13197,59.28%, 20.36%, 79.64%,-
13199,68.25%, 15.88%, 84.12%,-
13201,55.99%, 22.01%, 77.99%,-
13205,75.49%, 12.26%, 87.74%,-
13207,50.66%, 24.67%, 75.33%,-
13209,59.03%, 20.48%, 79.52%,-
13211,71.69%, 14.15%, 85.85%,-
13213,22.78%, 38.61%, 61.39%,-
13215,0.10%, 50.05%, 49.95%,-
13217,71.73%, 14.13%, 85.87%,-
13219,57.28%, 21.36%, 78.64%,-
13221,78.74%, 10.63%, 89.37%,-
13223,25.96%, 37.02%, 62.98%,-
13225,53.95%, 23.03%, 76.97%,-
13227,30.89%, 65.45%, 34.55%,-
13229,71.12%, 14.44%, 85.56%,-
13231,67.11%, 16.44%, 83.56%,-
13233,36.42%, 31.79%, 68.21%,-
13235,78.53%, 10.73%, 89.27%,-
13237,60.62%, 19.69%, 80.31%,-
13239,83.94%, 8.03%, 91.97%,-
13241,54.21%, 22.89%, 77.11%,-
13243,48.61%, 25.69%, 74.31%,-
13245,20.11%, 60.05%, 39.95%,-
13247,57.22%, 21.39%, 78.61%,-
13249,58.06%, 20.97%, 79.03%,-
13251,43.77%, 28.12%, 71.88%,-
13253,82.47%, 8.76%, 91.24%,-
13255,53.79%, 23.10%, 76.90%,-
13257,58.28%, 20.86%, 79.14%,-
13259,49.30%, 25.35%, 74.65%,-
13261,49.29%, 25.36%, 74.64%,-
13263,67.85%, 16.08%, 83.92%,-
13265,57.84%, 21.08%, 78.92%,-
13267,62.09%, 18.96%, 81.04%,-
13269,66.24%, 16.88%, 83.12%,-
13271,75.92%, 12.04%, 87.96%,-
13273,72.99%, 13.51%, 86.49%,-
13275,22.25%, 38.88%, 61.12%,-
13277,52.98%, 23.51%, 76.49%,-
13279,61.85%, 19.07%, 80.93%,-
13281,10.65%, 55.33%, 44.67%,-
13283,78.27%, 10.86%, 89.14%,-
13285,47.13%, 26.43%, 73.57%,-
13287,59.59%, 20.21%, 79.79%,-
13289,71.28%, 14.36%, 85.64%,-
13291,0.95%, 49.53%, 50.47%,-
13293,65.55%, 17.22%, 82.78%,-
13295,1.95%, 49.03%, 50.97%,-
13297,74.87%, 12.56%, 87.44%,-
13299,44.24%, 27.88%, 72.12%,-
13301,63.20%, 18.40%, 81.60%,-
13303,61.56%, 19.22%, 80.78%,-
13305,37.38%, 31.31%, 68.69%,-
13307,70.52%, 14.74%, 85.26%,-
13309,73.88%, 13.06%, 86.94%,-
13311,40.18%, 29.91%, 70.09%,-
13313,0.70%, 49.65%, 50.35%,-
13315,75.81%, 12.10%, 87.90%,-
13317,69.87%, 15.06%, 84.94%,-
13319,53.55%, 23.23%, 76.77%,-
13321,75.28%, 12.36%, 87.64%,-
15001,0%,-,-,-
15003,0%,-,-,-
15005,0%,-,-,-
15007,0%,-,-,-
15009,0%,-,-,-
16001,39.93%, 69.96%, 30.04%,-
16003,21.68%, 60.84%, 39.16%,-
16005,7.02%, 53.51%, 46.49%,-
16007,28.33%, 64.17%, 35.83%,-
16009,0.62%, 50.31%, 49.69%,-
16011,26.35%, 63.17%, 36.83%,-
16013,17.19%, 58.59%, 41.41%,-
16015,33.33%, 66.67%, 33.33%,-
16017,5.68%, 52.84%, 47.16%,-
16019,32.33%, 66.16%, 33.84%,-
16021,10.47%, 55.24%, 44.76%,-
16023,7.28%, 53.64%, 46.36%,-
16025,11.77%, 55.89%, 44.11%,-
16027,34.50%, 67.25%, 32.75%,-
16029,27.43%, 63.71%, 36.29%,-
16031,37.59%, 68.79%, 31.21%,-
16033,35.61%, 67.80%, 32.20%,-
16035,14.61%, 42.70%, 57.30%,-
16037,20.68%, 60.34%, 39.66%,-
16039,2.49%, 51.25%, 48.75%,-
16041,40.59%, 70.30%, 29.70%,-
16043,24.16%, 62.08%, 37.92%,-
16045,17.49%, 58.75%, 41.25%,-
16047,22.78%, 61.39%, 38.61%,-
16049,2.99%, 51.50%, 48.50%,-
16051,20.24%, 60.12%, 39.88%,-
16053,29.43%, 64.71%, 35.29%,-
16055,8.76%, 54.38%, 45.62%,-
16057,15.41%, 57.71%, 42.29%,-
16059,26.69%, 63.35%, 36.65%,-
16061,21.60%, 39.20%, 60.80%,-
16063,23.66%, 61.83%, 38.17%,-
16065,28.15%, 64.07%, 35.93%,-
16067,27.16%, 63.58%, 36.42%,-
16069,6.73%, 46.64%, 53.36%,-
16071,28.42%, 64.21%, 35.79%,-
16073,25.90%, 62.95%, 37.05%,-
16075,30.83%, 65.41%, 34.59%,-
16077,18.06%, 59.03%, 40.97%,-
16079,1.66%, 50.83%, 49.17%,-
16081,30.24%, 65.12%, 34.88%,-
16083,36.20%, 68.10%, 31.90%,-
16085,43.10%, 71.55%, 28.45%,-
16087,15.77%, 57.89%, 42.11%,-
17001,26.34%, 63.12%, 36.78%,-
17003,3.00%, 51.38%, 48.38%,-
17005,20.98%, 60.41%, 39.43%,-
17007,55.99%, 77.96%, 21.97%,-
17009,7.36%, 53.67%, 46.30%,-
17011,41.24%, 70.56%, 29.33%,-
17013,11.62%, 55.79%, 44.18%,-
17015,41.36%, 70.60%, 29.24%,-
17017,10.09%, 54.97%, 44.88%,-
17019,34.23%, 67.06%, 32.82%,-
17021,6.12%, 52.91%, 46.79%,-
17023,21.53%, 60.74%, 39.21%,-
17025,17.65%, 58.73%, 41.08%,-
17027,26.97%, 63.46%, 36.48%,-
17029,24.32%, 62.13%, 37.82%,-
17031,13.85%, 56.80%, 42.95%,-
17033,26.65%, 63.28%, 36.63%,-
17035,17.47%, 58.69%, 41.22%,-
17037,51.44%, 75.66%, 24.22%,-
17039,26.34%, 63.15%, 36.80%,-
17041,33.40%, 66.66%, 33.27%,-
17043,59.69%, 79.76%, 20.06%,-
17045,29.08%, 64.52%, 35.44%,-
17047,46.79%, 73.38%, 26.59%,-
17049,21.52%, 60.67%, 39.15%,-
17051,15.65%, 57.81%, 42.15%,-
17053,47.36%, 73.66%, 26.30%,-
17055,1.96%, 50.98%, 49.02%,-
17057,17.39%, 58.58%, 41.19%,-
17059,1.16%, 49.35%, 50.51%,-
17061,9.36%, 54.57%, 45.21%,-
17063,48.94%, 74.46%, 25.51%,-
17065,15.56%, 57.75%, 42.19%,-
17067,26.90%, 63.41%, 36.50%,-
